table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nsf,field_ssa,field_usda
7327,r296,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,295,750.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.2,0.0,0.0
7327,r297,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,296,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0
7327,r298,All institutions -> Chaminade U. Honolulu,All institutions,Chaminade U. Honolulu,2,296,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0
7327,r299,All institutions -> Holyoke Community C.,All institutions,Holyoke Community C.,2,296,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0
7327,r300,"All institutions -> SUNY, C. Brockport, The",All institutions,"SUNY, C. Brockport, The",2,296,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0
7327,r301,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,296,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0
7327,r302,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,301,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0
7327,r303,All institutions -> Furman U.,All institutions,Furman U.,2,302,749.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.9,0.0,0.0
7327,r304,All institutions -> Mount Mercy U.,All institutions,Mount Mercy U.,2,303,749.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.8,0.0,0.0
7327,r305,All institutions -> Randolph C.,All institutions,Randolph C.,2,304,749.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.8,0.0,0.0
7327,r306,All institutions -> Hope C.,All institutions,Hope C.,2,305,749.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.7,0.0,0.0
7327,r307,All institutions -> Merrimack C.,All institutions,Merrimack C.,2,306,749.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.6,0.0,0.0
7327,r308,All institutions -> Otterbein U.,All institutions,Otterbein U.,2,307,749.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.5,0.0,0.0
7327,r309,All institutions -> Rio Hondo C.,All institutions,Rio Hondo C.,2,308,747.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.5,0.0,0.0
7327,r310,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,309,747.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.1,0.0,0.0
7327,r311,All institutions -> Saint Joseph's C. Maine,All institutions,Saint Joseph's C. Maine,2,310,746.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.4,0.0,0.0
7327,r312,All institutions -> Marshall U.,All institutions,Marshall U.,2,311,742.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.9,0.0,0.0
7327,r313,All institutions -> Pacific U.,All institutions,Pacific U.,2,312,741.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.8,0.0,0.0
7327,r314,All institutions -> Bellarmine U.,All institutions,Bellarmine U.,2,313,741.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.4,0.0,0.0
7327,r315,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,314,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,0.0,0.0
7327,r316,All institutions -> St. Petersburg C.,All institutions,St. Petersburg C.,2,315,727.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.1,0.0,0.0
7327,r317,"All institutions -> State U. New York, Maritime C.",All institutions,"State U. New York, Maritime C.",2,316,720.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0
7327,r318,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,317,715.8,0.0,0.0,0.0,0.0,328.0,0.0,0.0,283.3,104.4,0.0,0.0
7327,r319,All institutions -> D'Youville C.,All institutions,D'Youville C.,2,318,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0
7327,r320,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,319,704.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.5,0.0,0.0
7327,r321,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,320,703.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.4,347.9,0.0,0.0
7327,r322,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,321,698.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.2,0.0,0.0
7327,r323,"All institutions -> Augustana C., Rock Island",All institutions,"Augustana C., Rock Island",2,322,691.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.8,0.0,0.0
7327,r324,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,323,690.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.4,0.0,0.0
7327,r325,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,324,689.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,189.8
7327,r326,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,325,682.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.5,0.0,0.0,0.0
7327,r327,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,326,675.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.6,41.3,0.0,0.0
7327,r328,All institutions -> Mount St. Mary's U.,All institutions,Mount St. Mary's U.,2,327,674.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.9,0.0,0.0
7327,r329,"All institutions -> U. Texas, The, Dallas",All institutions,"U. Texas, The, Dallas",2,328,670.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.6,464.0,0.0,0.0
7327,r330,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,329,666.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.7,0.0,0.0
7327,r331,All institutions -> Lane C.,All institutions,Lane C.,2,330,653.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.4,0.0,0.0
7327,r332,"All institutions -> Carlos Albizu U., San Juan",All institutions,"Carlos Albizu U., San Juan",2,331,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0
7327,r333,All institutions -> Mount Mary U.,All institutions,Mount Mary U.,2,331,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0
7327,r334,All institutions -> U. Pikeville,All institutions,U. Pikeville,2,331,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0
7327,r335,All institutions -> Saint Leo U.,All institutions,Saint Leo U.,2,334,646.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.5,0.0,0.0
7327,r336,"All institutions -> State U. New York, Oneonta",All institutions,"State U. New York, Oneonta",2,335,645.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.3,0.0,0.0
7327,r337,All institutions -> Minneapolis Community and Technical C.,All institutions,Minneapolis Community and Technical C.,2,336,637.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.5,0.0,0.0
7327,r338,All institutions -> Valencia C.,All institutions,Valencia C.,2,337,625.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.6,0.0,0.0
7327,r339,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,338,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.0,0.0
7327,r340,All institutions -> U. Guam,All institutions,U. Guam,2,339,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.7,0.0,299.3
7327,r341,All institutions -> California State U. Maritime Academy,All institutions,California State U. Maritime Academy,2,340,610.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0
7327,r342,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,341,608.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.1,0.0,0.0
7327,r343,All institutions -> Columbus State U.,All institutions,Columbus State U.,2,342,607.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.5,0.0,0.0
7327,r344,"All institutions -> Rensselaer Polytechnic Institute, Troy",All institutions,"Rensselaer Polytechnic Institute, Troy",2,343,607.5,0.0,0.0,161.0,0.0,0.0,0.0,0.0,300.3,146.2,0.0,0.0
7327,r345,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,344,605.5,0.0,0.0,0.0,0.0,0.0,605.5,0.0,0.0,0.0,0.0,0.0
7327,r346,All institutions -> Pacific Lutheran U.,All institutions,Pacific Lutheran U.,2,345,603.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.3,0.0,0.0
7327,r347,All institutions -> Geneva C.,All institutions,Geneva C.,2,346,603.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.2,0.0,0.0
7327,r348,All institutions -> Bismarck State C.,All institutions,Bismarck State C.,2,347,599.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.7
7327,r349,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,348,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,271.0,0.0,0.0
7327,r350,"All institutions -> St. Mary's U., San Antonio",All institutions,"St. Mary's U., San Antonio",2,349,593.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.3,124.2,0.0,0.0
7327,r351,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,350,591.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.5,0.0,0.0,0.0
7327,r352,All institutions -> Texas State U.,All institutions,Texas State U.,2,351,585.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.8,0.0,0.0
7327,r353,All institutions -> Kentucky Community and Technical C. System,All institutions,Kentucky Community and Technical C. System,2,352,582.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.2,0.0,0.0
7327,r354,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,353,581.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.7,408.5,0.0,0.0
7327,r355,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,354,566.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.6,185.0,0.0,0.0
7327,r356,"All institutions -> Universidad Ana G. Mendez, Carolina Campus",All institutions,"Universidad Ana G. Mendez, Carolina Campus",2,355,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,0.0,0.0
7327,r357,All institutions -> U. Louisiana at Lafayette,All institutions,U. Louisiana at Lafayette,2,356,552.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.2,0.0,0.0
7327,r358,All institutions -> Spalding U.,All institutions,Spalding U.,2,357,549.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.4,0.0,0.0,0.0
7327,r359,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,358,548.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.4,0.0,0.0
7327,r360,All institutions -> United Tribes Technical C.,All institutions,United Tribes Technical C.,2,359,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,0.0,0.0
7327,r361,All institutions -> Columbus State Community C.,All institutions,Columbus State Community C.,2,360,539.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.5,0.0,0.0
7327,r362,All institutions -> Samuel Merritt U.,All institutions,Samuel Merritt U.,2,361,527.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.9,0.0,0.0,0.0
7327,r363,All institutions -> Turtle Mountain Community C.,All institutions,Turtle Mountain Community C.,2,362,526.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.5,0.0,0.0
7327,r364,"All institutions -> CUNY, System Office",All institutions,"CUNY, System Office",2,363,523.4,0.0,0.0,0.0,0.0,0.0,67.3,0.0,270.0,73.7,0.0,112.5
7327,r365,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,364,517.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.8,175.0,0.0,0.0
7327,r366,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,365,513.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.2,338.1,0.0,0.0
7327,r367,All institutions -> Cuyahoga Community C.,All institutions,Cuyahoga Community C.,2,366,511.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.7,0.0,0.0,0.0
7327,r368,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,367,511.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.2,0.0,0.0
7327,r369,All institutions -> Elmhurst C.,All institutions,Elmhurst C.,2,368,509.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.6,0.0,0.0
7327,r370,All institutions -> San Jacinto Community C. District,All institutions,San Jacinto Community C. District,2,369,506.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.2,0.0,0.0
7327,r371,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,370,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
7327,r372,"All institutions -> West Hills Community C. District, Coalinga",All institutions,"West Hills Community C. District, Coalinga",2,370,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
7327,r373,All institutions -> Passaic County Community C.,All institutions,Passaic County Community C.,2,372,499.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.6,0.0,0.0
7327,r374,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,373,488.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.4,0.0,0.0
7327,r375,All institutions -> Agnes Scott C.,All institutions,Agnes Scott C.,2,374,487.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.5,0.0,0.0
7327,r376,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,375,487.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.5,0.0,0.0
7327,r377,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,376,487.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.5,0.0,0.0
7327,r378,All institutions -> Metropolitan State U.,All institutions,Metropolitan State U.,2,377,487.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.3,0.0,0.0
7327,r379,All institutions -> Neumann U.,All institutions,Neumann U.,2,378,487.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.2,0.0,0.0
7327,r380,All institutions -> Reinhardt U.,All institutions,Reinhardt U.,2,379,487.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.1,0.0,0.0
7327,r381,All institutions -> South Texas C.,All institutions,South Texas C.,2,380,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,0.0,0.0
7327,r382,All institutions -> Brookdale Community C.,All institutions,Brookdale Community C.,2,381,486.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.6,0.0,0.0
7327,r383,All institutions -> Davenport U.,All institutions,Davenport U.,2,382,485.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.6,0.0,0.0
7327,r384,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,383,484.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,284.3,0.0,0.0
7327,r385,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,384,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0
7327,r386,All institutions -> Pennsylvania C. Technology,All institutions,Pennsylvania C. Technology,2,385,479.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.9,0.0,0.0
7327,r387,All institutions -> Felician U.,All institutions,Felician U.,2,386,478.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.2,0.0,0.0
7327,r388,All institutions -> Riverside Community C. District,All institutions,Riverside Community C. District,2,387,470.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.4,0.0,0.0
7327,r389,All institutions -> NorthWest Arkansas Community C.,All institutions,NorthWest Arkansas Community C.,2,388,469.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.5,0.0,0.0
7327,r390,All institutions -> Salt Lake Community C.,All institutions,Salt Lake Community C.,2,389,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0
7327,r391,"All institutions -> Central Lakes C., Brainerd",All institutions,"Central Lakes C., Brainerd",2,390,467.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.7,0.0,0.0
7327,r392,All institutions -> Monterey Peninsula C.,All institutions,Monterey Peninsula C.,2,391,466.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.7,0.0,0.0
7327,r393,All institutions -> Seminole State C. Florida,All institutions,Seminole State C. Florida,2,392,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0
7327,r394,All institutions -> U. North Alabama,All institutions,U. North Alabama,2,393,463.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.7,116.8,0.0,0.0
7327,r395,All institutions -> Francis Marion U.,All institutions,Francis Marion U.,2,394,461.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.1,0.0,0.0,0.0
7327,r396,All institutions -> Florida State C. at Jacksonville,All institutions,Florida State C. at Jacksonville,2,395,459.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.7,0.0,0.0
7327,r397,"All institutions -> Delaware Technical Community C., Dover",All institutions,"Delaware Technical Community C., Dover",2,396,459.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.5,0.0,0.0
7327,r398,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,397,449.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.3,0.0,0.0,0.0
7327,r399,All institutions -> Seattle Colleges,All institutions,Seattle Colleges,2,398,442.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.2,0.0,0.0
7327,r400,All institutions -> Missouri U. Science and Technology,All institutions,Missouri U. Science and Technology,2,399,440.1,0.0,0.0,0.0,0.0,167.8,0.0,0.0,0.0,272.3,0.0,0.0
7327,r401,All institutions -> Forsyth Technical Community C.,All institutions,Forsyth Technical Community C.,2,400,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0
7327,r402,All institutions -> Augusta U.,All institutions,Augusta U.,2,401,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0
7327,r403,All institutions -> Lake-Sumter State C.,All institutions,Lake-Sumter State C.,2,402,423.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.3,0.0,0.0
7327,r404,"All institutions -> Southern U. and A&M C., System Office",All institutions,"Southern U. and A&M C., System Office",2,403,418.4,0.0,0.0,0.0,0.0,0.0,218.4,200.0,0.0,0.0,0.0,0.0
7327,r405,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,404,417.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0.0,384.7
7327,r406,"All institutions -> Lawson State Community C., Birmingham",All institutions,"Lawson State Community C., Birmingham",2,405,416.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.9,0.0,0.0
7327,r407,All institutions -> Grayson C.,All institutions,Grayson C.,2,406,414.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.1,0.0,0.0
7327,r408,All institutions -> Northeast Wisconsin Technical C.,All institutions,Northeast Wisconsin Technical C.,2,407,408.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.8,0.0,24.9
7327,r409,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,408,405.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.7,260.8,0.0,23.1
7327,r410,"All institutions -> Los Angeles Community C. District, Pierce C.",All institutions,"Los Angeles Community C. District, Pierce C.",2,409,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0
7327,r411,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,410,402.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.4,0.0,0.0
7327,r412,All institutions -> Bridgerland Technical C.,All institutions,Bridgerland Technical C.,2,411,399.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.8,0.0,0.0
7327,r413,All institutions -> Minot State U.,All institutions,Minot State U.,2,412,398.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.7
7327,r414,All institutions -> Front Range Community C.,All institutions,Front Range Community C.,2,413,395.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.3,0.0,0.0
7327,r415,All institutions -> Harford Community C.,All institutions,Harford Community C.,2,414,395.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.1,0.0,0.0
7327,r416,All institutions -> Edmonds C.,All institutions,Edmonds C.,2,415,390.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.1,0.0,0.0
7327,r417,All institutions -> Marion Technical C.,All institutions,Marion Technical C.,2,416,382.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.3,0.0,0.0
7327,r418,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,417,381.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,345.8,0.0,0.0
7327,r419,All institutions -> Hood C.,All institutions,Hood C.,2,418,376.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.4,0.0,0.0
7327,r420,All institutions -> Cape Fear Community C.,All institutions,Cape Fear Community C.,2,419,376.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.3,0.0,0.0
7327,r421,All institutions -> North Arkansas C.,All institutions,North Arkansas C.,2,420,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0
7327,r422,All institutions -> U. Houston,All institutions,U. Houston,2,421,375.4,0.0,0.0,0.0,0.0,0.0,38.3,0.0,337.1,0.0,0.0,0.0
7327,r423,"All institutions -> SUNY, Monroe Community C.",All institutions,"SUNY, Monroe Community C.",2,422,374.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.1,0.0,0.0
7327,r424,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,423,372.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.2,0.0,0.0
7327,r425,All institutions -> Plymouth State U.,All institutions,Plymouth State U.,2,424,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0
7327,r426,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,425,365.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.2,0.0,0.0
7327,r427,All institutions -> William & Mary,All institutions,William & Mary,2,426,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0
7327,r428,All institutions -> Blue Ridge Community and Technical C.,All institutions,Blue Ridge Community and Technical C.,2,427,362.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.9,0.0,0.0
7327,r429,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,428,359.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.1,0.0,0.0
7327,r430,All institutions -> State U. New York Polytechnic Institute,All institutions,State U. New York Polytechnic Institute,2,429,358.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.4,0.0,0.0
7327,r431,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,430,354.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.8,3.1,0.0,0.0
7327,r432,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,431,353.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.4,0.0,0.0
7327,r433,All institutions -> Truckee Meadows Community C.,All institutions,Truckee Meadows Community C.,2,432,351.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.7,0.0,0.0
7327,r434,All institutions -> Utah Valley U.,All institutions,Utah Valley U.,2,433,349.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.6,0.0,0.0
7327,r435,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,434,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2,195.8,0.0,0.0
7327,r436,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,435,341.3,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,41.3,0.0,0.0
7327,r437,"All institutions -> CUNY, LaGuardia Community C.",All institutions,"CUNY, LaGuardia Community C.",2,436,329.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.2,0.0,0.0,0.0
7327,r438,All institutions -> Miami Dade C.,All institutions,Miami Dade C.,2,437,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0
7327,r439,All institutions -> Lincoln U. Commonwealth of Pennsylvania,All institutions,Lincoln U. Commonwealth of Pennsylvania,2,438,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0
7327,r440,All institutions -> Massachusetts Maritime Academy,All institutions,Massachusetts Maritime Academy,2,438,320.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0
7327,r441,"All institutions -> U. North Carolina, The, Asheville",All institutions,"U. North Carolina, The, Asheville",2,440,319.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.9,0.0,0.0
7327,r442,"All institutions -> U. Tennessee, System Office",All institutions,"U. Tennessee, System Office",2,441,319.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.1,0.0,0.0
7327,r443,All institutions -> Del Mar C.,All institutions,Del Mar C.,2,442,315.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.9,0.0,0.0
7327,r444,All institutions -> Dordt U.,All institutions,Dordt U.,2,443,315.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.5,0.0,0.0
7327,r445,All institutions -> Rush U.,All institutions,Rush U.,2,444,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0
7327,r446,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,445,312.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.5,0.0,0.0
