table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
10397,r193,All states and outlying areas -> District of Columbia -> National Defense U.,All states and outlying areas,District of Columbia,National Defense U.,3,671,671,0,0,0,0
10397,r194,All states and outlying areas -> District of Columbia -> Southeastern Universities Research Association,All states and outlying areas,District of Columbia,Southeastern Universities Research Association,3,13,13,0,0,0,0
10397,r195,All states and outlying areas -> District of Columbia -> U. District of Columbia,All states and outlying areas,District of Columbia,U. District of Columbia,3,4673,3516,322,0,708,128
10397,r196,All states and outlying areas -> District of Columbia -> Universities Research Association,All states and outlying areas,District of Columbia,Universities Research Association,3,113,113,0,0,0,0
10397,r197,All states and outlying areas -> Florida,All states and outlying areas,Florida,,2,1126801,1023546,11555,0,46179,45520
10397,r198,All states and outlying areas -> Florida -> Bethune-Cookman U.,All states and outlying areas,Florida,Bethune-Cookman U.,3,292,286,0,0,6,0
10397,r199,All states and outlying areas -> Florida -> Eckerd C.,All states and outlying areas,Florida,Eckerd C.,3,389,0,0,0,389,0
10397,r200,All states and outlying areas -> Florida -> Edward Waters U.,All states and outlying areas,Florida,Edward Waters U.,3,650,75,0,0,575,0
10397,r201,All states and outlying areas -> Florida -> Embry-Riddle Aeronautical U.,All states and outlying areas,Florida,Embry-Riddle Aeronautical U.,3,11607,11097,135,0,70,305
10397,r202,All states and outlying areas -> Florida -> Florida A&M U.,All states and outlying areas,Florida,Florida A&M U.,3,23652,16593,0,0,2880,4180
10397,r203,All states and outlying areas -> Florida -> Florida Atlantic U.,All states and outlying areas,Florida,Florida Atlantic U.,3,26206,22059,1000,0,1552,1595
10397,r204,All states and outlying areas -> Florida -> Florida Gulf Coast U.,All states and outlying areas,Florida,Florida Gulf Coast U.,3,1639,931,0,0,708,0
10397,r205,All states and outlying areas -> Florida -> Florida Institute of Technology,All states and outlying areas,Florida,Florida Institute of Technology,3,4775,4775,0,0,0,0
10397,r206,All states and outlying areas -> Florida -> Florida International U.,All states and outlying areas,Florida,Florida International U.,3,67851,60456,216,0,6346,833
10397,r207,All states and outlying areas -> Florida -> Florida Memorial U.,All states and outlying areas,Florida,Florida Memorial U.,3,200,0,0,0,200,0
10397,r208,All states and outlying areas -> Florida -> Florida Polytechnic U.,All states and outlying areas,Florida,Florida Polytechnic U.,3,180,174,0,0,6,0
10397,r209,All states and outlying areas -> Florida -> Florida Southern C.,All states and outlying areas,Florida,Florida Southern C.,3,143,0,0,0,0,143
10397,r210,All states and outlying areas -> Florida -> Florida State C. at Jacksonville,All states and outlying areas,Florida,Florida State C. at Jacksonville,3,967,193,0,0,774,0
10397,r211,All states and outlying areas -> Florida -> Florida State U.,All states and outlying areas,Florida,Florida State U.,3,120594,108386,8289,0,2747,1172
10397,r212,All states and outlying areas -> Florida -> Florida Technical C.,All states and outlying areas,Florida,Florida Technical C.,3,1434,1434,0,0,0,0
10397,r213,All states and outlying areas -> Florida -> Gulf Coast State C.,All states and outlying areas,Florida,Gulf Coast State C.,3,26,26,0,0,0,0
10397,r214,All states and outlying areas -> Florida -> Indian River State C.,All states and outlying areas,Florida,Indian River State C.,3,685,281,0,0,405,0
10397,r215,All states and outlying areas -> Florida -> Jacksonville U.,All states and outlying areas,Florida,Jacksonville U.,3,966,236,0,0,707,23
10397,r216,All states and outlying areas -> Florida -> Miami Dade C.,All states and outlying areas,Florida,Miami Dade C.,3,2663,1146,0,0,1032,485
10397,r217,All states and outlying areas -> Florida -> Nova Southeastern U.,All states and outlying areas,Florida,Nova Southeastern U.,3,12376,7850,0,0,1847,2678
10397,r218,All states and outlying areas -> Florida -> Rollins C.,All states and outlying areas,Florida,Rollins C.,3,391,391,0,0,0,0
10397,r219,All states and outlying areas -> Florida -> St. Petersburg C.,All states and outlying areas,Florida,St. Petersburg C.,3,90,0,0,0,0,90
10397,r220,"All states and outlying areas -> Florida -> St. Thomas U., Miami Gardens",All states and outlying areas,Florida,"St. Thomas U., Miami Gardens",3,250,0,0,0,0,250
10397,r221,All states and outlying areas -> Florida -> Stetson U.,All states and outlying areas,Florida,Stetson U.,3,1299,342,0,0,957,0
10397,r222,All states and outlying areas -> Florida -> U. Central Florida,All states and outlying areas,Florida,U. Central Florida,3,121234,115220,1215,0,4635,165
10397,r223,All states and outlying areas -> Florida -> U. Florida,All states and outlying areas,Florida,U. Florida,3,351105,319865,0,0,12370,18871
10397,r224,All states and outlying areas -> Florida -> U. Miami,All states and outlying areas,Florida,U. Miami,3,237229,221285,94,0,3968,11882
10397,r225,All states and outlying areas -> Florida -> U. North Florida,All states and outlying areas,Florida,U. North Florida,3,982,670,248,0,64,0
10397,r226,"All states and outlying areas -> Florida -> U. South Florida, Tampa",All states and outlying areas,Florida,"U. South Florida, Tampa",3,133293,127839,0,0,2605,2850
10397,r227,"All states and outlying areas -> Florida -> U. Tampa, The",All states and outlying areas,Florida,"U. Tampa, The",3,538,178,360,0,0,0
10397,r228,All states and outlying areas -> Florida -> U. West Florida,All states and outlying areas,Florida,U. West Florida,3,1400,630,0,0,769,0
10397,r229,All states and outlying areas -> Florida -> Valencia C.,All states and outlying areas,Florida,Valencia C.,3,1694,1129,0,0,565,0
10397,r230,All states and outlying areas -> Georgia,All states and outlying areas,Georgia,,2,1235838,1149906,10282,0,42311,33339
10397,r231,All states and outlying areas -> Georgia -> Albany State U.,All states and outlying areas,Georgia,Albany State U.,3,2052,110,0,0,1777,165
10397,r232,All states and outlying areas -> Georgia -> Augusta U.,All states and outlying areas,Georgia,Augusta U.,3,67434,59525,0,0,3704,4205
10397,r233,All states and outlying areas -> Georgia -> Berry C.,All states and outlying areas,Georgia,Berry C.,3,809,246,0,0,562,0
10397,r234,All states and outlying areas -> Georgia -> Clark Atlanta U.,All states and outlying areas,Georgia,Clark Atlanta U.,3,7756,5711,0,0,2045,0
10397,r235,All states and outlying areas -> Georgia -> Clayton State U.,All states and outlying areas,Georgia,Clayton State U.,3,207,0,0,0,0,207
10397,r236,All states and outlying areas -> Georgia -> Columbus State U.,All states and outlying areas,Georgia,Columbus State U.,3,1241,0,0,0,1241,0
10397,r237,All states and outlying areas -> Georgia -> Dalton State C.,All states and outlying areas,Georgia,Dalton State C.,3,655,13,0,0,642,0
10397,r238,All states and outlying areas -> Georgia -> Emory U.,All states and outlying areas,Georgia,Emory U.,3,507223,486646,0,0,17603,2974
10397,r239,All states and outlying areas -> Georgia -> Fort Valley State U.,All states and outlying areas,Georgia,Fort Valley State U.,3,10848,5147,0,0,1489,4212
10397,r240,All states and outlying areas -> Georgia -> Georgia C. and State U.,All states and outlying areas,Georgia,Georgia C. and State U.,3,2357,385,0,0,1941,30
10397,r241,All states and outlying areas -> Georgia -> Georgia Gwinnett C.,All states and outlying areas,Georgia,Georgia Gwinnett C.,3,249,249,0,0,0,0
10397,r242,All states and outlying areas -> Georgia -> Georgia Institute of Technology,All states and outlying areas,Georgia,Georgia Institute of Technology,3,363429,345516,8596,0,1526,7791
10397,r243,All states and outlying areas -> Georgia -> Georgia Southern U.,All states and outlying areas,Georgia,Georgia Southern U.,3,239,164,0,0,0,75
10397,r244,All states and outlying areas -> Georgia -> Georgia State U.,All states and outlying areas,Georgia,Georgia State U.,3,71078,65873,1603,0,3603,0
10397,r245,All states and outlying areas -> Georgia -> Kennesaw State U.,All states and outlying areas,Georgia,Kennesaw State U.,3,4788,4053,0,0,609,126
10397,r246,All states and outlying areas -> Georgia -> Mercer U.,All states and outlying areas,Georgia,Mercer U.,3,2455,2455,0,0,0,0
10397,r247,All states and outlying areas -> Georgia -> Morehouse C.,All states and outlying areas,Georgia,Morehouse C.,3,5019,4740,0,0,272,6
10397,r248,All states and outlying areas -> Georgia -> Morehouse School of Medicine,All states and outlying areas,Georgia,Morehouse School of Medicine,3,20179,20010,0,0,23,146
10397,r249,All states and outlying areas -> Georgia -> Paine C.,All states and outlying areas,Georgia,Paine C.,3,250,0,0,0,0,250
10397,r250,All states and outlying areas -> Georgia -> Savannah State U.,All states and outlying areas,Georgia,Savannah State U.,3,1702,957,0,0,745,0
10397,r251,All states and outlying areas -> Georgia -> Spelman C.,All states and outlying areas,Georgia,Spelman C.,3,3214,2886,0,0,328,0
10397,r252,All states and outlying areas -> Georgia -> Thomas U.,All states and outlying areas,Georgia,Thomas U.,3,479,0,0,0,479,0
10397,r253,All states and outlying areas -> Georgia -> U. Georgia,All states and outlying areas,Georgia,U. Georgia,3,159971,144465,84,0,2301,13122
10397,r254,All states and outlying areas -> Georgia -> U. North Georgia,All states and outlying areas,Georgia,U. North Georgia,3,1217,333,0,0,883,0
10397,r255,All states and outlying areas -> Georgia -> U. System Georgia,All states and outlying areas,Georgia,U. System Georgia,3,297,59,0,0,208,30
10397,r256,All states and outlying areas -> Georgia -> U. West Georgia,All states and outlying areas,Georgia,U. West Georgia,3,288,288,0,0,0,0
10397,r257,All states and outlying areas -> Georgia -> Valdosta State U.,All states and outlying areas,Georgia,Valdosta State U.,3,405,75,0,0,329,0
10397,r258,All states and outlying areas -> Hawaii,All states and outlying areas,Hawaii,,2,200470,171432,1965,0,18630,8443
10397,r259,All states and outlying areas -> Hawaii -> Hawai'i Pacific U.,All states and outlying areas,Hawaii,Hawai'i Pacific U.,3,1394,1074,320,0,0,0
10397,r260,"All states and outlying areas -> Hawaii -> U. Hawaii, Hilo",All states and outlying areas,Hawaii,"U. Hawaii, Hilo",3,744,694,0,0,50,0
10397,r261,"All states and outlying areas -> Hawaii -> U. Hawaii, Manoa",All states and outlying areas,Hawaii,"U. Hawaii, Manoa",3,125840,115616,1645,0,8287,292
10397,r262,"All states and outlying areas -> Hawaii -> U. Hawaii, System Office",All states and outlying areas,Hawaii,"U. Hawaii, System Office",3,72492,54048,0,0,10293,8151
10397,r263,All states and outlying areas -> Idaho,All states and outlying areas,Idaho,,2,83522,61363,9097,0,5795,7267
10397,r264,All states and outlying areas -> Idaho -> Boise State U.,All states and outlying areas,Idaho,Boise State U.,3,27229,24841,262,0,1131,995
10397,r265,"All states and outlying areas -> Idaho -> C. Idaho, The",All states and outlying areas,Idaho,"C. Idaho, The",3,1274,1274,0,0,0,0
10397,r266,All states and outlying areas -> Idaho -> Idaho State U.,All states and outlying areas,Idaho,Idaho State U.,3,2909,867,131,0,1911,0
10397,r267,All states and outlying areas -> Idaho -> U. Idaho,All states and outlying areas,Idaho,U. Idaho,3,52109,34381,8704,0,2753,6272
10397,r268,All states and outlying areas -> Illinois,All states and outlying areas,Illinois,,2,1634531,1475304,16831,1192,78511,62693
10397,r269,All states and outlying areas -> Illinois -> Adler School of Professional Psychology,All states and outlying areas,Illinois,Adler School of Professional Psychology,3,475,0,0,0,475,0
