table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
11232,r471,All institutions -> Doane U.,All institutions,Doane U.,2,470,2100,927,0,0,1173,0
11232,r472,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,471,2100,1751,0,0,349,0
11232,r473,"All institutions -> U. Puerto Rico, Ponce",All institutions,"U. Puerto Rico, Ponce",2,472,2083,528,0,0,1555,0
11232,r474,All institutions -> Utah Valley U.,All institutions,Utah Valley U.,2,473,2066,941,0,0,1125,0
11232,r475,All institutions -> Smith C.,All institutions,Smith C.,2,474,2049,2037,0,0,12,0
11232,r476,All institutions -> Johnson County Community C.,All institutions,Johnson County Community C.,2,475,2044,883,0,0,1160,0
11232,r477,All institutions -> Towson U.,All institutions,Towson U.,2,476,2030,1843,0,0,187,0
11232,r478,All institutions -> New Jersey Sea Grant Consortium Inc.,All institutions,New Jersey Sea Grant Consortium Inc.,2,477,2027,2027,0,0,0,0
11232,r479,All institutions -> American Indian Higher Education Consortium,All institutions,American Indian Higher Education Consortium,2,478,2025,603,0,0,150,1272
11232,r480,All institutions -> Haverford C.,All institutions,Haverford C.,2,479,2022,2022,0,0,0,0
11232,r481,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,480,2014,2014,0,0,0,0
11232,r482,All institutions -> Northeast Radio Observatory Corp.,All institutions,Northeast Radio Observatory Corp.,2,481,2000,0,2000,0,0,0
11232,r483,"All institutions -> State U. New York, C. Optometry",All institutions,"State U. New York, C. Optometry",2,482,1999,1961,0,0,37,0
11232,r484,All institutions -> South Carolina Sea Grant Consortium,All institutions,South Carolina Sea Grant Consortium,2,483,1997,1997,0,0,0,0
11232,r485,All institutions -> Mercer U.,All institutions,Mercer U.,2,484,1991,493,0,0,1356,143
11232,r486,"All institutions -> SUNY, Nassau Community C.",All institutions,"SUNY, Nassau Community C.",2,485,1981,495,0,0,1486,0
11232,r487,All institutions -> California U. Pennsylvania,All institutions,California U. Pennsylvania,2,486,1974,1317,0,0,657,0
11232,r488,All institutions -> Iona C.,All institutions,Iona C.,2,487,1966,375,0,0,1591,0
11232,r489,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,488,1929,416,0,0,1512,0
11232,r490,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,489,1891,1416,0,0,475,0
11232,r491,"All institutions -> Texas A&M U., San Antonio",All institutions,"Texas A&M U., San Antonio",2,490,1884,1884,0,0,0,0
11232,r492,All institutions -> Seattle Colleges,All institutions,Seattle Colleges,2,491,1882,1103,0,0,631,147
11232,r493,All institutions -> Davidson C.,All institutions,Davidson C.,2,492,1878,1873,0,0,2,4
11232,r494,All institutions -> Maricopa Community Colleges,All institutions,Maricopa Community Colleges,2,493,1865,732,0,0,1133,0
11232,r495,All institutions -> Barnard C.,All institutions,Barnard C.,2,494,1854,1827,0,0,27,0
11232,r496,All institutions -> Aaniiih Nakoda C.,All institutions,Aaniiih Nakoda C.,2,495,1850,585,0,0,1019,246
11232,r497,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,496,1843,757,520,0,296,270
11232,r498,All institutions -> Trinity U.,All institutions,Trinity U.,2,497,1836,1836,0,0,0,0
11232,r499,"All institutions -> State U. New York, Maritime C.",All institutions,"State U. New York, Maritime C.",2,498,1827,0,0,1000,640,187
11232,r500,"All institutions -> Texas Tech U. Health Sciences Center, El Paso",All institutions,"Texas Tech U. Health Sciences Center, El Paso",2,499,1814,1814,0,0,0,0
11232,r501,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,500,1801,964,0,0,614,223
11232,r502,All institutions -> Turtle Mountain Community C.,All institutions,Turtle Mountain Community C.,2,501,1787,544,0,0,815,428
11232,r503,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,502,1772,1326,0,0,446,0
11232,r504,All institutions -> Dillard U.,All institutions,Dillard U.,2,503,1769,1066,0,0,453,250
11232,r505,"All institutions -> U. North Carolina, The, Pembroke",All institutions,"U. North Carolina, The, Pembroke",2,504,1767,667,0,0,1099,0
11232,r506,All institutions -> Wayne State C.,All institutions,Wayne State C.,2,505,1765,203,0,0,1562,0
11232,r507,All institutions -> Metropolitan State U. Denver,All institutions,Metropolitan State U. Denver,2,506,1765,935,0,0,830,0
11232,r508,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,507,1756,871,0,0,885,0
11232,r509,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,508,1751,576,0,0,1175,0
11232,r510,All institutions -> Dominican C.,All institutions,Dominican C.,2,509,1749,375,0,0,1374,0
11232,r511,All institutions -> Pacific U.,All institutions,Pacific U.,2,510,1738,758,0,0,979,0
11232,r512,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,511,1725,600,0,0,1125,0
11232,r513,All institutions -> Lamar U.,All institutions,Lamar U.,2,512,1722,1722,0,0,0,0
11232,r514,All institutions -> Bridgewater State U.,All institutions,Bridgewater State U.,2,513,1715,590,0,0,1125,0
11232,r515,All institutions -> Millersville U. Pennsylvania,All institutions,Millersville U. Pennsylvania,2,514,1709,511,0,0,1198,0
11232,r516,All institutions -> Hope C.,All institutions,Hope C.,2,515,1703,1695,0,0,8,0
11232,r517,All institutions -> Midwestern State U.,All institutions,Midwestern State U.,2,516,1701,169,0,0,1532,0
11232,r518,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,517,1697,1634,0,0,63,0
11232,r519,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,518,1696,1696,0,0,0,0
11232,r520,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,519,1689,565,0,0,1124,0
11232,r521,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,520,1656,1651,0,0,5,0
11232,r522,"All institutions -> U. St. Thomas, Saint Paul",All institutions,"U. St. Thomas, Saint Paul",2,521,1649,524,0,0,1125,0
11232,r523,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,522,1647,1198,0,0,289,160
11232,r524,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,523,1630,1595,0,0,35,0
11232,r525,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,524,1626,890,0,0,736,0
11232,r526,All institutions -> Fairmont State U.,All institutions,Fairmont State U.,2,525,1611,1049,0,0,562,0
11232,r527,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,526,1600,1600,0,0,0,0
11232,r528,All institutions -> California State U. Maritime Academy,All institutions,California State U. Maritime Academy,2,527,1591,0,0,1000,404,187
11232,r529,All institutions -> Ana G. Mendez U. System,All institutions,Ana G. Mendez U. System,2,528,1591,0,0,0,1499,92
11232,r530,All institutions -> Goodwin U.,All institutions,Goodwin U.,2,529,1588,88,0,0,1500,0
11232,r531,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,530,1585,549,0,0,1037,0
11232,r532,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,531,1579,50,0,0,1399,130
11232,r533,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,532,1540,415,0,0,1125,0
11232,r534,All institutions -> Riverside Community C. District,All institutions,Riverside Community C. District,2,533,1538,375,0,0,1163,0
11232,r535,All institutions -> Hawai'i Pacific U.,All institutions,Hawai'i Pacific U.,2,534,1528,1491,37,0,0,0
11232,r536,All institutions -> Blackfeet Community C.,All institutions,Blackfeet Community C.,2,535,1523,147,0,0,671,705
11232,r537,All institutions -> Palmer C. Chiropractic,All institutions,Palmer C. Chiropractic,2,536,1508,1508,0,0,0,0
11232,r538,All institutions -> Rio Hondo C.,All institutions,Rio Hondo C.,2,537,1504,1021,0,0,484,0
11232,r539,All institutions -> C. DuPage,All institutions,C. DuPage,2,538,1500,375,0,0,1125,0
11232,r540,All institutions -> Elms C.,All institutions,Elms C.,2,538,1500,375,0,0,1125,0
11232,r541,All institutions -> Siena Heights U.,All institutions,Siena Heights U.,2,538,1500,375,0,0,1125,0
11232,r542,All institutions -> Southwestern U.,All institutions,Southwestern U.,2,538,1500,375,0,0,1125,0
11232,r543,"All institutions -> St. Paul C., A Community & Technical C.",All institutions,"St. Paul C., A Community & Technical C.",2,538,1500,375,0,0,1125,0
11232,r544,All institutions -> Gannon U.,All institutions,Gannon U.,2,543,1500,375,0,0,1125,0
11232,r545,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,544,1500,375,0,0,1125,0
11232,r546,All institutions -> Angelo State U.,All institutions,Angelo State U.,2,545,1500,375,0,0,1125,0
11232,r547,All institutions -> Bismarck State C.,All institutions,Bismarck State C.,2,546,1499,473,0,0,1026,0
11232,r548,"All institutions -> State U. New York, Suffolk County Community C., Selden",All institutions,"State U. New York, Suffolk County Community C., Selden",2,547,1499,375,0,0,1124,0
11232,r549,All institutions -> Willamette U.,All institutions,Willamette U.,2,548,1499,375,0,0,1124,0
11232,r550,All institutions -> San Mateo County Community C. District,All institutions,San Mateo County Community C. District,2,549,1499,375,0,0,1124,0
11232,r551,All institutions -> Pennsylvania C. Technology,All institutions,Pennsylvania C. Technology,2,550,1498,375,0,0,1124,0
11232,r552,All institutions -> Mount Saint Mary's U.,All institutions,Mount Saint Mary's U.,2,551,1496,374,0,0,1122,0
11232,r553,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,552,1494,1144,350,0,0,0
11232,r554,"All institutions -> Coast Community C., district office",All institutions,"Coast Community C., district office",2,553,1486,371,0,0,1114,0
11232,r555,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,554,1481,1387,0,0,94,0
11232,r556,All institutions -> Marist C.,All institutions,Marist C.,2,555,1480,370,0,0,1110,0
11232,r557,All institutions -> San Jacinto Community C. District,All institutions,San Jacinto Community C. District,2,556,1479,0,0,0,1479,0
11232,r558,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,557,1469,845,0,0,624,0
11232,r559,All institutions -> Dominican U.,All institutions,Dominican U.,2,558,1465,905,0,0,560,0
11232,r560,All institutions -> U. Indianapolis,All institutions,U. Indianapolis,2,559,1459,1459,0,0,0,0
11232,r561,All institutions -> Southern Oregon U.,All institutions,Southern Oregon U.,2,560,1449,1000,449,0,0,0
11232,r562,All institutions -> North Dakota State C. Science,All institutions,North Dakota State C. Science,2,561,1447,362,0,0,1086,0
11232,r563,All institutions -> C. Holy Cross,All institutions,C. Holy Cross,2,562,1436,1436,0,0,0,0
11232,r564,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,563,1421,1421,0,0,0,0
11232,r565,All institutions -> Maine Maritime Academy,All institutions,Maine Maritime Academy,2,564,1411,0,0,1000,224,187
11232,r566,All institutions -> U. Pacific,All institutions,U. Pacific,2,565,1396,1396,0,0,0,0
11232,r567,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,566,1396,649,0,0,746,0
11232,r568,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,567,1392,616,0,0,776,0
11232,r569,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,568,1387,1043,0,0,319,25
11232,r570,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,569,1376,806,0,0,570,0
11232,r571,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,570,1371,671,0,0,0,700
11232,r572,All institutions -> Samuel Merritt U.,All institutions,Samuel Merritt U.,2,571,1364,0,0,0,1364,0
11232,r573,"All institutions -> U. North Carolina, General Administration",All institutions,"U. North Carolina, General Administration",2,572,1362,1359,0,0,3,0
11232,r574,All institutions -> Fielding Graduate U.,All institutions,Fielding Graduate U.,2,573,1362,407,0,0,955,0
11232,r575,"All institutions -> Midwestern U., Downers Grove",All institutions,"Midwestern U., Downers Grove",2,574,1341,1341,0,0,0,0
11232,r576,All institutions -> Polytechnic U. Puerto Rico,All institutions,Polytechnic U. Puerto Rico,2,575,1330,410,0,0,920,0
11232,r577,"All institutions -> C. St. Scholastica, The",All institutions,"C. St. Scholastica, The",2,576,1328,0,0,0,1328,0
11232,r578,All institutions -> North Central C.,All institutions,North Central C.,2,577,1320,757,0,0,563,0
11232,r579,All institutions -> Massachusetts Maritime Academy,All institutions,Massachusetts Maritime Academy,2,578,1315,0,0,1000,128,187
11232,r580,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,579,1310,979,332,0,0,0
11232,r581,"All institutions -> Midwestern U., Glendale",All institutions,"Midwestern U., Glendale",2,580,1305,1305,0,0,0,0
11232,r582,"All institutions -> State U. New York at Geneseo, The",All institutions,"State U. New York at Geneseo, The",2,581,1292,507,0,0,785,0
11232,r583,All institutions -> United Tribes Technical C.,All institutions,United Tribes Technical C.,2,582,1277,380,0,0,476,421
11232,r584,All institutions -> Hood C.,All institutions,Hood C.,2,583,1276,108,0,0,1168,0
11232,r585,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,584,1266,608,253,0,360,45
11232,r586,"All institutions -> St. Mary's U., San Antonio",All institutions,"St. Mary's U., San Antonio",2,585,1249,0,0,0,1249,0
11232,r587,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,586,1247,1247,0,0,0,0
11232,r588,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,587,1242,1189,0,0,53,0
11232,r589,All institutions -> Hillsborough Community C.,All institutions,Hillsborough Community C.,2,588,1240,285,0,0,955,0
11232,r590,All institutions -> Northeast Community C.,All institutions,Northeast Community C.,2,589,1228,109,0,0,1119,0
11232,r591,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,590,1226,1226,0,0,0,0
11232,r592,All institutions -> Murray State U.,All institutions,Murray State U.,2,591,1226,457,522,0,47,200
11232,r593,All institutions -> New Mexico Consortium,All institutions,New Mexico Consortium,2,592,1225,1225,0,0,0,0
11232,r594,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,593,1225,1190,0,0,35,0
11232,r595,All institutions -> Northwestern Michigan C.,All institutions,Northwestern Michigan C.,2,594,1219,0,0,1000,32,187
11232,r596,"All institutions -> Southern Illinois U., System Office",All institutions,"Southern Illinois U., System Office",2,595,1215,1155,0,0,30,30
11232,r597,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,596,1212,1212,0,0,0,0
11232,r598,All institutions -> North Arkansas C.,All institutions,North Arkansas C.,2,597,1210,279,0,0,931,0
11232,r599,All institutions -> Elizabethtown C.,All institutions,Elizabethtown C.,2,598,1196,1196,0,0,0,0
11232,r600,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,599,1196,1196,0,0,0,0
11232,r601,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,600,1179,597,582,0,0,0
11232,r602,All institutions -> Clarkson C.,All institutions,Clarkson C.,2,601,1174,1174,0,0,0,0
11232,r603,All institutions -> City Colleges of Chicago,All institutions,City Colleges of Chicago,2,602,1171,943,0,0,105,124
11232,r604,All institutions -> Ohio Northern U.,All institutions,Ohio Northern U.,2,603,1171,196,0,0,976,0
11232,r605,All institutions -> Kansas City U. Medicine and Biosciences,All institutions,Kansas City U. Medicine and Biosciences,2,604,1161,249,0,0,912,0
11232,r606,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,605,1156,1156,0,0,0,0
11232,r607,All institutions -> C. Muscogee Nation,All institutions,C. Muscogee Nation,2,606,1153,35,0,0,874,244
11232,r608,All institutions -> C. Charleston,All institutions,C. Charleston,2,607,1152,1042,0,0,111,0
11232,r609,All institutions -> Spalding U.,All institutions,Spalding U.,2,608,1151,0,0,0,1151,0
11232,r610,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,609,1148,600,0,0,548,0
11232,r611,"All institutions -> Eastern New Mexico U., Portales",All institutions,"Eastern New Mexico U., Portales",2,610,1141,1110,0,0,31,0
11232,r612,"All institutions -> U. Puerto Rico, Aguadilla",All institutions,"U. Puerto Rico, Aguadilla",2,611,1131,835,0,0,64,231
11232,r613,All institutions -> U. Richmond,All institutions,U. Richmond,2,612,1130,870,0,0,10,250
11232,r614,"All institutions -> C. New Jersey, The",All institutions,"C. New Jersey, The",2,613,1129,1009,0,0,120,0
11232,r615,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,614,1126,1078,0,0,48,0
11232,r616,All institutions -> California Lutheran U.,All institutions,California Lutheran U.,2,615,1124,324,0,0,801,0
11232,r617,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,616,1107,1107,0,0,0,0
11232,r618,All institutions -> Nueta Hidatsa Sahnish C.,All institutions,Nueta Hidatsa Sahnish C.,2,617,1103,350,0,0,581,172
11232,r619,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,618,1098,520,0,0,578,0
11232,r620,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,619,1095,0,0,0,1095,0
11232,r621,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,620,1086,1081,0,0,5,0
11232,r622,All institutions -> Chief Dull Knife C.,All institutions,Chief Dull Knife C.,2,621,1083,340,0,0,497,246
11232,r623,All institutions -> National U. Natural Medicine,All institutions,National U. Natural Medicine,2,622,1082,157,0,0,925,0
11232,r624,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,623,1079,773,306,0,0,0
11232,r625,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,624,1075,1075,0,0,0,0
11232,r626,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,625,1048,1048,0,0,0,0
11232,r627,All institutions -> Marywood U.,All institutions,Marywood U.,2,626,1047,193,0,0,854,0
11232,r628,All institutions -> Allan Hancock C.,All institutions,Allan Hancock C.,2,627,1042,0,0,0,1042,0
11232,r629,"All institutions -> New England C. Optometry, The",All institutions,"New England C. Optometry, The",2,628,1029,981,0,0,48,0
11232,r630,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,629,1026,776,0,0,0,250
11232,r631,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,630,1024,1024,0,0,0,0
11232,r632,All institutions -> Kutztown U. Pennsylvania,All institutions,Kutztown U. Pennsylvania,2,631,1020,179,0,0,706,135
11232,r633,All institutions -> Saint Mary's U. Minnesota,All institutions,Saint Mary's U. Minnesota,2,632,1018,91,0,0,928,0
11232,r634,All institutions -> Ohio Wesleyan U.,All institutions,Ohio Wesleyan U.,2,633,1005,1005,0,0,0,0
11232,r635,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,634,1000,1000,0,0,0,0
11232,r636,All institutions -> Trident Technical C.,All institutions,Trident Technical C.,2,635,1000,200,0,0,800,0
11232,r637,All institutions -> Tohono O'odham Community C.,All institutions,Tohono O'odham Community C.,2,636,998,298,0,0,587,114
11232,r638,All institutions -> Bates C.,All institutions,Bates C.,2,637,998,998,0,0,0,0
11232,r639,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,638,997,979,0,0,18,0
11232,r640,"All institutions -> Widener U., Chester",All institutions,"Widener U., Chester",2,639,996,611,0,0,385,0
11232,r641,All institutions -> Indian Hills Community C.,All institutions,Indian Hills Community C.,2,640,989,247,0,0,742,0
11232,r642,All institutions -> Claflin U.,All institutions,Claflin U.,2,641,987,629,0,0,358,0
11232,r643,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,642,980,451,0,0,529,0
11232,r644,All institutions -> Georgetown C.,All institutions,Georgetown C.,2,643,978,978,0,0,0,0
11232,r645,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,644,953,739,0,0,178,36
11232,r646,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,645,943,943,0,0,0,0
11232,r647,All institutions -> U. Pikeville,All institutions,U. Pikeville,2,646,936,0,0,0,936,0
11232,r648,All institutions -> Sinclair Community C.,All institutions,Sinclair Community C.,2,647,930,184,0,0,736,10
11232,r649,All institutions -> Canisius C.,All institutions,Canisius C.,2,648,924,924,0,0,0,0
11232,r650,All institutions -> Oglala Lakota C.,All institutions,Oglala Lakota C.,2,649,924,301,0,0,346,277
11232,r651,All institutions -> Butler U.,All institutions,Butler U.,2,650,923,923,0,0,0,0
11232,r652,All institutions -> Davenport U.,All institutions,Davenport U.,2,651,921,184,0,0,737,0
11232,r653,All institutions -> U. North Florida,All institutions,U. North Florida,2,652,904,574,0,0,330,0
11232,r654,All institutions -> Harris-Stowe State U.,All institutions,Harris-Stowe State U.,2,653,902,180,0,0,722,0
11232,r655,All institutions -> Valparaiso U.,All institutions,Valparaiso U.,2,654,893,691,202,0,0,0
11232,r656,"All institutions -> State U. New York, Purchase C.",All institutions,"State U. New York, Purchase C.",2,655,888,888,0,0,0,0
11232,r657,All institutions -> Antioch U.,All institutions,Antioch U.,2,656,870,100,0,0,770,0
11232,r658,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,657,867,31,0,0,836,0
11232,r659,"All institutions -> Pace U., New York City",All institutions,"Pace U., New York City",2,658,856,669,0,0,0,188
11232,r660,"All institutions -> U. Sciences, Philadelphia",All institutions,"U. Sciences, Philadelphia",2,659,855,855,0,0,0,0
11232,r661,All institutions -> Carleton C.,All institutions,Carleton C.,2,660,852,852,0,0,0,0
11232,r662,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,661,849,784,0,0,65,0
11232,r663,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,662,847,847,0,0,0,0
11232,r664,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,663,841,717,0,0,123,0
11232,r665,All institutions -> U. New Haven,All institutions,U. New Haven,2,664,822,822,0,0,0,0
11232,r666,All institutions -> Shippensburg U. Pennsylvania,All institutions,Shippensburg U. Pennsylvania,2,665,820,16,0,0,804,0
11232,r667,All institutions -> Vermont Technical C.,All institutions,Vermont Technical C.,2,666,812,0,0,0,0,812
11232,r668,All institutions -> Berry C.,All institutions,Berry C.,2,667,810,412,109,0,290,0
11232,r669,All institutions -> Bellarmine U.,All institutions,Bellarmine U.,2,668,808,16,0,0,792,0
11232,r670,"All institutions -> Delaware Technical Community C., Dover",All institutions,"Delaware Technical Community C., Dover",2,669,807,0,0,0,0,807
11232,r671,All institutions -> Central Oregon Community C.,All institutions,Central Oregon Community C.,2,670,800,197,0,0,602,0
11232,r672,All institutions -> U. Bridgeport,All institutions,U. Bridgeport,2,671,796,384,0,0,412,0
11232,r673,"All institutions -> Rhodes C., Memphis",All institutions,"Rhodes C., Memphis",2,672,795,245,400,0,0,151
11232,r674,All institutions -> Adelphi U.,All institutions,Adelphi U.,2,673,782,6,0,0,776,0
11232,r675,All institutions -> Ramapo C. New Jersey,All institutions,Ramapo C. New Jersey,2,674,781,744,0,0,38,0
11232,r676,All institutions -> Elmhurst U.,All institutions,Elmhurst U.,2,675,777,16,0,0,762,0
11232,r677,All institutions -> Keweenaw Bay Ojibwa Community C.,All institutions,Keweenaw Bay Ojibwa Community C.,2,676,773,100,0,0,427,246
11232,r678,All institutions -> Whatcom Community C.,All institutions,Whatcom Community C.,2,677,772,632,0,0,140,0
11232,r679,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,678,763,763,0,0,0,0
11232,r680,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,679,753,729,0,0,24,0
11232,r681,All institutions -> Arcadia U.,All institutions,Arcadia U.,2,680,750,188,0,0,563,0
11232,r682,All institutions -> Feather River Community C. District,All institutions,Feather River Community C. District,2,680,750,188,0,0,563,0
11232,r683,All institutions -> Merced Community C. District,All institutions,Merced Community C. District,2,680,750,188,0,0,563,0
11232,r684,All institutions -> Flathead Valley Community C.,All institutions,Flathead Valley Community C.,2,683,750,188,0,0,562,0
11232,r685,All institutions -> Christian Brothers U.,All institutions,Christian Brothers U.,2,684,750,187,0,0,562,0
11232,r686,"All institutions -> San Jose-Evergreen Community C. District, Evergreen Valley C.",All institutions,"San Jose-Evergreen Community C. District, Evergreen Valley C.",2,685,750,187,0,0,562,0
11232,r687,All institutions -> Pomona C.,All institutions,Pomona C.,2,686,750,710,0,0,40,0
11232,r688,All institutions -> Lorain County Community C.,All institutions,Lorain County Community C.,2,687,750,187,0,0,562,0
11232,r689,All institutions -> Regis U.,All institutions,Regis U.,2,688,749,250,0,0,499,0
11232,r690,All institutions -> U. Dubuque,All institutions,U. Dubuque,2,689,748,187,0,0,561,0
11232,r691,All institutions -> D'Youville C.,All institutions,D'Youville C.,2,690,748,187,0,0,561,0
11232,r692,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,691,748,734,0,0,14,0
11232,r693,All institutions -> Earlham C.,All institutions,Earlham C.,2,692,747,187,0,0,560,0
11232,r694,All institutions -> Fond du Lac Tribal and Community C.,All institutions,Fond du Lac Tribal and Community C.,2,693,743,0,0,0,497,246
11232,r695,All institutions -> Ilisagvik C.,All institutions,Ilisagvik C.,2,693,743,100,0,0,365,278
11232,r696,All institutions -> Universidad Central del Caribe,All institutions,Universidad Central del Caribe,2,695,742,742,0,0,0,0
11232,r697,All institutions -> Wayland Baptist U.,All institutions,Wayland Baptist U.,2,696,741,15,0,0,727,0
11232,r698,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,697,741,66,250,0,425,0
11232,r699,All institutions -> Berea C.,All institutions,Berea C.,2,698,737,0,0,0,737,0
11232,r700,All institutions -> Carthage C.,All institutions,Carthage C.,2,699,735,735,0,0,0,0
11232,r701,All institutions -> Colorado Theological Seminary,All institutions,Colorado Theological Seminary,2,700,720,720,0,0,0,0
11232,r702,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,701,720,720,0,0,0,0
11232,r703,All institutions -> Coe C.,All institutions,Coe C.,2,702,719,457,262,0,0,0
11232,r704,All institutions -> William Jewell C.,All institutions,William Jewell C.,2,703,715,715,0,0,0,0
11232,r705,All institutions -> Colorado Mesa U.,All institutions,Colorado Mesa U.,2,704,704,0,0,0,704,0
11232,r706,"All institutions -> Loyola U., Maryland",All institutions,"Loyola U., Maryland",2,705,704,292,412,0,0,0
11232,r707,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,706,700,0,0,0,700,0
11232,r708,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,707,699,506,0,0,193,0
11232,r709,All institutions -> National Defense U.,All institutions,National Defense U.,2,708,693,693,0,0,0,0
11232,r710,All institutions -> U. Lynchburg,All institutions,U. Lynchburg,2,709,691,150,0,0,541,0
11232,r711,All institutions -> Lane C.,All institutions,Lane C.,2,710,691,138,0,0,553,0
11232,r712,All institutions -> Mount Wachusett Community C.,All institutions,Mount Wachusett Community C.,2,711,690,0,0,0,690,0
11232,r713,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,712,687,582,0,0,60,45
11232,r714,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,713,684,684,0,0,0,0
11232,r715,All institutions -> Benedictine U.,All institutions,Benedictine U.,2,714,682,547,0,0,0,135
11232,r716,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,715,677,677,0,0,0,0
11232,r717,All institutions -> U. Portland,All institutions,U. Portland,2,716,673,673,0,0,0,0
11232,r718,All institutions -> Georgia C. and State U.,All institutions,Georgia C. and State U.,2,717,673,673,0,0,0,0
11232,r719,All institutions -> U. Saint Mary,All institutions,U. Saint Mary,2,718,669,13,0,0,656,0
