table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
11221,r194,All states and outlying areas -> District of Columbia -> Howard U.,All states and outlying areas,District of Columbia,Howard U.,3,36586,32312,0,0,3867,407
11221,r195,All states and outlying areas -> District of Columbia -> National Defense U.,All states and outlying areas,District of Columbia,National Defense U.,3,693,693,0,0,0,0
11221,r196,All states and outlying areas -> District of Columbia -> U. District of Columbia,All states and outlying areas,District of Columbia,U. District of Columbia,3,8671,5569,0,0,1730,1371
11221,r197,All states and outlying areas -> District of Columbia -> Universities Research Association,All states and outlying areas,District of Columbia,Universities Research Association,3,96,96,0,0,0,0
11221,r198,All states and outlying areas -> Florida,All states and outlying areas,Florida,,2,1216533,1116811,23509,300,49308,26605
11221,r199,All states and outlying areas -> Florida -> Barry U.,All states and outlying areas,Florida,Barry U.,3,173,173,0,0,0,0
11221,r200,All states and outlying areas -> Florida -> Broward C.,All states and outlying areas,Florida,Broward C.,3,324,65,0,0,259,0
11221,r201,All states and outlying areas -> Florida -> Edward Waters U.,All states and outlying areas,Florida,Edward Waters U.,3,346,0,0,0,346,0
11221,r202,All states and outlying areas -> Florida -> Embry-Riddle Aeronautical U.,All states and outlying areas,Florida,Embry-Riddle Aeronautical U.,3,21447,18526,0,0,2604,318
11221,r203,All states and outlying areas -> Florida -> Florida A&M U.,All states and outlying areas,Florida,Florida A&M U.,3,27700,22288,373,0,4097,942
11221,r204,All states and outlying areas -> Florida -> Florida Atlantic U.,All states and outlying areas,Florida,Florida Atlantic U.,3,22900,21405,6,0,732,757
11221,r205,All states and outlying areas -> Florida -> Florida Gulf Coast U.,All states and outlying areas,Florida,Florida Gulf Coast U.,3,1376,806,0,0,570,0
11221,r206,All states and outlying areas -> Florida -> Florida Institute of Technology,All states and outlying areas,Florida,Florida Institute of Technology,3,4209,4209,0,0,0,0
11221,r207,All states and outlying areas -> Florida -> Florida International U.,All states and outlying areas,Florida,Florida International U.,3,93036,73377,12836,0,6308,515
11221,r208,All states and outlying areas -> Florida -> Florida Memorial U.,All states and outlying areas,Florida,Florida Memorial U.,3,100,50,0,0,50,0
11221,r209,All states and outlying areas -> Florida -> Florida Polytechnic U.,All states and outlying areas,Florida,Florida Polytechnic U.,3,375,375,0,0,0,0
11221,r210,All states and outlying areas -> Florida -> Florida Southern C.,All states and outlying areas,Florida,Florida Southern C.,3,143,0,0,0,0,143
11221,r211,All states and outlying areas -> Florida -> Florida State C. at Jacksonville,All states and outlying areas,Florida,Florida State C. at Jacksonville,3,2286,528,0,0,1758,0
11221,r212,All states and outlying areas -> Florida -> Florida State U.,All states and outlying areas,Florida,Florida State U.,3,135571,122827,7919,0,4414,411
11221,r213,All states and outlying areas -> Florida -> Hillsborough Community C.,All states and outlying areas,Florida,Hillsborough Community C.,3,1240,285,0,0,955,0
11221,r214,All states and outlying areas -> Florida -> Indian River State C.,All states and outlying areas,Florida,Indian River State C.,3,2736,547,0,0,2189,0
11221,r215,All states and outlying areas -> Florida -> Jacksonville U.,All states and outlying areas,Florida,Jacksonville U.,3,88,65,0,0,0,24
11221,r216,All states and outlying areas -> Florida -> Miami Dade C.,All states and outlying areas,Florida,Miami Dade C.,3,2365,449,0,0,1420,497
11221,r217,All states and outlying areas -> Florida -> Northwest Florida State C.,All states and outlying areas,Florida,Northwest Florida State C.,3,4,4,0,0,0,0
11221,r218,All states and outlying areas -> Florida -> Nova Southeastern U.,All states and outlying areas,Florida,Nova Southeastern U.,3,8220,6563,0,0,1657,0
11221,r219,All states and outlying areas -> Florida -> Rollins C.,All states and outlying areas,Florida,Rollins C.,3,261,261,0,0,0,0
11221,r220,All states and outlying areas -> Florida -> Santa Fe C.,All states and outlying areas,Florida,Santa Fe C.,3,571,114,0,0,457,0
11221,r221,All states and outlying areas -> Florida -> St. Petersburg C.,All states and outlying areas,Florida,St. Petersburg C.,3,300,0,0,0,208,91
11221,r222,"All states and outlying areas -> Florida -> St. Thomas U., Miami Gardens",All states and outlying areas,Florida,"St. Thomas U., Miami Gardens",3,250,0,0,0,0,250
11221,r223,All states and outlying areas -> Florida -> Stetson U.,All states and outlying areas,Florida,Stetson U.,3,50,50,0,0,0,0
11221,r224,All states and outlying areas -> Florida -> U. Central Florida,All states and outlying areas,Florida,U. Central Florida,3,81211,78699,469,0,1663,380
11221,r225,All states and outlying areas -> Florida -> U. Florida,All states and outlying areas,Florida,U. Florida,3,426291,392174,982,300,11706,21129
11221,r226,All states and outlying areas -> Florida -> U. Miami,All states and outlying areas,Florida,U. Miami,3,240614,235359,924,0,4331,0
11221,r227,All states and outlying areas -> Florida -> U. North Florida,All states and outlying areas,Florida,U. North Florida,3,904,574,0,0,330,0
11221,r228,"All states and outlying areas -> Florida -> U. South Florida, Tampa",All states and outlying areas,Florida,"U. South Florida, Tampa",3,138460,136531,0,0,1005,925
11221,r229,"All states and outlying areas -> Florida -> U. Tampa, The",All states and outlying areas,Florida,"U. Tampa, The",3,71,71,0,0,0,0
11221,r230,All states and outlying areas -> Florida -> U. West Florida,All states and outlying areas,Florida,U. West Florida,3,2401,436,0,0,1742,223
11221,r231,All states and outlying areas -> Florida -> Valencia C.,All states and outlying areas,Florida,Valencia C.,3,510,0,0,0,510,0
11221,r232,All states and outlying areas -> Georgia,All states and outlying areas,Georgia,,2,1355535,1277521,6591,0,51525,19899
11221,r233,All states and outlying areas -> Georgia -> Albany State U.,All states and outlying areas,Georgia,Albany State U.,3,2352,1227,0,0,1125,0
11221,r234,All states and outlying areas -> Georgia -> Augusta U.,All states and outlying areas,Georgia,Augusta U.,3,61040,58356,0,0,2684,0
11221,r235,All states and outlying areas -> Georgia -> Berry C.,All states and outlying areas,Georgia,Berry C.,3,810,412,109,0,290,0
11221,r236,All states and outlying areas -> Georgia -> Clark Atlanta U.,All states and outlying areas,Georgia,Clark Atlanta U.,3,14313,8769,0,0,5544,0
11221,r237,All states and outlying areas -> Georgia -> Emory U.,All states and outlying areas,Georgia,Emory U.,3,583544,563391,0,0,19649,505
11221,r238,All states and outlying areas -> Georgia -> Fort Valley State U.,All states and outlying areas,Georgia,Fort Valley State U.,3,15759,11016,0,0,3737,1006
11221,r239,All states and outlying areas -> Georgia -> Georgia C. and State U.,All states and outlying areas,Georgia,Georgia C. and State U.,3,673,673,0,0,0,0
11221,r240,All states and outlying areas -> Georgia -> Georgia Institute of Technology,All states and outlying areas,Georgia,Georgia Institute of Technology,3,378051,367555,4244,0,1582,4670
11221,r241,All states and outlying areas -> Georgia -> Georgia Southern U.,All states and outlying areas,Georgia,Georgia Southern U.,3,4401,1563,298,0,2064,476
11221,r242,All states and outlying areas -> Georgia -> Georgia State U.,All states and outlying areas,Georgia,Georgia State U.,3,67467,60692,1744,0,3687,1344
11221,r243,All states and outlying areas -> Georgia -> Kennesaw State U.,All states and outlying areas,Georgia,Kennesaw State U.,3,8306,7882,0,0,424,0
11221,r244,All states and outlying areas -> Georgia -> Mercer U.,All states and outlying areas,Georgia,Mercer U.,3,1991,493,0,0,1356,143
11221,r245,All states and outlying areas -> Georgia -> Morehouse C.,All states and outlying areas,Georgia,Morehouse C.,3,6060,5371,0,0,689,0
11221,r246,All states and outlying areas -> Georgia -> Morehouse School of Medicine,All states and outlying areas,Georgia,Morehouse School of Medicine,3,29280,29280,0,0,0,0
11221,r247,"All states and outlying areas -> Georgia -> Savannah C. Art and Design, Savannah",All states and outlying areas,Georgia,"Savannah C. Art and Design, Savannah",3,198,198,0,0,0,0
11221,r248,All states and outlying areas -> Georgia -> Savannah State U.,All states and outlying areas,Georgia,Savannah State U.,3,1756,871,0,0,885,0
11221,r249,All states and outlying areas -> Georgia -> Spelman C.,All states and outlying areas,Georgia,Spelman C.,3,4284,3582,0,0,703,0
11221,r250,All states and outlying areas -> Georgia -> Thomas U.,All states and outlying areas,Georgia,Thomas U.,3,474,0,0,0,474,0
11221,r251,All states and outlying areas -> Georgia -> U. Georgia,All states and outlying areas,Georgia,U. Georgia,3,173051,155592,196,0,5506,11757
11221,r252,All states and outlying areas -> Georgia -> U. North Georgia,All states and outlying areas,Georgia,U. North Georgia,3,1725,600,0,0,1125,0
11221,r253,All states and outlying areas -> Hawaii,All states and outlying areas,Hawaii,,2,156569,141677,601,0,10641,3650
11221,r254,All states and outlying areas -> Hawaii -> Chaminade U. Honolulu,All states and outlying areas,Hawaii,Chaminade U. Honolulu,3,3055,1833,0,0,1222,0
11221,r255,All states and outlying areas -> Hawaii -> Hawai'i Pacific U.,All states and outlying areas,Hawaii,Hawai'i Pacific U.,3,1528,1491,37,0,0,0
11221,r256,"All states and outlying areas -> Hawaii -> U. Hawaii Community Colleges, Maui C.",All states and outlying areas,Hawaii,"U. Hawaii Community Colleges, Maui C.",3,151,151,0,0,0,0
11221,r257,"All states and outlying areas -> Hawaii -> U. Hawaii, Hilo",All states and outlying areas,Hawaii,"U. Hawaii, Hilo",3,616,616,0,0,0,0
11221,r258,"All states and outlying areas -> Hawaii -> U. Hawaii, Manoa",All states and outlying areas,Hawaii,"U. Hawaii, Manoa",3,91842,85154,565,0,5984,139
11221,r259,"All states and outlying areas -> Hawaii -> U. Hawaii, System Office",All states and outlying areas,Hawaii,"U. Hawaii, System Office",3,59376,52431,0,0,3435,3510
11221,r260,All states and outlying areas -> Idaho,All states and outlying areas,Idaho,,2,92061,59753,12492,0,12663,7152
11221,r261,All states and outlying areas -> Idaho -> Boise State U.,All states and outlying areas,Idaho,Boise State U.,3,25082,18436,1262,0,3902,1482
11221,r262,All states and outlying areas -> Idaho -> C. Southern Idaho,All states and outlying areas,Idaho,C. Southern Idaho,3,53,0,0,0,53,0
11221,r263,All states and outlying areas -> Idaho -> Idaho State U.,All states and outlying areas,Idaho,Idaho State U.,3,9916,3040,780,0,6097,0
11221,r264,All states and outlying areas -> Idaho -> Lewis-Clark State C.,All states and outlying areas,Idaho,Lewis-Clark State C.,3,169,169,0,0,0,0
11221,r265,All states and outlying areas -> Idaho -> U. Idaho,All states and outlying areas,Idaho,U. Idaho,3,56841,38108,10451,0,2611,5670
11221,r266,All states and outlying areas -> Illinois,All states and outlying areas,Illinois,,2,1646088,1531129,18506,0,69547,26906
11221,r267,"All states and outlying areas -> Illinois -> Augustana C., Rock Island",All states and outlying areas,Illinois,"Augustana C., Rock Island",3,50,50,0,0,0,0
11221,r268,All states and outlying areas -> Illinois -> Benedictine U.,All states and outlying areas,Illinois,Benedictine U.,3,682,547,0,0,0,135
11221,r269,All states and outlying areas -> Illinois -> C. DuPage,All states and outlying areas,Illinois,C. DuPage,3,1500,375,0,0,1125,0
11221,r270,All states and outlying areas -> Illinois -> Chicago State U.,All states and outlying areas,Illinois,Chicago State U.,3,2131,1436,0,0,696,0
