table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_all_graduate_students_rank,field_all_graduate_students_total,field_all_graduate_students_science,field_all_graduate_students_engineering,field_all_graduate_students_health,field_full_time_students_rank,field_full_time_students_total,field_full_time_students_science,field_full_time_students_engineering,field_full_time_students_health,field_part_time_students_rank,field_part_time_students_total,field_part_time_students_science,field_part_time_students_engineering,field_part_time_students_health
8279,r615,"All institutions<sup>a</sup> -> U. South Carolina, Aiken",All institutions<sup>a</sup>,"U. South Carolina, Aiken",2,613,33,33,0,0,584,27,27,0,0,587,6,6,0,0
8279,r616,All institutions<sup>a</sup> -> Mills C.,All institutions<sup>a</sup>,Mills C.,2,613,33,33,0,0,592,25,25,0,0,575,8,8,0,0
8279,r617,All institutions<sup>a</sup> -> Morehead State U.,All institutions<sup>a</sup>,Morehead State U.,2,613,33,33,0,0,610,18,18,0,0,541,15,15,0,0
8279,r618,All institutions<sup>a</sup> -> Kutztown U. Pennsylvania,All institutions<sup>a</sup>,Kutztown U. Pennsylvania,2,617,32,32,0,0,600,21,21,0,0,558,11,11,0,0
8279,r619,All institutions<sup>a</sup> -> U. Wisconsin-Parkside,All institutions<sup>a</sup>,U. Wisconsin-Parkside,2,617,32,32,0,0,603,20,20,0,0,553,12,12,0,0
8279,r620,"All institutions<sup>a</sup> -> SUNY, C. of Optometry",All institutions<sup>a</sup>,"SUNY, C. of Optometry",2,617,32,32,0,0,623,14,14,0,0,533,18,18,0,0
8279,r621,All institutions<sup>a</sup> -> Georgia Southwestern State U.,All institutions<sup>a</sup>,Georgia Southwestern State U.,2,617,32,32,0,0,627,13,13,0,0,528,19,19,0,0
8279,r622,All institutions<sup>a</sup> -> Sanford-Burnham Medical Research Institute,All institutions<sup>a</sup>,Sanford-Burnham Medical Research Institute,2,621,31,31,0,0,576,31,31,0,0,627,0,0,0,0
8279,r623,All institutions<sup>a</sup> -> West Virginia State U.,All institutions<sup>a</sup>,West Virginia State U.,2,622,30,30,0,0,603,20,20,0,0,565,10,10,0,0
8279,r624,All institutions<sup>a</sup> -> Delta State U.,All institutions<sup>a</sup>,Delta State U.,2,623,29,29,0,0,612,17,17,0,0,553,12,12,0,0
8279,r625,All institutions<sup>a</sup> -> Northwestern State U. Louisiana,All institutions<sup>a</sup>,Northwestern State U. Louisiana,2,623,29,29,0,0,623,14,14,0,0,541,15,15,0,0
8279,r626,All institutions<sup>a</sup> -> U. of Mary Hardin Baylor,All institutions<sup>a</sup>,U. of Mary Hardin Baylor,2,625,28,28,0,0,597,23,23,0,0,593,5,5,0,0
8279,r627,"All institutions<sup>a</sup> -> California State U., Stanislaus",All institutions<sup>a</sup>,"California State U., Stanislaus",2,625,28,28,0,0,610,18,18,0,0,565,10,10,0,0
8279,r628,All institutions<sup>a</sup> -> Salisbury U.,All institutions<sup>a</sup>,Salisbury U.,2,625,28,28,0,0,623,14,14,0,0,550,14,14,0,0
8279,r629,"All institutions<sup>a</sup> -> Lincoln U., Jefferson City",All institutions<sup>a</sup>,"Lincoln U., Jefferson City",2,625,28,28,0,0,639,8,8,0,0,523,20,20,0,0
8279,r630,All institutions<sup>a</sup> -> Williams C.,All institutions<sup>a</sup>,Williams C.,2,629,27,27,0,0,584,27,27,0,0,627,0,0,0,0
8279,r631,All institutions<sup>a</sup> -> Rosalind Franklin U. of Medicine and Science,All institutions<sup>a</sup>,Rosalind Franklin U. of Medicine and Science,2,630,26,26,0,0,587,26,26,0,0,627,0,0,0,0
8279,r632,All institutions<sup>a</sup> -> Alaska Pacific U.,All institutions<sup>a</sup>,Alaska Pacific U.,2,630,26,26,0,0,623,14,14,0,0,553,12,12,0,0
8279,r633,All institutions<sup>a</sup> -> Milwaukee School of Engineering,All institutions<sup>a</sup>,Milwaukee School of Engineering,2,630,26,0,26,0,639,8,0,8,0,533,18,0,18,0
8279,r634,All institutions<sup>a</sup> -> Alabama State U.,All institutions<sup>a</sup>,Alabama State U.,2,633,25,25,0,0,612,17,17,0,0,575,8,8,0,0
8279,r635,All institutions<sup>a</sup> -> Elizabeth City State U.,All institutions<sup>a</sup>,Elizabeth City State U.,2,634,24,24,0,0,612,17,17,0,0,582,7,7,0,0
8279,r636,All institutions<sup>a</sup> -> St. Francis C.,All institutions<sup>a</sup>,St. Francis C.,2,634,24,18,0,6,635,9,9,0,0,541,15,9,0,6
8279,r637,"All institutions<sup>a</sup> -> U. Arkansas, Monticello",All institutions<sup>a</sup>,"U. Arkansas, Monticello",2,636,23,23,0,0,650,5,5,0,0,533,18,18,0,0
8279,r638,All institutions<sup>a</sup> -> U. Central del Caribe,All institutions<sup>a</sup>,U. Central del Caribe,2,637,22,22,0,0,598,22,22,0,0,627,0,0,0,0
8279,r639,"All institutions<sup>a</sup> -> Colorado State U., Pueblo",All institutions<sup>a</sup>,"Colorado State U., Pueblo",2,637,22,16,6,0,618,16,12,4,0,587,6,4,2,0
8279,r640,All institutions<sup>a</sup> -> Point Loma Nazarene U.,All institutions<sup>a</sup>,Point Loma Nazarene U.,2,637,22,22,0,0,645,7,7,0,0,541,15,15,0,0
8279,r641,"All institutions<sup>a</sup> -> Trinity C., Hartford",All institutions<sup>a</sup>,"Trinity C., Hartford",2,637,22,22,0,0,645,7,7,0,0,541,15,15,0,0
8279,r642,All institutions<sup>a</sup> -> Mississippi Valley State U.,All institutions<sup>a</sup>,Mississippi Valley State U.,2,641,20,12,0,8,618,16,11,0,5,597,4,1,0,3
8279,r643,All institutions<sup>a</sup> -> Albany C. of Pharmacy and Health Sciences,All institutions<sup>a</sup>,Albany C. of Pharmacy and Health Sciences,2,641,20,11,0,9,635,9,3,0,6,558,11,8,0,3
8279,r644,All institutions<sup>a</sup> -> New England C. of Optometry,All institutions<sup>a</sup>,New England C. of Optometry,2,643,19,19,0,0,609,19,19,0,0,627,0,0,0,0
8279,r645,All institutions<sup>a</sup> -> Rhode Island C.,All institutions<sup>a</sup>,Rhode Island C.,2,643,19,19,0,0,639,8,8,0,0,558,11,11,0,0
8279,r646,"All institutions<sup>a</sup> -> Inter American U. Puerto Rico, Fajardo",All institutions<sup>a</sup>,"Inter American U. Puerto Rico, Fajardo",2,643,19,19,0,0,661,1,1,0,0,533,18,18,0,0
8279,r647,All institutions<sup>a</sup> -> U. Southern Maine,All institutions<sup>a</sup>,U. Southern Maine,2,646,18,18,0,0,663,0,0,0,0,533,18,18,0,0
8279,r648,All institutions<sup>a</sup> -> U.S. Merchant Marine Academy,All institutions<sup>a</sup>,U.S. Merchant Marine Academy,2,646,18,0,18,0,663,0,0,0,0,533,18,0,18,0
8279,r649,All institutions<sup>a</sup> -> Claflin U.,All institutions<sup>a</sup>,Claflin U.,2,648,16,16,0,0,618,16,16,0,0,627,0,0,0,0
8279,r650,All institutions<sup>a</sup> -> Bucknell U.,All institutions<sup>a</sup>,Bucknell U.,2,648,16,9,7,0,621,15,9,6,0,618,1,0,1,0
8279,r651,All institutions<sup>a</sup> -> Southern Oregon U.,All institutions<sup>a</sup>,Southern Oregon U.,2,650,15,15,0,0,621,15,15,0,0,627,0,0,0,0
8279,r652,All institutions<sup>a</sup> -> Wagner C.,All institutions<sup>a</sup>,Wagner C.,2,651,13,13,0,0,632,10,10,0,0,606,3,3,0,0
8279,r653,"All institutions<sup>a</sup> -> SUNY, Oneonta",All institutions<sup>a</sup>,"SUNY, Oneonta",2,651,13,13,0,0,650,5,5,0,0,575,8,8,0,0
8279,r654,All institutions<sup>a</sup> -> Elmezzi Graduate School of Molecular Medicine,All institutions<sup>a</sup>,Elmezzi Graduate School of Molecular Medicine,2,653,12,12,0,0,628,12,12,0,0,627,0,0,0,0
8279,r655,All institutions<sup>a</sup> -> Rose-Hulman Institute of Technology,All institutions<sup>a</sup>,Rose-Hulman Institute of Technology,2,654,11,0,11,0,632,10,0,10,0,618,1,0,1,0
8279,r656,All institutions<sup>a</sup> -> Marshall B. Ketchum U.,All institutions<sup>a</sup>,Marshall B. Ketchum U.,2,654,11,11,0,0,635,9,9,0,0,610,2,2,0,0
8279,r657,"All institutions<sup>a</sup> -> Montana State U., Billings",All institutions<sup>a</sup>,"Montana State U., Billings",2,654,11,11,0,0,639,8,8,0,0,606,3,3,0,0
8279,r658,All institutions<sup>a</sup> -> U. Portland,All institutions<sup>a</sup>,U. Portland,2,657,10,0,10,0,639,8,0,8,0,610,2,0,2,0
8279,r659,"All institutions<sup>a</sup> -> Pontifical Catholic U. Puerto Rico, Mayaguez",All institutions<sup>a</sup>,"Pontifical Catholic U. Puerto Rico, Mayaguez",2,658,9,9,0,0,659,2,2,0,0,582,7,7,0,0
8279,r660,All institutions<sup>a</sup> -> Furman U.,All institutions<sup>a</sup>,Furman U.,2,659,7,7,0,0,647,6,6,0,0,618,1,1,0,0
8279,r661,All institutions<sup>a</sup> -> Winston-Salem State U.,All institutions<sup>a</sup>,Winston-Salem State U.,2,659,7,7,0,0,647,6,6,0,0,618,1,1,0,0
8279,r662,All institutions<sup>a</sup> -> Marietta C.,All institutions<sup>a</sup>,Marietta C.,2,661,6,6,0,0,650,5,5,0,0,618,1,1,0,0
8279,r663,All institutions<sup>a</sup> -> Black Hills State U.,All institutions<sup>a</sup>,Black Hills State U.,2,661,6,6,0,0,654,4,4,0,0,610,2,2,0,0
8279,r664,All institutions<sup>a</sup> -> Alderson-Broaddus U.,All institutions<sup>a</sup>,Alderson-Broaddus U.,2,663,3,3,0,0,655,3,3,0,0,627,0,0,0,0
8279,r665,All institutions<sup>a</sup> -> Point Park U.,All institutions<sup>a</sup>,Point Park U.,2,663,3,3,0,0,655,3,3,0,0,627,0,0,0,0
8279,r666,All institutions<sup>a</sup> -> Sitting Bull C.,All institutions<sup>a</sup>,Sitting Bull C.,2,663,3,3,0,0,655,3,3,0,0,627,0,0,0,0
8279,r667,All institutions<sup>a</sup> -> Vermont Technical C.,All institutions<sup>a</sup>,Vermont Technical C.,2,663,3,0,3,0,663,0,0,0,0,606,3,0,3,0
8279,r668,All institutions<sup>a</sup> -> Tougaloo C.,All institutions<sup>a</sup>,Tougaloo C.,2,667,1,1,0,0,661,1,1,0,0,627,0,0,0,0
8279,r669,All institutions<sup>a</sup> -> Missouri Western State U.,All institutions<sup>a</sup>,Missouri Western State U.,2,667,1,1,0,0,663,0,0,0,0,618,1,1,0,0
