table_id,row_id,sex_field_citizenship_ethnicity_and_race_full_path,sex_field_citizenship_ethnicity_and_race_level_1,sex_field_citizenship_ethnicity_and_race_level_2,sex_field_citizenship_ethnicity_and_race_level_3,sex_field_citizenship_ethnicity_and_race_level_4,sex_field_citizenship_ethnicity_and_race_level_5,sex_field_citizenship_ethnicity_and_race_level_6,sex_field_citizenship_ethnicity_and_race_level_7,sex_field_citizenship_ethnicity_and_race_level_8,sex_field_citizenship_ethnicity_and_race_level_9,sex_field_citizenship_ethnicity_and_race_level_10,sex_field_citizenship_ethnicity_and_race_hierarchy_depth,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
3259,r090,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,,8,na,na,na,65,102,116,162,199,228,261,314
3259,r091,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,,8,249,261,274,299,252,244,227,240,225,214,182
3259,r092,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Temporary resident",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Temporary resident,,,,,6,70,82,104,122,116,181,226,219,243,254,318
3259,r093,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Atmospheric sciences",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Atmospheric sciences,,,,,6,736,721,691,678,735,749,751,734,714,685,714
3259,r094,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Atmospheric sciences -> U.S. citizen and permanent resident",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Atmospheric sciences,U.S. citizen and permanent resident,,,,7,731,713,685,673,726,733,736,721,699,668,703
3259,r095,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Atmospheric sciences -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Atmospheric sciences,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,30,42,31,29,36,33,56,46,39,46,40
3259,r096,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Atmospheric sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Atmospheric sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,701,671,654,644,690,700,680,675,660,622,663
3259,r097,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Atmospheric sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Atmospheric sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,2,4,4,2,3,5,3,5,1,2,3
3259,r098,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Atmospheric sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Atmospheric sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,11,19,13,16,22,22,24,13
3259,r099,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Atmospheric sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Atmospheric sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,9,13,14,15,na,na,na,na,na,na,na,na
3259,r100,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Atmospheric sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Atmospheric sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,9,21,20,23,23,18,21,19,14,22,14,34
3259,r101,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Atmospheric sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Atmospheric sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,9,na,na,na,0,1,2,1,2,1,1,1
3259,r102,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Atmospheric sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Atmospheric sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,9,639,610,586,575,620,619,608,593,576,546,573
3259,r103,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Atmospheric sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Atmospheric sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,9,na,na,na,2,6,13,15,19,20,18,27
3259,r104,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Atmospheric sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Atmospheric sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,9,26,23,26,31,23,27,18,20,18,17,12
3259,r105,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Atmospheric sciences -> Temporary resident",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Atmospheric sciences,Temporary resident,,,,7,5,8,6,5,9,16,15,13,15,17,11
3259,r106,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Earth sciences",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Earth sciences,,,,,6,3453,3679,3931,4410,4904,5302,5724,6162,6336,6420,6536
3259,r107,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Earth sciences -> U.S. citizen and permanent resident",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Earth sciences,U.S. citizen and permanent resident,,,,7,3389,3605,3835,4293,4800,5140,5517,5956,6118,6187,6236
3259,r108,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Earth sciences -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Earth sciences,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,155,172,200,223,274,343,422,466,578,619,667
3259,r109,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Earth sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Earth sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,3234,3433,3635,4070,4526,4797,5095,5490,5540,5568,5569
3259,r110,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Earth sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Earth sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,26,24,39,29,44,26,39,36,31,31,42
3259,r111,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Earth sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Earth sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,129,150,188,180,213,227,225,223
3259,r112,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Earth sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Earth sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,9,104,119,133,na,na,na,na,na,na,na,na
3259,r113,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Earth sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Earth sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,9,65,65,71,76,95,106,116,143,125,145,168
3259,r114,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Earth sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Earth sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,9,na,na,na,8,7,10,8,6,5,9,11
3259,r115,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Earth sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Earth sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,9,2822,2996,3149,3509,3917,4161,4417,4704,4760,4738,4680
3259,r116,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Earth sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Earth sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,9,na,na,na,58,88,97,131,169,195,229,278
3259,r117,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Earth sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Earth sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,9,217,229,243,261,225,209,204,219,197,191,167
3259,r118,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Earth sciences -> Temporary resident",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Earth sciences,Temporary resident,,,,7,64,74,96,117,104,162,207,206,218,233,300
3259,r119,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Ocean sciences",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Ocean sciences,,,,,6,125,142,180,211,226,240,255,259,233,215,181
3259,r120,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Ocean sciences -> U.S. citizen and permanent resident",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Ocean sciences,U.S. citizen and permanent resident,,,,7,124,142,178,211,223,237,251,259,223,211,174
3259,r121,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Ocean sciences -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Ocean sciences,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,7,7,15,13,13,14,17,27,23,20,14
3259,r122,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Ocean sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Ocean sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,117,135,163,198,210,223,234,232,200,191,160
3259,r123,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Ocean sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Ocean sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,0,1,1,0,0,2,1,3,4,4,1
3259,r124,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Ocean sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Ocean sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,8,16,9,17,12,7,6,12
3259,r125,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Ocean sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Ocean sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,9,4,10,10,na,na,na,na,na,na,na,na
3259,r126,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Ocean sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Ocean sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,9,3,3,3,6,6,7,8,9,8,6,5
3259,r127,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Ocean sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Ocean sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,9,na,na,na,0,0,1,1,1,1,0,0
3259,r128,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Ocean sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Ocean sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,9,104,112,144,172,176,190,186,195,157,155,130
3259,r129,"Both sexes -> All fields -> All S&E -> Science -> Earth, atmospheric, and ocean sciences -> Ocean sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>",Both sexes,All fields,All S&E,Science,"Earth, atmospheric, and ocean sciences",Ocean sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,9,na,na,na,5,8,6,16,11,13,14,9
