table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_doe,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nsf,field_ssa,field_usda
4329,r154,All institutions -> U. Texas Medical Branch at Galveston,All institutions,U. Texas Medical Branch at Galveston,2,153,2553.8,0.0,0.0,0.0,0.0,0.0,0.0,2553.8,0.0,0.0,0.0
4329,r155,"All institutions -> U. Oregon, Eugene",All institutions,"U. Oregon, Eugene",2,154,2552.9,0.0,0.0,0.0,0.0,186.0,0.0,888.9,1478.0,0.0,0.0
4329,r156,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,155,2539.6,0.0,0.0,0.0,0.0,0.0,0.0,2539.6,0.0,0.0,0.0
4329,r157,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,156,2531.4,0.0,0.0,0.0,0.0,0.0,0.0,2207.9,73.5,0.0,250.0
4329,r158,All institutions -> Samuel Merritt U.,All institutions,Samuel Merritt U.,2,157,2477.9,0.0,0.0,0.0,0.0,0.0,0.0,2477.9,0.0,0.0,0.0
4329,r159,All institutions -> U. Idaho,All institutions,U. Idaho,2,158,2467.1,0.0,293.1,0.0,0.0,0.0,0.0,0.0,1842.7,0.0,331.2
4329,r160,All institutions -> Washington State U.,All institutions,Washington State U.,2,159,2327.7,0.0,0.0,0.0,203.3,0.0,0.0,686.1,434.6,0.0,1003.8
4329,r161,All institutions -> Boise State U.,All institutions,Boise State U.,2,160,2318.1,0.0,169.3,0.0,0.0,0.0,0.0,0.0,2148.8,0.0,0.0
4329,r162,All institutions -> Howard U.,All institutions,Howard U.,2,161,2297.4,0.0,0.0,0.0,0.0,0.0,0.0,1670.2,604.1,23.0,0.0
4329,r163,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,162,2282.9,0.0,0.0,0.0,0.0,0.0,0.0,1835.8,447.1,0.0,0.0
4329,r164,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,163,2280.8,0.0,0.0,0.0,0.0,0.0,0.0,2280.8,0.0,0.0,0.0
4329,r165,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,164,2277.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.2,0.0,1000.0
4329,r166,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,165,2266.3,0.0,0.0,0.0,0.0,0.0,0.0,1254.0,1012.3,0.0,0.0
4329,r167,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,166,2239.0,0.0,0.0,0.0,115.1,0.0,0.0,1594.9,529.1,0.0,0.0
4329,r168,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,167,2226.5,0.0,0.0,0.0,0.0,0.0,0.0,283.4,1838.2,0.0,105.0
4329,r169,All institutions -> Marquette U.,All institutions,Marquette U.,2,168,2215.7,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,985.7,0.0,0.0
4329,r170,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,169,2210.4,0.0,639.8,0.0,0.0,0.0,0.0,1033.6,536.9,0.0,0.0
4329,r171,All institutions -> U. Missouri System,All institutions,U. Missouri System,2,170,2206.7,0.0,109.0,0.0,0.0,0.0,0.0,1153.1,0.0,0.0,944.6
4329,r172,All institutions -> Front Range Community C.,All institutions,Front Range Community C.,2,171,2192.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2192.8,0.0,0.0
4329,r173,All institutions -> George Washington U.,All institutions,George Washington U.,2,172,2190.2,0.0,0.0,0.0,0.0,0.0,0.0,1409.1,781.2,0.0,0.0
4329,r174,"All institutions -> U. Illinois, U. administration",All institutions,"U. Illinois, U. administration",2,173,2134.7,0.0,2134.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,r175,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,174,2114.2,0.0,0.0,0.0,0.0,0.0,0.0,310.9,1803.3,0.0,0.0
4329,r176,All institutions -> Nevada System of Higher Education,All institutions,Nevada System of Higher Education,2,175,2097.5,0.0,950.0,0.0,0.0,0.0,0.0,0.0,1107.3,0.0,40.2
4329,r177,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,176,2064.5,0.0,0.0,0.0,0.0,0.0,0.0,2064.5,0.0,0.0,0.0
4329,r178,"All institutions -> Xavier U., Louisiana",All institutions,"Xavier U., Louisiana",2,177,2062.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.6,836.5,0.0,0.0
4329,r179,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,178,2043.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.9,0.0,107.2
4329,r180,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,179,2011.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.2,0.0,617.3
4329,r181,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,180,1976.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.7,0.0,0.0
4329,r182,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,181,1958.2,0.0,0.0,0.0,0.0,0.0,0.0,1948.8,0.0,0.0,9.4
4329,r183,All institutions -> Tufts U.,All institutions,Tufts U.,2,182,1937.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.4,35.7,0.0,178.9
4329,r184,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,183,1926.3,0.0,0.0,0.0,0.0,0.0,0.0,1082.5,843.7,0.0,0.0
4329,r185,All institutions -> U. Delaware,All institutions,U. Delaware,2,184,1883.6,0.0,0.0,0.0,0.0,0.0,0.0,940.0,674.2,0.0,269.3
4329,r186,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,185,1879.7,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,647.7,0.0,0.0
4329,r187,All institutions -> Hampton U.,All institutions,Hampton U.,2,186,1876.7,0.0,0.0,0.0,0.0,0.0,0.0,802.1,1074.6,0.0,0.0
4329,r188,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,187,1830.6,0.0,0.0,0.0,0.0,0.0,0.0,830.8,999.8,0.0,0.0
4329,r189,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,188,1812.6,0.0,0.0,0.0,0.0,0.0,0.0,255.1,1557.5,0.0,0.0
4329,r190,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,189,1796.6,0.0,0.0,0.0,0.0,0.0,0.0,1128.1,668.5,0.0,0.0
4329,r191,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,190,1773.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,773.1
4329,r192,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,191,1756.8,0.0,0.0,0.0,119.3,0.0,0.0,0.0,1637.5,0.0,0.0
4329,r193,All institutions -> Governors State U.,All institutions,Governors State U.,2,192,1741.8,0.0,0.0,0.0,0.0,0.0,0.0,1741.8,0.0,0.0,0.0
4329,r194,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,193,1740.8,0.0,1587.0,0.0,0.0,0.0,0.0,76.7,77.2,0.0,0.0
4329,r195,All institutions -> Drexel U.,All institutions,Drexel U.,2,194,1720.4,0.0,0.0,0.0,0.0,0.0,0.0,655.7,990.0,0.0,74.7
4329,r196,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,195,1668.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668.6,0.0,0.0
4329,r197,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,196,1655.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.5,0.0,0.0
4329,r198,All institutions -> Connecticut Board of Regents for Higher Education,All institutions,Connecticut Board of Regents for Higher Education,2,197,1639.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.8,0.0,0.0
4329,r199,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,198,1636.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.6,0.0,928.6
4329,r200,"All institutions -> U. New Hampshire, Durham",All institutions,"U. New Hampshire, Durham",2,199,1634.3,0.0,0.0,0.0,0.0,0.0,0.0,175.0,1459.3,0.0,0.0
4329,r201,All institutions -> Salish Kootenai C.,All institutions,Salish Kootenai C.,2,200,1620.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.7,0.0,248.3
4329,r202,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,201,1610.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.8,0.0,0.0
4329,r203,All institutions -> U. Wisconsin Colleges,All institutions,U. Wisconsin Colleges,2,202,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0
4329,r204,"All institutions -> SUNY, U. Buffalo, Buffalo",All institutions,"SUNY, U. Buffalo, Buffalo",2,203,1586.2,0.0,0.0,0.0,0.0,0.0,0.0,1586.2,0.0,0.0,0.0
4329,r205,All institutions -> U. Louisville,All institutions,U. Louisville,2,204,1583.1,0.0,0.0,0.0,0.0,0.0,0.0,931.7,651.3,0.0,0.0
4329,r206,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,205,1578.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.4,0.0,387.3
4329,r207,All institutions -> Bellevue C.,All institutions,Bellevue C.,2,206,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.0,0.0,0.0
4329,r208,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,207,1572.8,0.0,0.0,0.0,0.0,0.0,0.0,216.7,1356.1,0.0,0.0
4329,r209,All institutions -> U. Memphis,All institutions,U. Memphis,2,208,1560.3,0.0,0.0,0.0,0.0,0.0,0.0,1013.9,546.5,0.0,0.0
4329,r210,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,209,1559.9,0.0,0.0,0.0,0.0,0.0,0.0,172.1,1387.8,0.0,0.0
4329,r211,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,210,1548.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.1,0.0,465.5
4329,r212,"All institutions -> Florida State C., Jacksonville",All institutions,"Florida State C., Jacksonville",2,211,1545.8,0.0,0.0,0.0,0.0,0.0,0.0,647.8,898.0,0.0,0.0
4329,r213,All institutions -> U. Rhode Island,All institutions,U. Rhode Island,2,212,1541.0,0.0,0.0,0.0,0.0,0.0,0.0,143.2,1135.2,0.0,262.7
4329,r214,All institutions -> U. Corp. for Atmospheric Research,All institutions,U. Corp. for Atmospheric Research,2,213,1537.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.6,0.0,0.0
4329,r215,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,214,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,0.0,0.0
4329,r216,All institutions -> U. Toledo,All institutions,U. Toledo,2,215,1529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.0,0.0,0.0
4329,r217,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,216,1523.8,0.0,0.0,0.0,0.0,0.0,0.0,232.9,1290.9,0.0,0.0
4329,r218,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,217,1506.4,0.0,0.0,0.0,0.0,0.0,0.0,190.0,930.1,0.0,386.4
4329,r219,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,218,1500.4,0.0,0.0,0.0,0.0,0.0,0.0,1500.4,0.0,0.0,0.0
4329,r220,All institutions -> U. North Alabama,All institutions,U. North Alabama,2,219,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,851.4,647.6,0.0,0.0
4329,r221,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,220,1498.7,0.0,0.0,0.0,10.0,0.0,0.0,932.6,223.9,0.0,332.2
4329,r222,"All institutions -> Rhodes C., Memphis",All institutions,"Rhodes C., Memphis",2,221,1477.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.6,0.0,0.0
4329,r223,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,222,1458.8,0.0,0.0,0.0,0.0,266.8,0.0,727.4,464.6,0.0,0.0
4329,r224,All institutions -> Portland Community C.,All institutions,Portland Community C.,2,223,1450.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.4,0.0,0.0
4329,r225,All institutions -> U. Pikeville,All institutions,U. Pikeville,2,224,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,24.0
4329,r226,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,225,1411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.0,0.0,0.0
4329,r227,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,226,1402.4,0.0,0.0,0.0,0.0,0.0,0.0,365.5,1036.9,0.0,0.0
4329,r228,All institutions -> Elmhurst C.,All institutions,Elmhurst C.,2,227,1395.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.4,0.0,0.0
4329,r229,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,228,1393.4,0.0,0.0,0.0,0.0,0.0,0.0,1393.4,0.0,0.0,0.0
4329,r230,All institutions -> Harris-Stowe State U.,All institutions,Harris-Stowe State U.,2,229,1360.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.2,0.0,0.0
4329,r231,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,230,1358.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.1,0.0,0.0
4329,r232,All institutions -> Chippewa Valley Technical C.,All institutions,Chippewa Valley Technical C.,2,231,1353.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.1,0.0,0.0
4329,r233,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,232,1348.4,0.0,0.0,0.0,0.0,0.0,0.0,1348.4,0.0,0.0,0.0
4329,r234,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,233,1327.9,0.0,0.0,0.0,0.0,0.0,0.0,92.5,1188.5,0.0,47.0
4329,r235,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,234,1322.9,0.0,0.0,0.0,0.0,0.0,0.0,1322.9,0.0,0.0,0.0
4329,r236,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,235,1316.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.9,0.0,300.9
4329,r237,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,236,1289.6,0.0,0.0,0.0,155.8,0.0,0.0,144.6,749.4,0.0,239.9
4329,r238,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,237,1286.5,0.0,0.0,0.0,0.0,0.0,0.0,570.6,715.9,0.0,0.0
4329,r239,All institutions -> Augusta U.,All institutions,Augusta U.,2,238,1261.9,0.0,0.0,0.0,0.0,0.0,0.0,356.5,905.4,0.0,0.0
4329,r240,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,239,1250.5,0.0,0.0,0.0,0.0,267.9,0.0,35.1,947.4,0.0,0.0
4329,r241,All institutions -> Baylor U.,All institutions,Baylor U.,2,240,1243.4,0.0,0.0,0.0,0.0,0.0,0.0,103.5,1139.9,0.0,0.0
4329,r242,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,241,1224.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1215.8
4329,r243,All institutions -> Fisk U.,All institutions,Fisk U.,2,242,1224.6,0.0,0.0,0.0,0.0,0.0,0.0,173.3,1051.3,0.0,0.0
4329,r244,All institutions -> Ana G. Mendez U. System,All institutions,Ana G. Mendez U. System,2,243,1201.5,0.0,0.0,0.0,0.0,0.0,0.0,1141.5,0.0,0.0,60.0
4329,r245,All institutions -> U. Lynchburg,All institutions,U. Lynchburg,2,244,1197.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.1,0.0,0.0
4329,r246,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,245,1188.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.9,0.0,0.0
4329,r247,All institutions -> U. New Haven,All institutions,U. New Haven,2,246,1183.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.1,0.0,0.0
4329,r248,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,247,1178.6,0.0,0.0,0.0,0.0,0.0,0.0,650.9,527.7,0.0,0.0
4329,r249,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,248,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,0.0,0.0
4329,r250,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,249,1167.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.2,0.0,0.0
4329,r251,All institutions -> Davenport U.,All institutions,Davenport U.,2,250,1164.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.3,0.0,0.0
4329,r252,All institutions -> Randolph-Macon C.,All institutions,Randolph-Macon C.,2,251,1162.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.2,0.0,0.0
4329,r253,All institutions -> C. Southern Maryland,All institutions,C. Southern Maryland,2,252,1160.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.4,0.0,0.0
4329,r254,All institutions -> St. John Fisher C.,All institutions,St. John Fisher C.,2,253,1153.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.8,0.0,0.0
4329,r255,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,254,1145.4,0.0,0.0,0.0,0.0,0.0,0.0,46.1,859.2,0.0,240.1
4329,r256,All institutions -> Cankdeska Cikana Community C.,All institutions,Cankdeska Cikana Community C.,2,255,1144.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.8,0.0,98.3
4329,r257,All institutions -> Pacific U.,All institutions,Pacific U.,2,256,1142.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.8,0.0,0.0
4329,r258,All institutions -> Dominican U.,All institutions,Dominican U.,2,257,1141.1,0.0,0.0,0.0,0.0,0.0,0.0,1066.1,75.0,0.0,0.0
4329,r259,All institutions -> Langston U.,All institutions,Langston U.,2,258,1140.3,0.0,0.0,0.0,0.0,0.0,0.0,387.5,0.0,0.0,752.8
4329,r260,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,259,1136.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.7,0.0,524.0
4329,r261,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,260,1131.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.6,0.0,0.0
4329,r262,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,261,1126.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.2,0.0,70.0
4329,r263,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,262,1105.5,0.0,0.0,0.0,0.0,216.0,0.0,389.7,499.8,0.0,0.0
4329,r264,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,263,1064.2,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1020.2,0.0,0.0
4329,r265,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,264,1062.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.2,0.0,0.0
4329,r266,All institutions -> Lane C.,All institutions,Lane C.,2,265,1048.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.6,0.0,0.0
4329,r267,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,266,1047.8,0.0,0.0,0.0,0.0,0.0,0.0,265.2,782.6,0.0,0.0
4329,r268,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,267,1045.3,0.0,0.0,0.0,0.0,0.0,0.0,250.2,795.2,0.0,0.0
4329,r269,All institutions -> Whatcom Community C.,All institutions,Whatcom Community C.,2,268,1032.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.4,0.0,0.0
4329,r270,All institutions -> Francis Marion U.,All institutions,Francis Marion U.,2,269,1024.5,0.0,0.0,0.0,0.0,0.0,0.0,1024.5,0.0,0.0,0.0
4329,r271,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,270,1017.3,0.0,0.0,0.0,0.0,449.7,0.0,0.0,567.6,0.0,0.0
4329,r272,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,271,1015.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.4,0.0,0.0
4329,r273,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,272,1014.2,0.0,0.0,0.0,0.0,0.0,0.0,1014.2,0.0,0.0,0.0
4329,r274,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,273,1012.7,0.0,15.0,0.0,0.0,0.0,0.0,0.0,997.7,0.0,0.0
4329,r275,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,274,1008.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.5,0.0,0.0
4329,r276,All institutions -> U. Guam,All institutions,U. Guam,2,275,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.0,0.0,165.1
4329,r277,All institutions -> Navajo Technical U.,All institutions,Navajo Technical U.,2,276,1005.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,405.8
4329,r278,"All institutions -> U. North Carolina, Pembroke",All institutions,"U. North Carolina, Pembroke",2,277,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
4329,r279,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,277,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0
4329,r280,All institutions -> U. Evansville,All institutions,U. Evansville,2,279,999.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9,0.0,0.0
4329,r281,All institutions -> St. Lawrence U.,All institutions,St. Lawrence U.,2,280,999.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9,0.0,0.0
4329,r282,All institutions -> Maryville C.,All institutions,Maryville C.,2,281,999.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9,0.0,0.0
4329,r283,"All institutions -> SUNY, Farmingdale State C.",All institutions,"SUNY, Farmingdale State C.",2,282,999.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.7,0.0,0.0
4329,r284,All institutions -> Saint Mary's C. California,All institutions,Saint Mary's C. California,2,283,999.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.5,0.0,0.0
4329,r285,"All institutions -> CUNY, Hostos Community C.",All institutions,"CUNY, Hostos Community C.",2,284,999.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.4,0.0,0.0
4329,r286,All institutions -> St. Norbert C.,All institutions,St. Norbert C.,2,285,998.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.8,0.0,0.0
4329,r287,"All institutions -> Community C. Baltimore County, Catonsville",All institutions,"Community C. Baltimore County, Catonsville",2,286,998.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.4,0.0,0.0
4329,r288,All institutions -> Robert Morris U.,All institutions,Robert Morris U.,2,287,998.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.1,0.0,0.0
4329,r289,"All institutions -> Wilson C., Chambersburg",All institutions,"Wilson C., Chambersburg",2,288,997.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.5,0.0,0.0
4329,r290,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,289,996.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.9,0.0,0.0
4329,r291,All institutions -> C. Lake County,All institutions,C. Lake County,2,290,996.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.8,0.0,0.0
4329,r292,"All institutions -> Rensselaer Polytechnic Institute, Troy",All institutions,"Rensselaer Polytechnic Institute, Troy",2,291,996.1,0.0,611.1,0.0,0.0,0.0,0.0,297.0,88.0,0.0,0.0
4329,r293,All institutions -> Columbus State U.,All institutions,Columbus State U.,2,292,993.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.6,0.0,0.0
4329,r294,"All institutions -> West Hills Community C. District, Coalinga",All institutions,"West Hills Community C. District, Coalinga",2,293,993.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.3,0.0,0.0
4329,r295,All institutions -> Texas Lutheran U.,All institutions,Texas Lutheran U.,2,294,992.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.9,0.0,0.0
4329,r296,All institutions -> Tallahassee Community C.,All institutions,Tallahassee Community C.,2,295,992.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.7,0.0,0.0
4329,r297,All institutions -> Florence-Darlington Technical C.,All institutions,Florence-Darlington Technical C.,2,296,989.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.1,0.0,0.0
4329,r298,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,297,984.3,0.0,0.0,0.0,0.0,0.0,0.0,359.0,625.3,0.0,0.0
4329,r299,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,298,974.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.4,0.0,432.2
4329,r300,All institutions -> Ohio Dominican U.,All institutions,Ohio Dominican U.,2,299,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0,0.0,0.0
4329,r301,All institutions -> Juniata C.,All institutions,Juniata C.,2,300,964.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.9,0.0,0.0
4329,r302,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,301,963.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.4,0.0,0.0
4329,r303,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,302,956.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.1,0.0,421.6
4329,r304,All institutions -> Miami Dade C.,All institutions,Miami Dade C.,2,303,954.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.9,0.0,0.0
4329,r305,All institutions -> Bethune-Cookman U.,All institutions,Bethune-Cookman U.,2,304,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.0,0.0,0.0
4329,r306,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,305,916.5,0.0,0.0,0.0,0.0,0.0,0.0,155.0,761.5,0.0,0.0
4329,r307,All institutions -> Spalding U.,All institutions,Spalding U.,2,306,910.6,0.0,0.0,0.0,0.0,0.0,0.0,910.6,0.0,0.0,0.0
4329,r308,All institutions -> U. West Georgia,All institutions,U. West Georgia,2,307,908.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.8,0.0,0.0
4329,r309,All institutions -> Carlow U.,All institutions,Carlow U.,2,308,908.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.4,0.0,0.0
4329,r310,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,309,902.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.3,0.0,0.0
