table_id,row_id,_b_state_institutional_control_system_and_institution_b_full_path,_b_state_institutional_control_system_and_institution_b_level_1,_b_state_institutional_control_system_and_institution_b_level_2,_b_state_institutional_control_system_and_institution_b_level_3,_b_state_institutional_control_system_and_institution_b_level_4,_b_state_institutional_control_system_and_institution_b_hierarchy_depth,field_all_r_d_expenditures
12653,r845,Pennsylvania -> Private -> Moravian U.,Pennsylvania,Private,Moravian U.,,3,"['516', '']"
12653,r846,Pennsylvania -> Private -> Muhlenberg C.,Pennsylvania,Private,Muhlenberg C.,,3,"['509', 'i']"
12653,r847,Pennsylvania -> Private -> Philadelphia C. of Osteopathic Medicine,Pennsylvania,Private,Philadelphia C. of Osteopathic Medicine,,3,"['7,459', '']"
12653,r848,Pennsylvania -> Private -> Robert Morris U.,Pennsylvania,Private,Robert Morris U.,,3,"['1,419', '']"
12653,r849,Pennsylvania -> Private -> Saint Francis U.,Pennsylvania,Private,Saint Francis U.,,3,"['592', 'i']"
12653,r850,Pennsylvania -> Private -> Saint Joseph's U.,Pennsylvania,Private,Saint Joseph's U.,,3,"['8,675', '']"
12653,r851,Pennsylvania -> Private -> Salus U.,Pennsylvania,Private,Salus U.,,3,"['663', '']"
12653,r852,Pennsylvania -> Private -> Susquehanna U.,Pennsylvania,Private,Susquehanna U.,,3,"['499', '']"
12653,r853,Pennsylvania -> Private -> Swarthmore C.,Pennsylvania,Private,Swarthmore C.,,3,"['5,620', '']"
12653,r854,Pennsylvania -> Private -> Thomas Jefferson U.,Pennsylvania,Private,Thomas Jefferson U.,,3,"['258,345', '']"
12653,r855,Pennsylvania -> Private -> U. Pennsylvania,Pennsylvania,Private,U. Pennsylvania,,3,"['1,953,617', '']"
12653,r856,Pennsylvania -> Private -> U. Scranton,Pennsylvania,Private,U. Scranton,,3,"['1,169', '']"
12653,r857,Pennsylvania -> Private -> Ursinus C.,Pennsylvania,Private,Ursinus C.,,3,"['1,150', '']"
12653,r858,Pennsylvania -> Private -> Villanova U.,Pennsylvania,Private,Villanova U.,,3,"['31,513', '']"
12653,r859,"Pennsylvania -> Private -> Widener U., Chester",Pennsylvania,Private,"Widener U., Chester",,3,"['804', '']"
12653,r860,Pennsylvania -> Private -> Wilkes U.,Pennsylvania,Private,Wilkes U.,,3,"['682', '']"
12653,r861,Rhode Island,Rhode Island,,,,1,"['520,211', '']"
12653,r862,Rhode Island -> Public,Rhode Island,Public,,,2,"['150,671', '']"
12653,r863,Rhode Island -> Public -> Naval War C.,Rhode Island,Public,Naval War C.,,3,"['5,819', '']"
12653,r864,Rhode Island -> Public -> Rhode Island Board of Governors for Higher Education,Rhode Island,Public,Rhode Island Board of Governors for Higher Education,,3,"['144,852', '']"
12653,r865,Rhode Island -> Public -> Rhode Island Board of Governors for Higher Education -> Rhode Island C.,Rhode Island,Public,Rhode Island Board of Governors for Higher Education,Rhode Island C.,4,"['839', '']"
12653,r866,Rhode Island -> Public -> Rhode Island Board of Governors for Higher Education -> U. Rhode Island,Rhode Island,Public,Rhode Island Board of Governors for Higher Education,U. Rhode Island,4,"['144,013', '']"
12653,r867,Rhode Island -> Private,Rhode Island,Private,,,2,"['369,540', '']"
12653,r868,Rhode Island -> Private -> Brown U.,Rhode Island,Private,Brown U.,,3,"['353,591', '']"
12653,r869,Rhode Island -> Private -> Bryant U.,Rhode Island,Private,Bryant U.,,3,"['558', '']"
12653,r870,Rhode Island -> Private -> Providence C.,Rhode Island,Private,Providence C.,,3,"['5,533', '']"
12653,r871,Rhode Island -> Private -> Rhode Island School of Design,Rhode Island,Private,Rhode Island School of Design,,3,"['5,661', '']"
12653,r872,Rhode Island -> Private -> Roger Williams U.,Rhode Island,Private,Roger Williams U.,,3,"['3,465', '']"
12653,r873,Rhode Island -> Private -> Salve Regina U.,Rhode Island,Private,Salve Regina U.,,3,"['732', '']"
12653,r874,South Carolina,South Carolina,,,,1,"['922,429', '']"
12653,r875,South Carolina -> Public,South Carolina,Public,,,2,"['915,834', '']"
12653,r876,South Carolina -> Public -> C. Charleston,South Carolina,Public,C. Charleston,,3,"['7,231', '']"
12653,r877,South Carolina -> Public -> Citadel Military C. South Carolina,South Carolina,Public,Citadel Military C. South Carolina,,3,"['3,757', '']"
12653,r878,South Carolina -> Public -> Clemson U.,South Carolina,Public,Clemson U.,,3,"['286,503', '']"
12653,r879,South Carolina -> Public -> Coastal Carolina U.,South Carolina,Public,Coastal Carolina U.,,3,"['4,729', '']"
12653,r880,South Carolina -> Public -> Francis Marion U.,South Carolina,Public,Francis Marion U.,,3,"['308', '']"
12653,r881,South Carolina -> Public -> Medical U. South Carolina,South Carolina,Public,Medical U. South Carolina,,3,"['333,826', '']"
12653,r882,South Carolina -> Public -> South Carolina State U.,South Carolina,Public,South Carolina State U.,,3,"['7,814', '']"
12653,r883,South Carolina -> Public -> U. South Carolina,South Carolina,Public,U. South Carolina,,3,"['268,477', '']"
12653,r884,South Carolina -> Public -> U. South Carolina -> U. South Carolina Upstate,South Carolina,Public,U. South Carolina,U. South Carolina Upstate,4,"['2,554', '']"
12653,r885,"South Carolina -> Public -> U. South Carolina -> U. South Carolina, Aiken",South Carolina,Public,U. South Carolina,"U. South Carolina, Aiken",4,"['2,250', '']"
12653,r886,"South Carolina -> Public -> U. South Carolina -> U. South Carolina, Beaufort",South Carolina,Public,U. South Carolina,"U. South Carolina, Beaufort",4,"['1,466', '']"
12653,r887,"South Carolina -> Public -> U. South Carolina -> U. South Carolina, Columbia",South Carolina,Public,U. South Carolina,"U. South Carolina, Columbia",4,"['262,207', '']"
12653,r888,South Carolina -> Public -> Winthrop U.,South Carolina,Public,Winthrop U.,,3,"['3,189', '']"
12653,r889,South Carolina -> Private,South Carolina,Private,,,2,"['6,595', '']"
12653,r890,South Carolina -> Private -> Benedict C.,South Carolina,Private,Benedict C.,,3,"['2,307', '']"
12653,r891,South Carolina -> Private -> Claflin U.,South Carolina,Private,Claflin U.,,3,"['1,418', '']"
12653,r892,South Carolina -> Private -> Coker U.,South Carolina,Private,Coker U.,,3,"['398', '']"
12653,r893,South Carolina -> Private -> Converse U.,South Carolina,Private,Converse U.,,3,"['205', '']"
12653,r894,South Carolina -> Private -> Furman U.,South Carolina,Private,Furman U.,,3,"['2,267', '']"
12653,r895,South Dakota,South Dakota,,,,1,"['130,672', '']"
12653,r896,South Dakota -> Public,South Dakota,Public,,,2,"['129,915', '']"
12653,r897,South Dakota -> Public -> Oglala Lakota C.,South Dakota,Public,Oglala Lakota C.,,3,"['588', '']"
12653,r898,South Dakota -> Public -> South Dakota Board of Regents,South Dakota,Public,South Dakota Board of Regents,,3,"['129,327', '']"
12653,r899,South Dakota -> Public -> South Dakota Board of Regents -> Black Hills State U.,South Dakota,Public,South Dakota Board of Regents,Black Hills State U.,4,"['2,260', '']"
12653,r900,South Dakota -> Public -> South Dakota Board of Regents -> Dakota State U.,South Dakota,Public,South Dakota Board of Regents,Dakota State U.,4,"['5,253', '']"
12653,r901,South Dakota -> Public -> South Dakota Board of Regents -> Northern State U.,South Dakota,Public,South Dakota Board of Regents,Northern State U.,4,"['282', '']"
12653,r902,South Dakota -> Public -> South Dakota Board of Regents -> South Dakota School of Mines and Technology,South Dakota,Public,South Dakota Board of Regents,South Dakota School of Mines and Technology,4,"['20,337', '']"
12653,r903,South Dakota -> Public -> South Dakota Board of Regents -> South Dakota State U.,South Dakota,Public,South Dakota Board of Regents,South Dakota State U.,4,"['71,340', '']"
12653,r904,South Dakota -> Public -> South Dakota Board of Regents -> U. South Dakota,South Dakota,Public,South Dakota Board of Regents,U. South Dakota,4,"['29,855', '']"
12653,r905,South Dakota -> Private,South Dakota,Private,,,2,"['757', '']"
12653,r906,South Dakota -> Private -> Augustana U.,South Dakota,Private,Augustana U.,,3,"['757', '']"
12653,r907,Tennessee,Tennessee,,,,1,"['1,973,429', '']"
12653,r908,Tennessee -> Public,Tennessee,Public,,,2,"['688,937', '']"
12653,r909,Tennessee -> Public -> Tennessee Board of Regents System,Tennessee,Public,Tennessee Board of Regents System,,3,"['204,947', '']"
12653,r910,Tennessee -> Public -> Tennessee Board of Regents System -> Austin Peay State U.,Tennessee,Public,Tennessee Board of Regents System,Austin Peay State U.,4,"['3,950', '']"
12653,r911,Tennessee -> Public -> Tennessee Board of Regents System -> East Tennessee State U.,Tennessee,Public,Tennessee Board of Regents System,East Tennessee State U.,4,"['42,335', '']"
12653,r912,Tennessee -> Public -> Tennessee Board of Regents System -> Middle Tennessee State U.,Tennessee,Public,Tennessee Board of Regents System,Middle Tennessee State U.,4,"['9,577', '']"
12653,r913,Tennessee -> Public -> Tennessee Board of Regents System -> Tennessee State U.,Tennessee,Public,Tennessee Board of Regents System,Tennessee State U.,4,"['28,246', '']"
12653,r914,Tennessee -> Public -> Tennessee Board of Regents System -> Tennessee Technological U.,Tennessee,Public,Tennessee Board of Regents System,Tennessee Technological U.,4,"['20,797', '']"
12653,r915,Tennessee -> Public -> Tennessee Board of Regents System -> U. Memphis,Tennessee,Public,Tennessee Board of Regents System,U. Memphis,4,"['100,042', '']"
12653,r916,Tennessee -> Public -> U. Tennessee System,Tennessee,Public,U. Tennessee System,,3,"['483,990', '']"
12653,r917,"Tennessee -> Public -> U. Tennessee System -> U. Tennessee, Chattanooga",Tennessee,Public,U. Tennessee System,"U. Tennessee, Chattanooga",4,"['14,671', '']"
12653,r918,"Tennessee -> Public -> U. Tennessee System -> U. Tennessee, Health Science Center",Tennessee,Public,U. Tennessee System,"U. Tennessee, Health Science Center",4,"['130,472', '']"
12653,r919,"Tennessee -> Public -> U. Tennessee System -> U. Tennessee, Knoxville",Tennessee,Public,U. Tennessee System,"U. Tennessee, Knoxville",4,"['338,847', '']"
12653,r920,Tennessee -> Private,Tennessee,Private,,,2,"['1,284,492', '']"
12653,r921,Tennessee -> Private -> Fisk U.,Tennessee,Private,Fisk U.,,3,"['4,867', '']"
12653,r922,Tennessee -> Private -> Lincoln Memorial U.,Tennessee,Private,Lincoln Memorial U.,,3,"['1,641', '']"
12653,r923,Tennessee -> Private -> Lipscomb U.,Tennessee,Private,Lipscomb U.,,3,"['1,946', '']"
12653,r924,Tennessee -> Private -> Meharry Medical C.,Tennessee,Private,Meharry Medical C.,,3,"['22,002', '']"
12653,r925,Tennessee -> Private -> Sewanee: U. of the South,Tennessee,Private,Sewanee: U. of the South,,3,"['592', '']"
12653,r926,Tennessee -> Private -> Southern C. of Optometry,Tennessee,Private,Southern C. of Optometry,,3,"['288', '']"
12653,r927,Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,,3,"['1,253,156', '']"
12653,r928,Texas,Texas,,,,1,"['8,336,641', '']"
12653,r929,Texas -> Public,Texas,Public,,,2,"['7,049,920', '']"
12653,r930,Texas -> Public -> Stephen F. Austin State U.,Texas,Public,Stephen F. Austin State U.,,3,"['3,661', '']"
12653,r931,Texas -> Public -> Texas A&M U. System,Texas,Public,Texas A&M U. System,,3,"['1,414,133', '']"
12653,r932,Texas -> Public -> Texas A&M U. System -> Prairie View A&M U.,Texas,Public,Texas A&M U. System,Prairie View A&M U.,4,"['21,791', '']"
12653,r933,Texas -> Public -> Texas A&M U. System -> Tarleton State U.,Texas,Public,Texas A&M U. System,Tarleton State U.,4,"['23,345', '']"
12653,r934,Texas -> Public -> Texas A&M U. System -> Texas A&M International U.,Texas,Public,Texas A&M U. System,Texas A&M International U.,4,"['5,602', '']"
12653,r935,"Texas -> Public -> Texas A&M U. System -> Texas A&M U., College Station and Health Science Center",Texas,Public,Texas A&M U. System,"Texas A&M U., College Station and Health Science Center",4,"['1,277,814', '']"
12653,r936,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-Central Texas,Texas,Public,Texas A&M U. System,Texas A&M U.-Central Texas,4,"['951', '']"
12653,r937,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-Commerce,Texas,Public,Texas A&M U. System,Texas A&M U.-Commerce,4,"['7,029', '']"
12653,r938,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-Corpus Christi,Texas,Public,Texas A&M U. System,Texas A&M U.-Corpus Christi,4,"['39,305', '']"
12653,r939,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-Kingsville,Texas,Public,Texas A&M U. System,Texas A&M U.-Kingsville,4,"['26,401', '']"
12653,r940,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-San Antonio,Texas,Public,Texas A&M U. System,Texas A&M U.-San Antonio,4,"['1,593', '']"
12653,r941,Texas -> Public -> Texas A&M U. System -> West Texas A&M U.,Texas,Public,Texas A&M U. System,West Texas A&M U.,4,"['10,302', '']"
12653,r942,Texas -> Public -> Texas Southern U.,Texas,Public,Texas Southern U.,,3,"['16,287', '']"
12653,r943,Texas -> Public -> Texas State U. System,Texas,Public,Texas State U. System,,3,"['167,097', '']"
12653,r944,Texas -> Public -> Texas State U. System -> Lamar U.,Texas,Public,Texas State U. System,Lamar U.,4,"['9,168', '']"
12653,r945,Texas -> Public -> Texas State U. System -> Sam Houston State U.,Texas,Public,Texas State U. System,Sam Houston State U.,4,"['11,760', '']"
12653,r946,Texas -> Public -> Texas State U. System -> Sul Ross State U.,Texas,Public,Texas State U. System,Sul Ross State U.,4,"['4,878', '']"
12653,r947,Texas -> Public -> Texas State U. System -> Texas State U.,Texas,Public,Texas State U. System,Texas State U.,4,"['141,291', '']"
12653,r948,Texas -> Public -> Texas Tech U. System,Texas,Public,Texas Tech U. System,,3,"['303,907', '']"
12653,r949,Texas -> Public -> Texas Tech U. System -> Angelo State U.,Texas,Public,Texas Tech U. System,Angelo State U.,4,"['946', '']"
12653,r950,Texas -> Public -> Texas Tech U. System -> Midwestern State U.,Texas,Public,Texas Tech U. System,Midwestern State U.,4,"['1,027', '']"
12653,r951,Texas -> Public -> Texas Tech U. System -> Texas Tech U.,Texas,Public,Texas Tech U. System,Texas Tech U.,4,"['240,107', '']"
12653,r952,"Texas -> Public -> Texas Tech U. System -> Texas Tech U., Health Sciences Center",Texas,Public,Texas Tech U. System,"Texas Tech U., Health Sciences Center",4,"['48,638', '']"
12653,r953,"Texas -> Public -> Texas Tech U. System -> Texas Tech U., Health Sciences Center, El Paso",Texas,Public,Texas Tech U. System,"Texas Tech U., Health Sciences Center, El Paso",4,"['13,189', '']"
12653,r954,Texas -> Public -> Texas Woman's U.,Texas,Public,Texas Woman's U.,,3,"['6,922', '']"
12653,r955,Texas -> Public -> U. Houston System,Texas,Public,U. Houston System,,3,"['236,511', '']"
12653,r956,Texas -> Public -> U. Houston System -> U. Houston,Texas,Public,U. Houston System,U. Houston,4,"['231,942', '']"
12653,r957,Texas -> Public -> U. Houston System -> U. Houston-Clear Lake,Texas,Public,U. Houston System,U. Houston-Clear Lake,4,"['2,127', '']"
12653,r958,Texas -> Public -> U. Houston System -> U. Houston-Downtown,Texas,Public,U. Houston System,U. Houston-Downtown,4,"['1,967', '']"
12653,r959,Texas -> Public -> U. Houston System -> U. Houston-Victoria,Texas,Public,U. Houston System,U. Houston-Victoria,4,"['475', '']"
12653,r960,Texas -> Public -> U. North Texas System,Texas,Public,U. North Texas System,,3,"['202,610', '']"
12653,r961,"Texas -> Public -> U. North Texas System -> U. North Texas, Dallas",Texas,Public,U. North Texas System,"U. North Texas, Dallas",4,"['1,293', '']"
12653,r962,"Texas -> Public -> U. North Texas System -> U. North Texas, Denton",Texas,Public,U. North Texas System,"U. North Texas, Denton",4,"['106,665', '']"
12653,r963,"Texas -> Public -> U. North Texas System -> U. North Texas, Health Science Center",Texas,Public,U. North Texas System,"U. North Texas, Health Science Center",4,"['94,652', '']"
12653,r964,Texas -> Public -> U. Texas System,Texas,Public,U. Texas System,,3,"['4,698,792', '']"
12653,r965,"Texas -> Public -> U. Texas System -> U. Texas Health Science Center, Houston",Texas,Public,U. Texas System,"U. Texas Health Science Center, Houston",4,"['374,105', '']"
12653,r966,"Texas -> Public -> U. Texas System -> U. Texas Health Science Center, San Antonio",Texas,Public,U. Texas System,"U. Texas Health Science Center, San Antonio",4,"['281,078', '']"
12653,r967,"Texas -> Public -> U. Texas System -> U. Texas Health Science Center, Tyler",Texas,Public,U. Texas System,"U. Texas Health Science Center, Tyler",4,"['32,077', '']"
12653,r968,Texas -> Public -> U. Texas System -> U. Texas M. D. Anderson Cancer Center,Texas,Public,U. Texas System,U. Texas M. D. Anderson Cancer Center,4,"['1,255,190', '']"
12653,r969,Texas -> Public -> U. Texas System -> U. Texas Medical Branch,Texas,Public,U. Texas System,U. Texas Medical Branch,4,"['233,192', '']"
12653,r970,Texas -> Public -> U. Texas System -> U. Texas of the Permian Basin,Texas,Public,U. Texas System,U. Texas of the Permian Basin,4,"['2,769', '']"
12653,r971,Texas -> Public -> U. Texas System -> U. Texas Rio Grande Valley,Texas,Public,U. Texas System,U. Texas Rio Grande Valley,4,"['82,444', '']"
12653,r972,Texas -> Public -> U. Texas System -> U. Texas Southwestern Medical Center,Texas,Public,U. Texas System,U. Texas Southwestern Medical Center,4,"['800,391', '']"
12653,r973,"Texas -> Public -> U. Texas System -> U. Texas, Arlington",Texas,Public,U. Texas System,"U. Texas, Arlington",4,"['147,265', '']"
12653,r974,"Texas -> Public -> U. Texas System -> U. Texas, Austin",Texas,Public,U. Texas System,"U. Texas, Austin",4,"['1,035,838', '']"
12653,r975,"Texas -> Public -> U. Texas System -> U. Texas, Dallas",Texas,Public,U. Texas System,"U. Texas, Dallas",4,"['146,779', '']"
12653,r976,"Texas -> Public -> U. Texas System -> U. Texas, El Paso",Texas,Public,U. Texas System,"U. Texas, El Paso",4,"['145,724', '']"
12653,r977,"Texas -> Public -> U. Texas System -> U. Texas, San Antonio",Texas,Public,U. Texas System,"U. Texas, San Antonio",4,"['158,453', '']"
12653,r978,"Texas -> Public -> U. Texas System -> U. Texas, Tyler",Texas,Public,U. Texas System,"U. Texas, Tyler",4,"['3,487', '']"
12653,r979,Texas -> Private,Texas,Private,,,2,"['1,286,721', '']"
12653,r980,Texas -> Private -> Abilene Christian U.,Texas,Private,Abilene Christian U.,,3,"['8,182', '']"
12653,r981,Texas -> Private -> Austin C.,Texas,Private,Austin C.,,3,"['388', '']"
12653,r982,Texas -> Private -> Baylor C. of Medicine,Texas,Private,Baylor C. of Medicine,,3,"['847,305', '']"
12653,r983,Texas -> Private -> Baylor U.,Texas,Private,Baylor U.,,3,"['82,074', '']"
12653,r984,Texas -> Private -> LeTourneau U.,Texas,Private,LeTourneau U.,,3,"['175', '']"
12653,r985,Texas -> Private -> Rice U.,Texas,Private,Rice U.,,3,"['255,115', '']"
12653,r986,Texas -> Private -> Southern Methodist U.,Texas,Private,Southern Methodist U.,,3,"['59,749', '']"
12653,r987,Texas -> Private -> Southwestern U.,Texas,Private,Southwestern U.,,3,"['575', '']"
12653,r988,Texas -> Private -> St. Edward's U.,Texas,Private,St. Edward's U.,,3,"['1,334', '']"
12653,r989,Texas -> Private -> Texas Christian U.,Texas,Private,Texas Christian U.,,3,"['24,050', '']"
12653,r990,Texas -> Private -> Trinity U.,Texas,Private,Trinity U.,,3,"['5,296', '']"
12653,r991,Texas -> Private -> U. Dallas,Texas,Private,U. Dallas,,3,"['233', '']"
12653,r992,Texas -> Private -> U. of the Incarnate Word,Texas,Private,U. of the Incarnate Word,,3,"['2,245', '']"
12653,r993,Utah,Utah,,,,1,"['1,267,198', '']"
12653,r994,Utah -> Public (Utah System of Higher Education),Utah,Public (Utah System of Higher Education),,,2,"['1,129,450', '']"
12653,r995,Utah -> Public (Utah System of Higher Education) -> Southern Utah U.,Utah,Public (Utah System of Higher Education),Southern Utah U.,,3,"['1,259', '']"
12653,r996,Utah -> Public (Utah System of Higher Education) -> U. Utah,Utah,Public (Utah System of Higher Education),U. Utah,,3,"['723,713', '']"
12653,r997,Utah -> Public (Utah System of Higher Education) -> Utah State U.,Utah,Public (Utah System of Higher Education),Utah State U.,,3,"['401,437', '']"
12653,r998,Utah -> Public (Utah System of Higher Education) -> Utah Valley U.,Utah,Public (Utah System of Higher Education),Utah Valley U.,,3,"['2,015', '']"
12653,r999,Utah -> Public (Utah System of Higher Education) -> Weber State U.,Utah,Public (Utah System of Higher Education),Weber State U.,,3,"['1,026', '']"
12653,r1000,Utah -> Private,Utah,Private,,,2,"['137,748', '']"
12653,r1001,"Utah -> Private -> Brigham Young U., Provo",Utah,Private,"Brigham Young U., Provo",,3,"['137,748', '']"
12653,r1002,Vermont,Vermont,,,,1,"['239,734', '']"
12653,r1003,Vermont -> Public,Vermont,Public,,,2,"['234,368', '']"
12653,r1004,Vermont -> Public -> U. Vermont,Vermont,Public,U. Vermont,,3,"['233,806', '']"
12653,r1005,Vermont -> Public -> Vermont State Colleges,Vermont,Public,Vermont State Colleges,,3,"['562', '']"
12653,r1006,Vermont -> Public -> Vermont State Colleges -> Castleton U.,Vermont,Public,Vermont State Colleges,Castleton U.,4,"['162', '']"
12653,r1007,Vermont -> Public -> Vermont State Colleges -> Northern Vermont U.,Vermont,Public,Vermont State Colleges,Northern Vermont U.,4,"['400', '']"
12653,r1008,Vermont -> Private,Vermont,Private,,,2,"['5,366', '']"
12653,r1009,Vermont -> Private -> Middlebury C.,Vermont,Private,Middlebury C.,,3,"['2,975', '']"
12653,r1010,Vermont -> Private -> Norwich U.,Vermont,Private,Norwich U.,,3,"['1,637', '']"
12653,r1011,Vermont -> Private -> Saint Michael's C.,Vermont,Private,Saint Michael's C.,,3,"['754', '']"
12653,r1012,Virginia,Virginia,,,,1,"['2,299,472', '']"
12653,r1013,Virginia -> Public,Virginia,Public,,,2,"['2,273,190', '']"
12653,r1014,Virginia -> Public -> Christopher Newport U.,Virginia,Public,Christopher Newport U.,,3,"['3,507', '']"
12653,r1015,Virginia -> Public -> Eastern Virginia Medical School,Virginia,Public,Eastern Virginia Medical School,,3,"['23,991', '']"
12653,r1016,Virginia -> Public -> George Mason U.,Virginia,Public,George Mason U.,,3,"['252,239', '']"
12653,r1017,Virginia -> Public -> James Madison U.,Virginia,Public,James Madison U.,,3,"['21,265', '']"
12653,r1018,Virginia -> Public -> Longwood U.,Virginia,Public,Longwood U.,,3,"['838', '']"
12653,r1019,Virginia -> Public -> Norfolk State U.,Virginia,Public,Norfolk State U.,,3,"['6,194', '']"
12653,r1020,Virginia -> Public -> Old Dominion U.,Virginia,Public,Old Dominion U.,,3,"['71,334', '']"
12653,r1021,Virginia -> Public -> Radford U.,Virginia,Public,Radford U.,,3,"['1,315', '']"
12653,r1022,Virginia -> Public -> U. of Mary Washington,Virginia,Public,U. of Mary Washington,,3,"['1,115', '']"
12653,r1023,Virginia -> Public -> U. Virginia's C. Wise,Virginia,Public,U. Virginia's C. Wise,,3,"['1,223', '']"
12653,r1024,"Virginia -> Public -> U. Virginia, Charlottesville",Virginia,Public,"U. Virginia, Charlottesville",,3,"['714,457', '']"
12653,r1025,Virginia -> Public -> Virginia Commonwealth U.,Virginia,Public,Virginia Commonwealth U.,,3,"['479,930', '']"
12653,r1026,Virginia -> Public -> Virginia Military Institute,Virginia,Public,Virginia Military Institute,,3,"['2,350', '']"
12653,r1027,Virginia -> Public -> Virginia Polytechnic Institute and State U.,Virginia,Public,Virginia Polytechnic Institute and State U.,,3,"['598,113', '']"
12653,r1028,Virginia -> Public -> Virginia State U.,Virginia,Public,Virginia State U.,,3,"['13,504', '']"
12653,r1029,Virginia -> Public -> William & Mary,Virginia,Public,William & Mary,,3,"['81,815', '']"
12653,r1030,Virginia -> Private,Virginia,Private,,,2,"['26,282', '']"
12653,r1031,Virginia -> Private -> Edward Via C. of Osteopathic Medicine,Virginia,Private,Edward Via C. of Osteopathic Medicine,,3,"['7,597', '']"
12653,r1032,Virginia -> Private -> Hampton U.,Virginia,Private,Hampton U.,,3,"['9,769', '']"
12653,r1033,Virginia -> Private -> Liberty U.,Virginia,Private,Liberty U.,,3,"['1,900', '']"
12653,r1034,Virginia -> Private -> Marymount U.,Virginia,Private,Marymount U.,,3,"['2,601', '']"
12653,r1035,Virginia -> Private -> Roanoke C.,Virginia,Private,Roanoke C.,,3,"['932', '']"
12653,r1036,Virginia -> Private -> U. Lynchburg,Virginia,Private,U. Lynchburg,,3,"['182', 'i']"
12653,r1037,Virginia -> Private -> U. Richmond,Virginia,Private,U. Richmond,,3,"['3,058', '']"
12653,r1038,Virginia -> Private -> Washington and Lee U.,Virginia,Private,Washington and Lee U.,,3,"['243', '']"
12653,r1039,Washington,Washington,,,,1,"['2,164,509', '']"
12653,r1040,Washington -> Public,Washington,Public,,,2,"['2,153,894', '']"
12653,r1041,Washington -> Public -> Central Washington U.,Washington,Public,Central Washington U.,,3,"['3,683', '']"
12653,r1042,Washington -> Public -> Eastern Washington U.,Washington,Public,Eastern Washington U.,,3,"['2,546', '']"
12653,r1043,Washington -> Public -> Evergreen State C.,Washington,Public,Evergreen State C.,,3,"['791', '']"
12653,r1044,Washington -> Public -> Northwest Indian C.,Washington,Public,Northwest Indian C.,,3,"['6,184', 'i']"
12653,r1045,Washington -> Public -> U. Washington,Washington,Public,U. Washington,,3,"['1,746,072', '']"
12653,r1046,"Washington -> Public -> U. Washington -> U. Washington, Bothell",Washington,Public,U. Washington,"U. Washington, Bothell",4,"['5,738', '']"
12653,r1047,"Washington -> Public -> U. Washington -> U. Washington, Seattle",Washington,Public,U. Washington,"U. Washington, Seattle",4,"['1,734,091', '']"
12653,r1048,"Washington -> Public -> U. Washington -> U. Washington, Tacoma",Washington,Public,U. Washington,"U. Washington, Tacoma",4,"['6,243', '']"
12653,r1049,Washington -> Public -> Washington State U.,Washington,Public,Washington State U.,,3,"['378,744', '']"
12653,r1050,Washington -> Public -> Western Washington U.,Washington,Public,Western Washington U.,,3,"['15,874', '']"
12653,r1051,Washington -> Private,Washington,Private,,,2,"['10,615', '']"
12653,r1052,Washington -> Private -> Gonzaga U.,Washington,Private,Gonzaga U.,,3,"['535', '']"
12653,r1053,Washington -> Private -> Pacific Lutheran U.,Washington,Private,Pacific Lutheran U.,,3,"['347', '']"
12653,r1054,Washington -> Private -> Pacific Northwest U. of Health Sciences,Washington,Private,Pacific Northwest U. of Health Sciences,,3,"['307', '']"
12653,r1055,Washington -> Private -> Saint Martin's U.,Washington,Private,Saint Martin's U.,,3,"['152', '']"
12653,r1056,Washington -> Private -> Seattle Pacific U.,Washington,Private,Seattle Pacific U.,,3,"['1,671', '']"
12653,r1057,Washington -> Private -> Seattle U.,Washington,Private,Seattle U.,,3,"['3,949', '']"
12653,r1058,Washington -> Private -> U. Puget Sound,Washington,Private,U. Puget Sound,,3,"['1,613', '']"
12653,r1059,Washington -> Private -> Whitman C.,Washington,Private,Whitman C.,,3,"['1,568', '']"
12653,r1060,Washington -> Private -> Whitworth U.,Washington,Private,Whitworth U.,,3,"['473', '']"
12653,r1061,West Virginia,West Virginia,,,,1,"['289,840', '']"
12653,r1062,West Virginia -> Public (West Virginia Higher Education Policy Commission),West Virginia,Public (West Virginia Higher Education Policy Commission),,,2,"['289,484', '']"
12653,r1063,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> Bluefield State U.,West Virginia,Public (West Virginia Higher Education Policy Commission),Bluefield State U.,,3,"['987', '']"
12653,r1064,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> Concord U.,West Virginia,Public (West Virginia Higher Education Policy Commission),Concord U.,,3,"['807', '']"
12653,r1065,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> Marshall U.,West Virginia,Public (West Virginia Higher Education Policy Commission),Marshall U.,,3,"['33,693', '']"
12653,r1066,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> West Liberty U.,West Virginia,Public (West Virginia Higher Education Policy Commission),West Liberty U.,,3,"['910', '']"
