table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nasa,field_nrc,field_nsf,field_ssa,field_usda
11224,r695,"All states and outlying areas -> Ohio -> U. Akron, The, Akron",All states and outlying areas,Ohio,"U. Akron, The, Akron",3,0,514,0,0,186,0,0,4893,0,0
11224,r696,All states and outlying areas -> Ohio -> U. Cincinnati,All states and outlying areas,Ohio,U. Cincinnati,3,0,0,399,0,74606,566,456,10767,0,0
11224,r697,All states and outlying areas -> Ohio -> U. Dayton,All states and outlying areas,Ohio,U. Dayton,3,0,3037,0,444,635,0,0,2195,0,0
11224,r698,"All states and outlying areas -> Ohio -> U. Toledo, The",All states and outlying areas,Ohio,"U. Toledo, The",3,0,0,0,0,15261,67,0,2896,0,491
11224,r699,All states and outlying areas -> Ohio -> Wittenberg U.,All states and outlying areas,Ohio,Wittenberg U.,3,0,0,0,0,0,0,0,63,0,0
11224,r700,"All states and outlying areas -> Ohio -> Wright State U., Dayton",All states and outlying areas,Ohio,"Wright State U., Dayton",3,0,0,0,0,4647,0,0,636,0,50
11224,r701,All states and outlying areas -> Ohio -> Xavier U.,All states and outlying areas,Ohio,Xavier U.,3,0,0,0,0,0,0,0,0,0,395
11224,r702,All states and outlying areas -> Ohio -> Youngstown State U.,All states and outlying areas,Ohio,Youngstown State U.,3,0,0,0,0,0,150,0,0,0,0
11224,r703,All states and outlying areas -> Oklahoma,All states and outlying areas,Oklahoma,,2,0,1816,466,0,87020,19345,0,38390,0,20199
11224,r704,All states and outlying areas -> Oklahoma -> C. Muscogee Nation,All states and outlying areas,Oklahoma,C. Muscogee Nation,3,0,0,0,0,0,0,0,0,0,35
11224,r705,All states and outlying areas -> Oklahoma -> Langston U.,All states and outlying areas,Oklahoma,Langston U.,3,0,0,0,0,1225,0,0,399,0,6845
11224,r706,"All states and outlying areas -> Oklahoma -> Oklahoma State U., Stillwater",All states and outlying areas,Oklahoma,"Oklahoma State U., Stillwater",3,0,816,0,0,13194,2253,0,17125,0,12743
11224,r707,All states and outlying areas -> Oklahoma -> Oral Roberts U.,All states and outlying areas,Oklahoma,Oral Roberts U.,3,0,0,0,0,0,0,0,399,0,0
11224,r708,All states and outlying areas -> Oklahoma -> U. Central Oklahoma,All states and outlying areas,Oklahoma,U. Central Oklahoma,3,0,0,0,0,801,0,0,13,0,150
11224,r709,"All states and outlying areas -> Oklahoma -> U. Oklahoma, The, Norman",All states and outlying areas,Oklahoma,"U. Oklahoma, The, Norman",3,0,1000,466,0,71285,17092,0,18538,0,401
11224,r710,All states and outlying areas -> Oklahoma -> U. Tulsa,All states and outlying areas,Oklahoma,U. Tulsa,3,0,0,0,0,515,0,0,1916,0,25
11224,r711,All states and outlying areas -> Oregon,All states and outlying areas,Oregon,,2,0,797,4796,0,347065,7064,893,84681,0,23809
11224,r712,All states and outlying areas -> Oregon -> Central Oregon Community C.,All states and outlying areas,Oregon,Central Oregon Community C.,3,0,0,0,0,0,0,0,197,0,0
11224,r713,All states and outlying areas -> Oregon -> Columbia Gorge Community C.,All states and outlying areas,Oregon,Columbia Gorge Community C.,3,0,0,0,0,0,0,0,91,0,0
11224,r714,All states and outlying areas -> Oregon -> Lewis and Clark C.,All states and outlying areas,Oregon,Lewis and Clark C.,3,0,0,0,0,0,0,0,183,0,0
11224,r715,All states and outlying areas -> Oregon -> National U. Natural Medicine,All states and outlying areas,Oregon,National U. Natural Medicine,3,0,0,0,0,157,0,0,0,0,0
11224,r716,All states and outlying areas -> Oregon -> Oregon Health and Science U.,All states and outlying areas,Oregon,Oregon Health and Science U.,3,0,0,0,0,281407,0,0,1222,0,0
11224,r717,All states and outlying areas -> Oregon -> Oregon Institute of Technology,All states and outlying areas,Oregon,Oregon Institute of Technology,3,0,0,0,0,0,0,0,89,0,0
11224,r718,All states and outlying areas -> Oregon -> Oregon State U.,All states and outlying areas,Oregon,Oregon State U.,3,0,797,726,0,20368,5349,893,53398,0,23629
11224,r719,All states and outlying areas -> Oregon -> Pacific U.,All states and outlying areas,Oregon,Pacific U.,3,0,0,0,0,388,0,0,370,0,0
11224,r720,All states and outlying areas -> Oregon -> Portland Community C.,All states and outlying areas,Oregon,Portland Community C.,3,0,0,0,0,0,0,0,130,0,0
11224,r721,All states and outlying areas -> Oregon -> Portland State U.,All states and outlying areas,Oregon,Portland State U.,3,0,0,705,0,6173,412,0,8334,0,180
11224,r722,All states and outlying areas -> Oregon -> Reed C.,All states and outlying areas,Oregon,Reed C.,3,0,0,0,0,942,0,0,1171,0,0
11224,r723,All states and outlying areas -> Oregon -> Southern Oregon U.,All states and outlying areas,Oregon,Southern Oregon U.,3,0,0,0,0,0,0,0,1000,0,0
11224,r724,"All states and outlying areas -> Oregon -> U. Oregon, Eugene",All states and outlying areas,Oregon,"U. Oregon, Eugene",3,0,0,3365,0,37226,1303,0,17852,0,0
11224,r725,All states and outlying areas -> Oregon -> U. Portland,All states and outlying areas,Oregon,U. Portland,3,0,0,0,0,404,0,0,269,0,0
11224,r726,All states and outlying areas -> Oregon -> Willamette U.,All states and outlying areas,Oregon,Willamette U.,3,0,0,0,0,0,0,0,375,0,0
11224,r727,All states and outlying areas -> Pennsylvania,All states and outlying areas,Pennsylvania,,2,2000,7216,11221,1350,1651066,25846,1930,260030,193,27282
11224,r728,All states and outlying areas -> Pennsylvania -> Albright C.,All states and outlying areas,Pennsylvania,Albright C.,3,0,0,0,0,0,0,0,1,0,0
11224,r729,All states and outlying areas -> Pennsylvania -> Arcadia U.,All states and outlying areas,Pennsylvania,Arcadia U.,3,0,0,0,0,0,0,0,188,0,0
11224,r730,All states and outlying areas -> Pennsylvania -> Bryn Mawr C.,All states and outlying areas,Pennsylvania,Bryn Mawr C.,3,0,0,0,0,0,0,0,1036,0,0
11224,r731,All states and outlying areas -> Pennsylvania -> Bucknell U.,All states and outlying areas,Pennsylvania,Bucknell U.,3,0,0,0,0,611,86,0,448,0,0
11224,r732,All states and outlying areas -> Pennsylvania -> California U. Pennsylvania,All states and outlying areas,Pennsylvania,California U. Pennsylvania,3,0,0,0,0,0,0,0,1317,0,0
11224,r733,All states and outlying areas -> Pennsylvania -> Carnegie Mellon U.,All states and outlying areas,Pennsylvania,Carnegie Mellon U.,3,0,0,457,0,39671,3271,0,69327,0,0
11224,r734,All states and outlying areas -> Pennsylvania -> Chatham U.,All states and outlying areas,Pennsylvania,Chatham U.,3,0,0,0,0,0,0,0,112,0,0
11224,r735,All states and outlying areas -> Pennsylvania -> Community C. Philadelphia,All states and outlying areas,Pennsylvania,Community C. Philadelphia,3,0,0,0,0,0,0,0,109,0,0
11224,r736,All states and outlying areas -> Pennsylvania -> Delaware Valley U.,All states and outlying areas,Pennsylvania,Delaware Valley U.,3,0,0,0,0,0,0,0,0,0,25
11224,r737,All states and outlying areas -> Pennsylvania -> Dickinson C.,All states and outlying areas,Pennsylvania,Dickinson C.,3,0,0,0,0,0,0,0,330,0,0
11224,r738,All states and outlying areas -> Pennsylvania -> Drexel U.,All states and outlying areas,Pennsylvania,Drexel U.,3,0,1184,0,1350,58325,209,0,10097,0,0
11224,r739,All states and outlying areas -> Pennsylvania -> Duquesne U.,All states and outlying areas,Pennsylvania,Duquesne U.,3,0,0,0,0,2853,0,0,266,0,0
11224,r740,All states and outlying areas -> Pennsylvania -> East Stroudsburg U. Pennsylvania,All states and outlying areas,Pennsylvania,East Stroudsburg U. Pennsylvania,3,0,0,0,0,0,0,0,1246,0,0
11224,r741,All states and outlying areas -> Pennsylvania -> Edinboro U. Pennsylvania,All states and outlying areas,Pennsylvania,Edinboro U. Pennsylvania,3,0,0,0,0,0,0,0,6,0,0
11224,r742,All states and outlying areas -> Pennsylvania -> Elizabethtown C.,All states and outlying areas,Pennsylvania,Elizabethtown C.,3,0,0,0,0,0,0,0,1196,0,0
11224,r743,All states and outlying areas -> Pennsylvania -> Franklin and Marshall C.,All states and outlying areas,Pennsylvania,Franklin and Marshall C.,3,0,0,0,0,0,0,0,616,0,0
11224,r744,All states and outlying areas -> Pennsylvania -> Gannon U.,All states and outlying areas,Pennsylvania,Gannon U.,3,0,0,0,0,0,0,0,375,0,0
11224,r745,All states and outlying areas -> Pennsylvania -> Gettysburg C.,All states and outlying areas,Pennsylvania,Gettysburg C.,3,0,0,0,0,382,0,0,302,0,0
11224,r746,All states and outlying areas -> Pennsylvania -> Harrisburg U. Science and Technology,All states and outlying areas,Pennsylvania,Harrisburg U. Science and Technology,3,0,135,0,0,0,0,0,0,0,0
11224,r747,All states and outlying areas -> Pennsylvania -> Haverford C.,All states and outlying areas,Pennsylvania,Haverford C.,3,0,0,0,0,420,260,0,1333,10,0
11224,r748,"All states and outlying areas -> Pennsylvania -> Indiana U. Pennsylvania, Indiana",All states and outlying areas,Pennsylvania,"Indiana U. Pennsylvania, Indiana",3,0,0,0,0,0,0,0,0,0,461
11224,r749,All states and outlying areas -> Pennsylvania -> Kutztown U. Pennsylvania,All states and outlying areas,Pennsylvania,Kutztown U. Pennsylvania,3,0,0,0,0,0,0,0,179,0,0
11224,r750,All states and outlying areas -> Pennsylvania -> Lafayette C.,All states and outlying areas,Pennsylvania,Lafayette C.,3,0,0,0,0,406,0,0,1537,0,0
11224,r751,All states and outlying areas -> Pennsylvania -> Lehigh U.,All states and outlying areas,Pennsylvania,Lehigh U.,3,0,0,1443,0,6406,169,0,11172,33,60
11224,r752,All states and outlying areas -> Pennsylvania -> Marywood U.,All states and outlying areas,Pennsylvania,Marywood U.,3,0,0,0,0,0,0,0,193,0,0
11224,r753,All states and outlying areas -> Pennsylvania -> Mercyhurst U.,All states and outlying areas,Pennsylvania,Mercyhurst U.,3,0,0,0,0,0,142,0,0,0,0
11224,r754,All states and outlying areas -> Pennsylvania -> Millersville U. Pennsylvania,All states and outlying areas,Pennsylvania,Millersville U. Pennsylvania,3,0,0,0,0,0,134,0,376,0,0
11224,r755,All states and outlying areas -> Pennsylvania -> Moravian C.,All states and outlying areas,Pennsylvania,Moravian C.,3,0,0,0,0,0,0,0,364,0,0
11224,r756,All states and outlying areas -> Pennsylvania -> Pennsylvania C. Technology,All states and outlying areas,Pennsylvania,Pennsylvania C. Technology,3,0,0,0,0,0,0,0,375,0,0
11224,r757,All states and outlying areas -> Pennsylvania -> Pennsylvania State U.,All states and outlying areas,Pennsylvania,Pennsylvania State U.,3,0,4290,2814,0,132411,17267,1430,71435,0,23871
11224,r758,All states and outlying areas -> Pennsylvania -> Pittsburgh Technical C.,All states and outlying areas,Pennsylvania,Pittsburgh Technical C.,3,0,0,0,0,0,0,0,130,0,0
11224,r759,All states and outlying areas -> Pennsylvania -> Robert Morris U.,All states and outlying areas,Pennsylvania,Robert Morris U.,3,0,30,0,0,0,0,0,0,0,0
11224,r760,All states and outlying areas -> Pennsylvania -> Saint Joseph's U.,All states and outlying areas,Pennsylvania,Saint Joseph's U.,3,0,0,0,0,1002,0,0,276,0,0
11224,r761,All states and outlying areas -> Pennsylvania -> Salus U.,All states and outlying areas,Pennsylvania,Salus U.,3,0,0,0,0,355,0,0,0,0,0
11224,r762,All states and outlying areas -> Pennsylvania -> Shippensburg U. Pennsylvania,All states and outlying areas,Pennsylvania,Shippensburg U. Pennsylvania,3,0,0,0,0,0,0,0,16,0,0
11224,r763,All states and outlying areas -> Pennsylvania -> Slippery Rock U. Pennsylvania,All states and outlying areas,Pennsylvania,Slippery Rock U. Pennsylvania,3,0,0,0,0,0,0,0,172,0,0
11224,r764,All states and outlying areas -> Pennsylvania -> Swarthmore C.,All states and outlying areas,Pennsylvania,Swarthmore C.,3,0,0,0,0,0,0,0,1418,150,0
11224,r765,All states and outlying areas -> Pennsylvania -> Temple U.,All states and outlying areas,Pennsylvania,Temple U.,3,0,0,440,0,77091,0,0,11229,0,0
11224,r766,All states and outlying areas -> Pennsylvania -> Thomas Jefferson U.,All states and outlying areas,Pennsylvania,Thomas Jefferson U.,3,0,0,0,0,72401,0,0,150,0,0
11224,r767,All states and outlying areas -> Pennsylvania -> U. Pennsylvania,All states and outlying areas,Pennsylvania,U. Pennsylvania,3,0,1578,1832,0,616283,1119,0,41302,0,2866
11224,r768,All states and outlying areas -> Pennsylvania -> U. Pittsburgh,All states and outlying areas,Pennsylvania,U. Pittsburgh,3,2000,0,4235,0,639280,2339,500,25697,0,0
11224,r769,"All states and outlying areas -> Pennsylvania -> U. Sciences, Philadelphia",All states and outlying areas,Pennsylvania,"U. Sciences, Philadelphia",3,0,0,0,0,855,0,0,0,0,0
11224,r770,All states and outlying areas -> Pennsylvania -> U. Scranton,All states and outlying areas,Pennsylvania,U. Scranton,3,0,0,0,0,0,283,0,274,0,0
11224,r771,All states and outlying areas -> Pennsylvania -> Ursinus C.,All states and outlying areas,Pennsylvania,Ursinus C.,3,0,0,0,0,0,0,0,330,0,0
11224,r772,All states and outlying areas -> Pennsylvania -> Villanova U.,All states and outlying areas,Pennsylvania,Villanova U.,3,0,0,0,0,1827,568,0,4513,0,0
11224,r773,All states and outlying areas -> Pennsylvania -> Waynesburg U.,All states and outlying areas,Pennsylvania,Waynesburg U.,3,0,0,0,0,0,0,0,8,0,0
11224,r774,All states and outlying areas -> Pennsylvania -> West Chester U. Pennsylvania,All states and outlying areas,Pennsylvania,West Chester U. Pennsylvania,3,0,0,0,0,0,0,0,524,0,0
11224,r775,"All states and outlying areas -> Pennsylvania -> Widener U., Chester",All states and outlying areas,Pennsylvania,"Widener U., Chester",3,0,0,0,0,486,0,0,50,0,0
11224,r776,All states and outlying areas -> Pennsylvania -> Wilkes U.,All states and outlying areas,Pennsylvania,Wilkes U.,3,0,0,0,0,0,0,0,5,0,0
11224,r777,All states and outlying areas -> Rhode Island,All states and outlying areas,Rhode Island,,2,0,1000,5388,0,150316,4126,0,37839,0,2404
11224,r778,All states and outlying areas -> Rhode Island -> Brown U.,All states and outlying areas,Rhode Island,Brown U.,3,0,1000,1078,0,131671,3895,0,26891,0,0
11224,r779,All states and outlying areas -> Rhode Island -> Providence C.,All states and outlying areas,Rhode Island,Providence C.,3,0,0,4309,0,397,0,0,20,0,0
11224,r780,All states and outlying areas -> Rhode Island -> U. Rhode Island,All states and outlying areas,Rhode Island,U. Rhode Island,3,0,0,0,0,18247,231,0,10928,0,2404
11224,r781,All states and outlying areas -> South Carolina,All states and outlying areas,South Carolina,,2,0,551,3482,377,207842,4709,1350,34108,84,16599
11224,r782,All states and outlying areas -> South Carolina -> Benedict C.,All states and outlying areas,South Carolina,Benedict C.,3,0,0,0,0,97,0,0,493,0,0
11224,r783,All states and outlying areas -> South Carolina -> C. Charleston,All states and outlying areas,South Carolina,C. Charleston,3,0,0,0,0,447,184,0,299,0,70
11224,r784,All states and outlying areas -> South Carolina -> Central Carolina Technical C.,All states and outlying areas,South Carolina,Central Carolina Technical C.,3,0,0,0,0,0,0,0,70,0,0
11224,r785,All states and outlying areas -> South Carolina -> Citadel Military C. South Carolina,All states and outlying areas,South Carolina,Citadel Military C. South Carolina,3,0,0,0,0,0,0,0,416,0,0
11224,r786,All states and outlying areas -> South Carolina -> Clemson U.,All states and outlying areas,South Carolina,Clemson U.,3,0,0,0,0,18618,1749,1350,17122,0,10748
11224,r787,All states and outlying areas -> South Carolina -> Florence-Darlington Technical C.,All states and outlying areas,South Carolina,Florence-Darlington Technical C.,3,0,0,0,0,0,0,0,959,0,0
11224,r788,All states and outlying areas -> South Carolina -> Furman U.,All states and outlying areas,South Carolina,Furman U.,3,0,0,0,0,299,0,0,308,0,0
11224,r789,All states and outlying areas -> South Carolina -> Greenville Technical C.,All states and outlying areas,South Carolina,Greenville Technical C.,3,0,0,0,0,0,0,0,87,0,0
11224,r790,All states and outlying areas -> South Carolina -> Medical U. South Carolina,All states and outlying areas,South Carolina,Medical U. South Carolina,3,0,0,0,377,127829,45,0,0,0,0
11224,r791,All states and outlying areas -> South Carolina -> South Carolina State U.,All states and outlying areas,South Carolina,South Carolina State U.,3,0,0,0,0,520,0,0,0,0,5781
11224,r792,All states and outlying areas -> South Carolina -> Spartanburg Community C.,All states and outlying areas,South Carolina,Spartanburg Community C.,3,0,0,0,0,0,0,0,78,0,0
11224,r793,All states and outlying areas -> South Carolina -> Trident Technical C.,All states and outlying areas,South Carolina,Trident Technical C.,3,0,0,0,0,0,0,0,200,0,0
11224,r794,All states and outlying areas -> South Carolina -> U. South Carolina,All states and outlying areas,South Carolina,U. South Carolina,3,0,551,669,0,60032,2732,0,13910,84,0
11224,r795,All states and outlying areas -> South Carolina -> Voorhees C.,All states and outlying areas,South Carolina,Voorhees C.,3,0,0,2813,0,0,0,0,0,0,0
11224,r796,All states and outlying areas -> South Carolina -> Winthrop U.,All states and outlying areas,South Carolina,Winthrop U.,3,0,0,0,0,0,0,0,166,0,0
11224,r797,All states and outlying areas -> South Dakota,All states and outlying areas,South Dakota,,2,0,0,0,0,13439,1089,0,21254,0,10313
11224,r798,"All states and outlying areas -> South Dakota -> Augustana U., Sioux Falls",All states and outlying areas,South Dakota,"Augustana U., Sioux Falls",3,0,0,0,0,0,0,0,120,0,0
11224,r799,All states and outlying areas -> South Dakota -> Black Hills State U.,All states and outlying areas,South Dakota,Black Hills State U.,3,0,0,0,0,0,0,0,576,0,0
11224,r800,All states and outlying areas -> South Dakota -> Oglala Lakota C.,All states and outlying areas,South Dakota,Oglala Lakota C.,3,0,0,0,0,0,0,0,285,0,16
11224,r801,All states and outlying areas -> South Dakota -> Sinte Gleska U.,All states and outlying areas,South Dakota,Sinte Gleska U.,3,0,0,0,0,0,0,0,0,0,25
11224,r802,All states and outlying areas -> South Dakota -> Sisseton Wahpeton C.,All states and outlying areas,South Dakota,Sisseton Wahpeton C.,3,0,0,0,0,0,0,0,1104,0,0
11224,r803,All states and outlying areas -> South Dakota -> South Dakota Board of Regents,All states and outlying areas,South Dakota,South Dakota Board of Regents,3,0,0,0,0,0,0,0,8104,0,0
11224,r804,All states and outlying areas -> South Dakota -> South Dakota School of Mines & Technology,All states and outlying areas,South Dakota,South Dakota School of Mines & Technology,3,0,0,0,0,413,231,0,6594,0,125
11224,r805,All states and outlying areas -> South Dakota -> South Dakota State U.,All states and outlying areas,South Dakota,South Dakota State U.,3,0,0,0,0,3976,858,0,2477,0,9797
11224,r806,"All states and outlying areas -> South Dakota -> U. South Dakota, The",All states and outlying areas,South Dakota,"U. South Dakota, The",3,0,0,0,0,9050,0,0,1993,0,351
11224,r807,All states and outlying areas -> Tennessee,All states and outlying areas,Tennessee,,2,396,1133,5486,0,550674,24345,950,75457,0,33722
11224,r808,All states and outlying areas -> Tennessee -> Austin Peay State U.,All states and outlying areas,Tennessee,Austin Peay State U.,3,0,0,0,0,0,0,0,503,0,0
11224,r809,All states and outlying areas -> Tennessee -> Christian Brothers U.,All states and outlying areas,Tennessee,Christian Brothers U.,3,0,0,0,0,0,0,0,187,0,0
11224,r810,All states and outlying areas -> Tennessee -> East Tennessee State U.,All states and outlying areas,Tennessee,East Tennessee State U.,3,0,0,0,0,6055,0,0,110,0,0
11224,r811,All states and outlying areas -> Tennessee -> Fisk U.,All states and outlying areas,Tennessee,Fisk U.,3,0,0,0,0,346,0,0,1039,0,0
11224,r812,All states and outlying areas -> Tennessee -> Lane C.,All states and outlying areas,Tennessee,Lane C.,3,0,0,0,0,0,0,0,138,0,0
11224,r813,All states and outlying areas -> Tennessee -> Lincoln Memorial U.,All states and outlying areas,Tennessee,Lincoln Memorial U.,3,0,0,0,0,0,0,0,0,0,6
11224,r814,All states and outlying areas -> Tennessee -> Meharry Medical C.,All states and outlying areas,Tennessee,Meharry Medical C.,3,0,0,0,0,9009,0,0,608,0,0
11224,r815,All states and outlying areas -> Tennessee -> Middle Tennessee State U.,All states and outlying areas,Tennessee,Middle Tennessee State U.,3,0,0,0,0,0,0,0,503,0,105
11224,r816,All states and outlying areas -> Tennessee -> Northeast State Community C.,All states and outlying areas,Tennessee,Northeast State Community C.,3,0,0,0,0,0,0,0,70,0,0
11224,r817,All states and outlying areas -> Tennessee -> Oak Ridge Associated Universities,All states and outlying areas,Tennessee,Oak Ridge Associated Universities,3,0,0,0,0,0,19311,0,266,0,0
11224,r818,"All states and outlying areas -> Tennessee -> Rhodes C., Memphis",All states and outlying areas,Tennessee,"Rhodes C., Memphis",3,0,0,0,0,0,0,0,245,0,0
11224,r819,All states and outlying areas -> Tennessee -> Tennessee Board of Regents,All states and outlying areas,Tennessee,Tennessee Board of Regents,3,0,0,240,0,0,0,0,0,0,0
11224,r820,All states and outlying areas -> Tennessee -> Tennessee State U.,All states and outlying areas,Tennessee,Tennessee State U.,3,0,129,0,0,726,0,0,3131,0,15877
11224,r821,All states and outlying areas -> Tennessee -> Tennessee Technological U.,All states and outlying areas,Tennessee,Tennessee Technological U.,3,0,0,0,0,373,0,0,2134,0,0
11224,r822,"All states and outlying areas -> Tennessee -> U. Memphis, The",All states and outlying areas,Tennessee,"U. Memphis, The",3,0,318,809,0,2932,160,0,5835,0,0
11224,r823,"All states and outlying areas -> Tennessee -> U. Tennessee, System Office",All states and outlying areas,Tennessee,"U. Tennessee, System Office",3,0,0,0,0,0,0,0,29231,0,9
11224,r824,"All states and outlying areas -> Tennessee -> U. Tennessee, The, Chattanooga",All states and outlying areas,Tennessee,"U. Tennessee, The, Chattanooga",3,0,0,0,0,322,0,0,2694,0,0
11224,r825,"All states and outlying areas -> Tennessee -> U. Tennessee, The, Health Science Center",All states and outlying areas,Tennessee,"U. Tennessee, The, Health Science Center",3,0,0,0,0,58369,0,0,0,0,0
11224,r826,"All states and outlying areas -> Tennessee -> U. Tennessee, The, Knoxville",All states and outlying areas,Tennessee,"U. Tennessee, The, Knoxville",3,396,686,476,0,7591,807,950,4617,0,10588
11224,r827,"All states and outlying areas -> Tennessee -> U. Tennessee, The, Knoxville, Institute of Agriculture",All states and outlying areas,Tennessee,"U. Tennessee, The, Knoxville, Institute of Agriculture",3,0,0,0,0,0,0,0,0,0,7138
11224,r828,All states and outlying areas -> Tennessee -> Vanderbilt U.,All states and outlying areas,Tennessee,Vanderbilt U.,3,0,0,3962,0,464950,4066,0,24146,0,0
11224,r829,All states and outlying areas -> Texas,All states and outlying areas,Texas,,2,2362,3631,22738,2241,1555127,50256,950,376633,0,88796
11224,r830,All states and outlying areas -> Texas -> Abilene Christian U.,All states and outlying areas,Texas,Abilene Christian U.,3,0,0,0,0,0,36,0,0,0,0
11224,r831,All states and outlying areas -> Texas -> Alamo Colleges District,All states and outlying areas,Texas,Alamo Colleges District,3,0,0,0,0,0,0,0,167,0,0
11224,r832,All states and outlying areas -> Texas -> Amarillo C.,All states and outlying areas,Texas,Amarillo C.,3,0,0,0,0,0,0,0,48,0,0
11224,r833,All states and outlying areas -> Texas -> Angelo State U.,All states and outlying areas,Texas,Angelo State U.,3,0,0,0,0,0,0,0,375,0,0
11224,r834,All states and outlying areas -> Texas -> Austin C.,All states and outlying areas,Texas,Austin C.,3,0,0,0,0,0,0,0,147,0,0
11224,r835,All states and outlying areas -> Texas -> Austin Community C. District,All states and outlying areas,Texas,Austin Community C. District,3,0,0,0,0,0,0,0,108,0,0
11224,r836,All states and outlying areas -> Texas -> Baylor C. Medicine,All states and outlying areas,Texas,Baylor C. Medicine,3,0,0,0,0,351905,12076,0,3641,0,12298
11224,r837,All states and outlying areas -> Texas -> Baylor U.,All states and outlying areas,Texas,Baylor U.,3,0,0,0,0,6694,455,0,4851,0,15
11224,r838,All states and outlying areas -> Texas -> C. Mainland,All states and outlying areas,Texas,C. Mainland,3,0,0,0,0,0,0,0,62,0,0
11224,r839,All states and outlying areas -> Texas -> Dallas County Community C. District,All states and outlying areas,Texas,Dallas County Community C. District,3,0,0,0,0,0,0,0,10,0,0
11224,r840,All states and outlying areas -> Texas -> Galveston C.,All states and outlying areas,Texas,Galveston C.,3,0,0,0,0,0,0,0,238,0,0
11224,r841,All states and outlying areas -> Texas -> Hardin-Simmons U.,All states and outlying areas,Texas,Hardin-Simmons U.,3,0,0,0,0,0,301,0,0,0,0
11224,r842,All states and outlying areas -> Texas -> Houston Baptist U.,All states and outlying areas,Texas,Houston Baptist U.,3,0,0,0,0,0,0,0,230,0,0
11224,r843,All states and outlying areas -> Texas -> Lamar U.,All states and outlying areas,Texas,Lamar U.,3,0,0,0,0,0,0,0,722,0,0
11224,r844,All states and outlying areas -> Texas -> Midwestern State U.,All states and outlying areas,Texas,Midwestern State U.,3,0,0,0,0,169,0,0,0,0,0
11224,r845,All states and outlying areas -> Texas -> Our Lady of the Lake U.,All states and outlying areas,Texas,Our Lady of the Lake U.,3,0,0,0,0,0,0,0,460,0,0
11224,r846,All states and outlying areas -> Texas -> Prairie View A&M U.,All states and outlying areas,Texas,Prairie View A&M U.,3,0,0,0,0,0,92,0,1992,0,17145
11224,r847,All states and outlying areas -> Texas -> Rice U.,All states and outlying areas,Texas,Rice U.,3,0,0,773,0,23029,3186,0,34836,0,0
11224,r848,All states and outlying areas -> Texas -> Sam Houston State U.,All states and outlying areas,Texas,Sam Houston State U.,3,0,0,0,0,538,0,0,0,0,45
11224,r849,All states and outlying areas -> Texas -> Southern Methodist U.,All states and outlying areas,Texas,Southern Methodist U.,3,0,237,5490,0,1192,845,0,5915,0,0
11224,r850,All states and outlying areas -> Texas -> Southwestern U.,All states and outlying areas,Texas,Southwestern U.,3,0,0,0,0,0,0,0,375,0,0
11224,r851,All states and outlying areas -> Texas -> St. Edward's U.,All states and outlying areas,Texas,St. Edward's U.,3,0,0,0,0,95,0,0,203,0,0
11224,r852,All states and outlying areas -> Texas -> Stephen F. Austin State U.,All states and outlying areas,Texas,Stephen F. Austin State U.,3,0,0,0,0,0,0,0,85,0,496
11224,r853,All states and outlying areas -> Texas -> Tarleton State U.,All states and outlying areas,Texas,Tarleton State U.,3,0,0,0,0,0,0,0,99,0,1099
11224,r854,All states and outlying areas -> Texas -> Texas A&M International U.,All states and outlying areas,Texas,Texas A&M International U.,3,0,0,0,0,1000,0,0,1412,0,0
11224,r855,"All states and outlying areas -> Texas -> Texas A&M U., College Station",All states and outlying areas,Texas,"Texas A&M U., College Station",3,0,2848,7084,750,82748,4009,450,112300,0,45385
11224,r856,"All states and outlying areas -> Texas -> Texas A&M U., San Antonio",All states and outlying areas,Texas,"Texas A&M U., San Antonio",3,0,0,0,0,0,0,0,895,0,0
11224,r857,"All states and outlying areas -> Texas -> Texas A&M U., System Office",All states and outlying areas,Texas,"Texas A&M U., System Office",3,0,280,0,0,2120,3016,0,77,0,250
11224,r858,All states and outlying areas -> Texas -> Texas A&M U.-Commerce,All states and outlying areas,Texas,Texas A&M U.-Commerce,3,0,0,0,0,0,0,0,1415,0,325
11224,r859,All states and outlying areas -> Texas -> Texas A&M U.-Corpus Christi,All states and outlying areas,Texas,Texas A&M U.-Corpus Christi,3,0,0,0,0,0,617,0,2967,0,0
11224,r860,All states and outlying areas -> Texas -> Texas A&M U.-Kingsville,All states and outlying areas,Texas,Texas A&M U.-Kingsville,3,0,0,0,0,1196,264,0,3126,0,589
11224,r861,All states and outlying areas -> Texas -> Texas C.,All states and outlying areas,Texas,Texas C.,3,0,0,0,0,0,0,0,100,0,0
11224,r862,All states and outlying areas -> Texas -> Texas Christian U.,All states and outlying areas,Texas,Texas Christian U.,3,0,0,0,0,2516,0,0,455,0,0
11224,r863,All states and outlying areas -> Texas -> Texas Lutheran U.,All states and outlying areas,Texas,Texas Lutheran U.,3,0,0,0,0,0,0,0,37,0,0
11224,r864,All states and outlying areas -> Texas -> Texas Southern U.,All states and outlying areas,Texas,Texas Southern U.,3,0,0,0,0,2019,60,0,1044,0,0
