table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_level_3,_b_total_in_survey_b_hierarchy_depth,value
8268,r875,"Fall 2019, all surveyed fields -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Full time,3,0.8
8268,r876,"Fall 2019, all surveyed fields -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Part time,3,0.5
8268,r877,"Fall 2019, all surveyed fields -> Engineering -> Metallurgical and materials engineering",Total in survey,Master's students,Full time,3,1409
8268,r878,"Fall 2019, all surveyed fields -> Engineering -> Metallurgical and materials engineering",Total in survey,Master's students,Part time,3,565
8268,r879,"Fall 2019, all surveyed fields -> Engineering -> Metallurgical and materials engineering",Total in survey,Doctoral students,Full time,3,4243
8268,r880,"Fall 2019, all surveyed fields -> Engineering -> Metallurgical and materials engineering",Total in survey,Doctoral students,Part time,3,373
8268,r881,"Fall 2019, all surveyed fields -> Engineering -> Metallurgical and materials engineering",Number imputed,Master's students,Full time,3,5
8268,r882,"Fall 2019, all surveyed fields -> Engineering -> Metallurgical and materials engineering",Number imputed,Master's students,Part time,3,4
8268,r883,"Fall 2019, all surveyed fields -> Engineering -> Metallurgical and materials engineering",Number imputed,Doctoral students,Full time,3,50
8268,r884,"Fall 2019, all surveyed fields -> Engineering -> Metallurgical and materials engineering",Number imputed,Doctoral students,Part time,3,0
8268,r885,"Fall 2019, all surveyed fields -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Master's students,Full time,3,0.4
8268,r886,"Fall 2019, all surveyed fields -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Master's students,Part time,3,0.7
8268,r887,"Fall 2019, all surveyed fields -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Doctoral students,Full time,3,1.2
8268,r888,"Fall 2019, all surveyed fields -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
8268,r889,"Fall 2019, all surveyed fields -> Engineering -> Mining engineering",Total in survey,Master's students,Full time,3,202
8268,r890,"Fall 2019, all surveyed fields -> Engineering -> Mining engineering",Total in survey,Master's students,Part time,3,90
8268,r891,"Fall 2019, all surveyed fields -> Engineering -> Mining engineering",Total in survey,Doctoral students,Full time,3,159
8268,r892,"Fall 2019, all surveyed fields -> Engineering -> Mining engineering",Total in survey,Doctoral students,Part time,3,42
8268,r893,"Fall 2019, all surveyed fields -> Engineering -> Mining engineering",Number imputed,Master's students,Full time,3,0
8268,r894,"Fall 2019, all surveyed fields -> Engineering -> Mining engineering",Number imputed,Master's students,Part time,3,0
8268,r895,"Fall 2019, all surveyed fields -> Engineering -> Mining engineering",Number imputed,Doctoral students,Full time,3,0
8268,r896,"Fall 2019, all surveyed fields -> Engineering -> Mining engineering",Number imputed,Doctoral students,Part time,3,0
8268,r897,"Fall 2019, all surveyed fields -> Engineering -> Mining engineering",Imputation rate (%),Master's students,Full time,3,0.0
8268,r898,"Fall 2019, all surveyed fields -> Engineering -> Mining engineering",Imputation rate (%),Master's students,Part time,3,0.0
8268,r899,"Fall 2019, all surveyed fields -> Engineering -> Mining engineering",Imputation rate (%),Doctoral students,Full time,3,0.0
8268,r900,"Fall 2019, all surveyed fields -> Engineering -> Mining engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
8268,r901,"Fall 2019, all surveyed fields -> Engineering -> Nanotechnology",Total in survey,Master's students,Full time,3,38
8268,r902,"Fall 2019, all surveyed fields -> Engineering -> Nanotechnology",Total in survey,Master's students,Part time,3,11
8268,r903,"Fall 2019, all surveyed fields -> Engineering -> Nanotechnology",Total in survey,Doctoral students,Full time,3,141
8268,r904,"Fall 2019, all surveyed fields -> Engineering -> Nanotechnology",Total in survey,Doctoral students,Part time,3,5
8268,r905,"Fall 2019, all surveyed fields -> Engineering -> Nanotechnology",Number imputed,Master's students,Full time,3,0
8268,r906,"Fall 2019, all surveyed fields -> Engineering -> Nanotechnology",Number imputed,Master's students,Part time,3,0
8268,r907,"Fall 2019, all surveyed fields -> Engineering -> Nanotechnology",Number imputed,Doctoral students,Full time,3,0
8268,r908,"Fall 2019, all surveyed fields -> Engineering -> Nanotechnology",Number imputed,Doctoral students,Part time,3,0
8268,r909,"Fall 2019, all surveyed fields -> Engineering -> Nanotechnology",Imputation rate (%),Master's students,Full time,3,0.0
8268,r910,"Fall 2019, all surveyed fields -> Engineering -> Nanotechnology",Imputation rate (%),Master's students,Part time,3,0.0
8268,r911,"Fall 2019, all surveyed fields -> Engineering -> Nanotechnology",Imputation rate (%),Doctoral students,Full time,3,0.0
8268,r912,"Fall 2019, all surveyed fields -> Engineering -> Nanotechnology",Imputation rate (%),Doctoral students,Part time,3,0.0
8268,r913,"Fall 2019, all surveyed fields -> Engineering -> Nuclear engineering",Total in survey,Master's students,Full time,3,307
8268,r914,"Fall 2019, all surveyed fields -> Engineering -> Nuclear engineering",Total in survey,Master's students,Part time,3,111
8268,r915,"Fall 2019, all surveyed fields -> Engineering -> Nuclear engineering",Total in survey,Doctoral students,Full time,3,879
8268,r916,"Fall 2019, all surveyed fields -> Engineering -> Nuclear engineering",Total in survey,Doctoral students,Part time,3,152
8268,r917,"Fall 2019, all surveyed fields -> Engineering -> Nuclear engineering",Number imputed,Master's students,Full time,3,3
8268,r918,"Fall 2019, all surveyed fields -> Engineering -> Nuclear engineering",Number imputed,Master's students,Part time,3,0
8268,r919,"Fall 2019, all surveyed fields -> Engineering -> Nuclear engineering",Number imputed,Doctoral students,Full time,3,25
8268,r920,"Fall 2019, all surveyed fields -> Engineering -> Nuclear engineering",Number imputed,Doctoral students,Part time,3,0
8268,r921,"Fall 2019, all surveyed fields -> Engineering -> Nuclear engineering",Imputation rate (%),Master's students,Full time,3,1.0
8268,r922,"Fall 2019, all surveyed fields -> Engineering -> Nuclear engineering",Imputation rate (%),Master's students,Part time,3,0.0
8268,r923,"Fall 2019, all surveyed fields -> Engineering -> Nuclear engineering",Imputation rate (%),Doctoral students,Full time,3,2.8
8268,r924,"Fall 2019, all surveyed fields -> Engineering -> Nuclear engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
8268,r925,"Fall 2019, all surveyed fields -> Engineering -> Petroleum engineering",Total in survey,Master's students,Full time,3,441
8268,r926,"Fall 2019, all surveyed fields -> Engineering -> Petroleum engineering",Total in survey,Master's students,Part time,3,201
8268,r927,"Fall 2019, all surveyed fields -> Engineering -> Petroleum engineering",Total in survey,Doctoral students,Full time,3,543
8268,r928,"Fall 2019, all surveyed fields -> Engineering -> Petroleum engineering",Total in survey,Doctoral students,Part time,3,64
8268,r929,"Fall 2019, all surveyed fields -> Engineering -> Petroleum engineering",Number imputed,Master's students,Full time,3,0
8268,r930,"Fall 2019, all surveyed fields -> Engineering -> Petroleum engineering",Number imputed,Master's students,Part time,3,0
8268,r931,"Fall 2019, all surveyed fields -> Engineering -> Petroleum engineering",Number imputed,Doctoral students,Full time,3,0
8268,r932,"Fall 2019, all surveyed fields -> Engineering -> Petroleum engineering",Number imputed,Doctoral students,Part time,3,0
8268,r933,"Fall 2019, all surveyed fields -> Engineering -> Petroleum engineering",Imputation rate (%),Master's students,Full time,3,0.0
8268,r934,"Fall 2019, all surveyed fields -> Engineering -> Petroleum engineering",Imputation rate (%),Master's students,Part time,3,0.0
8268,r935,"Fall 2019, all surveyed fields -> Engineering -> Petroleum engineering",Imputation rate (%),Doctoral students,Full time,3,0.0
8268,r936,"Fall 2019, all surveyed fields -> Engineering -> Petroleum engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
8268,r937,"Fall 2019, all surveyed fields -> Engineering -> Engineering nec",Total in survey,Master's students,Full time,3,4513
8268,r938,"Fall 2019, all surveyed fields -> Engineering -> Engineering nec",Total in survey,Master's students,Part time,3,5125
8268,r939,"Fall 2019, all surveyed fields -> Engineering -> Engineering nec",Total in survey,Doctoral students,Full time,3,3462
8268,r940,"Fall 2019, all surveyed fields -> Engineering -> Engineering nec",Total in survey,Doctoral students,Part time,3,1010
8268,r941,"Fall 2019, all surveyed fields -> Engineering -> Engineering nec",Number imputed,Master's students,Full time,3,42
8268,r942,"Fall 2019, all surveyed fields -> Engineering -> Engineering nec",Number imputed,Master's students,Part time,3,31
8268,r943,"Fall 2019, all surveyed fields -> Engineering -> Engineering nec",Number imputed,Doctoral students,Full time,3,26
8268,r944,"Fall 2019, all surveyed fields -> Engineering -> Engineering nec",Number imputed,Doctoral students,Part time,3,15
8268,r945,"Fall 2019, all surveyed fields -> Engineering -> Engineering nec",Imputation rate (%),Master's students,Full time,3,0.9
8268,r946,"Fall 2019, all surveyed fields -> Engineering -> Engineering nec",Imputation rate (%),Master's students,Part time,3,0.6
8268,r947,"Fall 2019, all surveyed fields -> Engineering -> Engineering nec",Imputation rate (%),Doctoral students,Full time,3,0.8
8268,r948,"Fall 2019, all surveyed fields -> Engineering -> Engineering nec",Imputation rate (%),Doctoral students,Part time,3,1.5
8268,r949,"Fall 2019, all surveyed fields -> Health",Total in survey,Master's students,Full time,3,38105
8268,r950,"Fall 2019, all surveyed fields -> Health",Total in survey,Master's students,Part time,3,18389
8268,r951,"Fall 2019, all surveyed fields -> Health",Total in survey,Doctoral students,Full time,3,11547
8268,r952,"Fall 2019, all surveyed fields -> Health",Total in survey,Doctoral students,Part time,3,4381
8268,r953,"Fall 2019, all surveyed fields -> Health",Number imputed,Master's students,Full time,3,931
8268,r954,"Fall 2019, all surveyed fields -> Health",Number imputed,Master's students,Part time,3,187
8268,r955,"Fall 2019, all surveyed fields -> Health",Number imputed,Doctoral students,Full time,3,417
8268,r956,"Fall 2019, all surveyed fields -> Health",Number imputed,Doctoral students,Part time,3,130
8268,r957,"Fall 2019, all surveyed fields -> Health",Imputation rate (%),Master's students,Full time,3,2.4
8268,r958,"Fall 2019, all surveyed fields -> Health",Imputation rate (%),Master's students,Part time,3,1.0
8268,r959,"Fall 2019, all surveyed fields -> Health",Imputation rate (%),Doctoral students,Full time,3,3.6
8268,r960,"Fall 2019, all surveyed fields -> Health",Imputation rate (%),Doctoral students,Part time,3,3.0
8268,r961,"Fall 2019, all surveyed fields -> Health -> Clinical medicine",Total in survey,Master's students,Full time,3,15638
8268,r962,"Fall 2019, all surveyed fields -> Health -> Clinical medicine",Total in survey,Master's students,Part time,3,10613
8268,r963,"Fall 2019, all surveyed fields -> Health -> Clinical medicine",Total in survey,Doctoral students,Full time,3,3286
8268,r964,"Fall 2019, all surveyed fields -> Health -> Clinical medicine",Total in survey,Doctoral students,Part time,3,1285
8268,r965,"Fall 2019, all surveyed fields -> Health -> Clinical medicine",Number imputed,Master's students,Full time,3,270
8268,r966,"Fall 2019, all surveyed fields -> Health -> Clinical medicine",Number imputed,Master's students,Part time,3,127
8268,r967,"Fall 2019, all surveyed fields -> Health -> Clinical medicine",Number imputed,Doctoral students,Full time,3,34
8268,r968,"Fall 2019, all surveyed fields -> Health -> Clinical medicine",Number imputed,Doctoral students,Part time,3,1
8268,r969,"Fall 2019, all surveyed fields -> Health -> Clinical medicine",Imputation rate (%),Master's students,Full time,3,1.7
8268,r970,"Fall 2019, all surveyed fields -> Health -> Clinical medicine",Imputation rate (%),Master's students,Part time,3,1.2
8268,r971,"Fall 2019, all surveyed fields -> Health -> Clinical medicine",Imputation rate (%),Doctoral students,Full time,3,1.0
8268,r972,"Fall 2019, all surveyed fields -> Health -> Clinical medicine",Imputation rate (%),Doctoral students,Part time,3,0.1
8268,r973,"Fall 2019, all surveyed fields -> Health -> Other health",Total in survey,Master's students,Full time,3,22467
8268,r974,"Fall 2019, all surveyed fields -> Health -> Other health",Total in survey,Master's students,Part time,3,7776
8268,r975,"Fall 2019, all surveyed fields -> Health -> Other health",Total in survey,Doctoral students,Full time,3,8261
8268,r976,"Fall 2019, all surveyed fields -> Health -> Other health",Total in survey,Doctoral students,Part time,3,3096
8268,r977,"Fall 2019, all surveyed fields -> Health -> Other health",Number imputed,Master's students,Full time,3,661
8268,r978,"Fall 2019, all surveyed fields -> Health -> Other health",Number imputed,Master's students,Part time,3,60
8268,r979,"Fall 2019, all surveyed fields -> Health -> Other health",Number imputed,Doctoral students,Full time,3,383
8268,r980,"Fall 2019, all surveyed fields -> Health -> Other health",Number imputed,Doctoral students,Part time,3,129
8268,r981,"Fall 2019, all surveyed fields -> Health -> Other health",Imputation rate (%),Master's students,Full time,3,2.9
8268,r982,"Fall 2019, all surveyed fields -> Health -> Other health",Imputation rate (%),Master's students,Part time,3,0.8
8268,r983,"Fall 2019, all surveyed fields -> Health -> Other health",Imputation rate (%),Doctoral students,Full time,3,4.6
8268,r984,"Fall 2019, all surveyed fields -> Health -> Other health",Imputation rate (%),Doctoral students,Part time,3,4.2
