table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019,field_2020_all_physical_sciences,field_2020_astronomy_and_astrophysics,field_2020_chemistry,field_2020_materials_science,field_2020_physics,field_2020_physical_sciences_nec
5429,r524,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,522,"['33', '']","['21', '']","['30', '']","['22', '']","['0', '']","['19', '']","['0', '']","['3', '']","['0', '']"
5429,r525,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,524,"['ne', '']","['ne', '']","['18', '']","['19', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']"
5429,r526,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,525,"['ne', '']","['ne', '']","['6', '']","['18', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']"
5429,r527,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,526,"['17', '']","['17', '']","['25', '']","['17', '']","['0', '']","['12', '']","['0', '']","['5', '']","['0', '']"
5429,r528,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,527,"['234', '']","['309', '']","['232', '']","['15', '']","['0', '']","['2', '']","['0', '']","['13', '']","['0', '']"
5429,r529,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,527,"['33', '']","['23', '']","['12', '']","['15', '']","['1', '']","['3', '']","['0', '']","['11', '']","['0', '']"
5429,r530,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,529,"['0', '']","['0', '']","['12', '']","['14', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']"
5429,r531,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,530,"['62', '']","['42', '']","['48', '']","['10', '']","['4', '']","['4', '']","['0', '']","['2', '']","['0', '']"
5429,r532,All institutions -> Alfred U.,All institutions,Alfred U.,2,531,"['9', '']","['11', '']","['13', '']","['7', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5429,r533,All institutions -> Columbus State U.,All institutions,Columbus State U.,2,531,"['ne', '']","['ne', '']","['ne', '']","['7', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']"
5429,r534,All institutions -> Central State U.,All institutions,Central State U.,2,533,"['37', '']","['83', '']","['63', '']","['6', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']"
5429,r535,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,533,"['16', '']","['56', '']","['9', '']","['6', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']"
5429,r536,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,535,"['136', '']","['227', '']","['26', '']","['5', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']"
5429,r537,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,535,"['1', '']","['11', '']","['13', '']","['5', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']"
5429,r538,"All institutions -> U. South Florida, Sarasota-Manatee",All institutions,"U. South Florida, Sarasota-Manatee",2,535,"['0', '']","['0', '']","['20', '']","['5', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']"
5429,r539,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,538,"['43', '']","['23', '']","['19', '']","['3', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']"
5429,r540,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,539,"['13', '']","['38', '']","['1', '']","['1', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
5429,r541,All institutions -> All other surveyed institutions,All institutions,All other surveyed institutions,2,-,"['113,887', '']","['111,488', '']","['2,984', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
