table_id,row_id,_b_state_institutional_control_system_and_institution_b_full_path,_b_state_institutional_control_system_and_institution_b_level_1,_b_state_institutional_control_system_and_institution_b_level_2,_b_state_institutional_control_system_and_institution_b_level_3,_b_state_institutional_control_system_and_institution_b_level_4,_b_state_institutional_control_system_and_institution_b_hierarchy_depth,field_all_r_d_expenditures
3116,r849,Pennsylvania -> Private -> Lehigh U.,Pennsylvania,Private,Lehigh U.,,3,"['38,185', '']"
3116,r850,Pennsylvania -> Private -> Mercyhurst U.,Pennsylvania,Private,Mercyhurst U.,,3,"['1,801', 'i']"
3116,r851,Pennsylvania -> Private -> Messiah C.,Pennsylvania,Private,Messiah C.,,3,"['165', '']"
3116,r852,Pennsylvania -> Private -> Moravian C.,Pennsylvania,Private,Moravian C.,,3,"['273', '']"
3116,r853,Pennsylvania -> Private -> Muhlenberg C.,Pennsylvania,Private,Muhlenberg C.,,3,"['539', '']"
3116,r854,Pennsylvania -> Private -> Philadelphia C. of Osteopathic Medicine,Pennsylvania,Private,Philadelphia C. of Osteopathic Medicine,,3,"['3,162', '']"
3116,r855,Pennsylvania -> Private -> Saint Francis U.,Pennsylvania,Private,Saint Francis U.,,3,"['829', '']"
3116,r856,Pennsylvania -> Private -> Saint Joseph's U.,Pennsylvania,Private,Saint Joseph's U.,,3,"['2,851', '']"
3116,r857,Pennsylvania -> Private -> Salus U.,Pennsylvania,Private,Salus U.,,3,"['854', '']"
3116,r858,Pennsylvania -> Private -> Susquehanna U.,Pennsylvania,Private,Susquehanna U.,,3,"['368', '']"
3116,r859,Pennsylvania -> Private -> Swarthmore C.,Pennsylvania,Private,Swarthmore C.,,3,"['4,203', '']"
3116,r860,Pennsylvania -> Private -> Thomas Jefferson U.,Pennsylvania,Private,Thomas Jefferson U.,,3,"['170,458', '']"
3116,r861,Pennsylvania -> Private -> U. of the Sciences Philadelphia,Pennsylvania,Private,U. of the Sciences Philadelphia,,3,"['3,740', '']"
3116,r862,Pennsylvania -> Private -> U. Pennsylvania,Pennsylvania,Private,U. Pennsylvania,,3,"['1,506,285', '']"
3116,r863,Pennsylvania -> Private -> U. Scranton,Pennsylvania,Private,U. Scranton,,3,"['450', '']"
3116,r864,Pennsylvania -> Private -> Ursinus C.,Pennsylvania,Private,Ursinus C.,,3,"['768', '']"
3116,r865,Pennsylvania -> Private -> Villanova U.,Pennsylvania,Private,Villanova U.,,3,"['22,837', '']"
3116,r866,"Pennsylvania -> Private -> Widener U., Chester",Pennsylvania,Private,"Widener U., Chester",,3,"['764', '']"
3116,r867,Pennsylvania -> Private -> Wilkes U.,Pennsylvania,Private,Wilkes U.,,3,"['549', '']"
3116,r868,Rhode Island,Rhode Island,,,,1,"['391,423', '']"
3116,r869,Rhode Island -> Public,Rhode Island,Public,,,2,"['129,700', '']"
3116,r870,Rhode Island -> Public -> Naval War C.,Rhode Island,Public,Naval War C.,,3,"['5,060', '']"
3116,r871,Rhode Island -> Public -> Rhode Island Board of Governors for Higher Education,Rhode Island,Public,Rhode Island Board of Governors for Higher Education,,3,"['124,640', '']"
3116,r872,Rhode Island -> Public -> Rhode Island Board of Governors for Higher Education -> Rhode Island C.,Rhode Island,Public,Rhode Island Board of Governors for Higher Education,Rhode Island C.,4,"['9,480', '']"
3116,r873,Rhode Island -> Public -> Rhode Island Board of Governors for Higher Education -> U. Rhode Island,Rhode Island,Public,Rhode Island Board of Governors for Higher Education,U. Rhode Island,4,"['115,160', '']"
3116,r874,Rhode Island -> Private,Rhode Island,Private,,,2,"['261,723', '']"
3116,r875,Rhode Island -> Private -> Brown U.,Rhode Island,Private,Brown U.,,3,"['256,954', '']"
3116,r876,Rhode Island -> Private -> Bryant U.,Rhode Island,Private,Bryant U.,,3,"['353', '']"
3116,r877,Rhode Island -> Private -> Providence C.,Rhode Island,Private,Providence C.,,3,"['1,042', '']"
3116,r878,Rhode Island -> Private -> Rhode Island School of Design,Rhode Island,Private,Rhode Island School of Design,,3,"['1,027', 'i']"
3116,r879,Rhode Island -> Private -> Roger Williams U.,Rhode Island,Private,Roger Williams U.,,3,"['1,852', '']"
3116,r880,Rhode Island -> Private -> Salve Regina U.,Rhode Island,Private,Salve Regina U.,,3,"['495', '']"
3116,r881,South Carolina,South Carolina,,,,1,"['745,946', '']"
3116,r882,South Carolina -> Public,South Carolina,Public,,,2,"['740,552', '']"
3116,r883,South Carolina -> Public -> C. Charleston,South Carolina,Public,C. Charleston,,3,"['7,610', '']"
3116,r884,South Carolina -> Public -> Citadel Military C. South Carolina,South Carolina,Public,Citadel Military C. South Carolina,,3,"['1,120', '']"
3116,r885,South Carolina -> Public -> Clemson U.,South Carolina,Public,Clemson U.,,3,"['218,760', '']"
3116,r886,South Carolina -> Public -> Coastal Carolina U.,South Carolina,Public,Coastal Carolina U.,,3,"['2,042', '']"
3116,r887,South Carolina -> Public -> Francis Marion U.,South Carolina,Public,Francis Marion U.,,3,"['362', '']"
3116,r888,South Carolina -> Public -> Medical U. South Carolina,South Carolina,Public,Medical U. South Carolina,,3,"['295,600', '']"
3116,r889,South Carolina -> Public -> South Carolina State U.,South Carolina,Public,South Carolina State U.,,3,"['3,659', '']"
3116,r890,South Carolina -> Public -> U. South Carolina,South Carolina,Public,U. South Carolina,,3,"['209,210', '']"
3116,r891,South Carolina -> Public -> U. South Carolina -> U. South Carolina Upstate,South Carolina,Public,U. South Carolina,U. South Carolina Upstate,4,"['257', '']"
3116,r892,"South Carolina -> Public -> U. South Carolina -> U. South Carolina, Aiken",South Carolina,Public,U. South Carolina,"U. South Carolina, Aiken",4,"['2,481', '']"
3116,r893,"South Carolina -> Public -> U. South Carolina -> U. South Carolina, Beaufort",South Carolina,Public,U. South Carolina,"U. South Carolina, Beaufort",4,"['532', '']"
3116,r894,"South Carolina -> Public -> U. South Carolina -> U. South Carolina, Columbia",South Carolina,Public,U. South Carolina,"U. South Carolina, Columbia",4,"['205,940', '']"
3116,r895,South Carolina -> Public -> Winthrop U.,South Carolina,Public,Winthrop U.,,3,"['2,189', '']"
3116,r896,South Carolina -> Private,South Carolina,Private,,,2,"['5,394', '']"
3116,r897,South Carolina -> Private -> Benedict C.,South Carolina,Private,Benedict C.,,3,"['1,269', '']"
3116,r898,South Carolina -> Private -> Claflin U.,South Carolina,Private,Claflin U.,,3,"['1,746', '']"
3116,r899,South Carolina -> Private -> Coker C.,South Carolina,Private,Coker C.,,3,"['434', '']"
3116,r900,South Carolina -> Private -> Converse C.,South Carolina,Private,Converse C.,,3,"['317', '']"
3116,r901,South Carolina -> Private -> Furman U.,South Carolina,Private,Furman U.,,3,"['1,628', '']"
3116,r902,South Dakota,South Dakota,,,,1,"['119,472', '']"
3116,r903,South Dakota -> Public,South Dakota,Public,,,2,"['118,444', '']"
3116,r904,South Dakota -> Public -> Oglala Lakota C.,South Dakota,Public,Oglala Lakota C.,,3,"['683', '']"
3116,r905,South Dakota -> Public -> South Dakota Board of Regents,South Dakota,Public,South Dakota Board of Regents,,3,"['117,761', '']"
3116,r906,South Dakota -> Public -> South Dakota Board of Regents -> Black Hills State U.,South Dakota,Public,South Dakota Board of Regents,Black Hills State U.,4,"['2,031', '']"
3116,r907,South Dakota -> Public -> South Dakota Board of Regents -> Dakota State U.,South Dakota,Public,South Dakota Board of Regents,Dakota State U.,4,"['3,710', '']"
3116,r908,South Dakota -> Public -> South Dakota Board of Regents -> Northern State U.,South Dakota,Public,South Dakota Board of Regents,Northern State U.,4,"['225', '']"
3116,r909,South Dakota -> Public -> South Dakota Board of Regents -> South Dakota School of Mines and Technology,South Dakota,Public,South Dakota Board of Regents,South Dakota School of Mines and Technology,4,"['12,973', '']"
3116,r910,South Dakota -> Public -> South Dakota Board of Regents -> South Dakota State U.,South Dakota,Public,South Dakota Board of Regents,South Dakota State U.,4,"['66,794', '']"
3116,r911,South Dakota -> Public -> South Dakota Board of Regents -> U. South Dakota,South Dakota,Public,South Dakota Board of Regents,U. South Dakota,4,"['32,028', '']"
3116,r912,South Dakota -> Private,South Dakota,Private,,,2,"['1,028', '']"
3116,r913,South Dakota -> Private -> Augustana U.,South Dakota,Private,Augustana U.,,3,"['841', '']"
3116,r914,South Dakota -> Private -> Dakota Wesleyan U.,South Dakota,Private,Dakota Wesleyan U.,,3,"['187', '']"
3116,r915,Tennessee,Tennessee,,,,1,"['1,338,653', '']"
3116,r916,Tennessee -> Public,Tennessee,Public,,,2,"['537,603', '']"
3116,r917,Tennessee -> Public -> Tennessee Board of Regents System,Tennessee,Public,Tennessee Board of Regents System,,3,"['111,892', '']"
3116,r918,Tennessee -> Public -> Tennessee Board of Regents System -> Austin Peay State U.,Tennessee,Public,Tennessee Board of Regents System,Austin Peay State U.,4,"['2,285', '']"
3116,r919,Tennessee -> Public -> Tennessee Board of Regents System -> East Tennessee State U.,Tennessee,Public,Tennessee Board of Regents System,East Tennessee State U.,4,"['14,197', '']"
3116,r920,Tennessee -> Public -> Tennessee Board of Regents System -> Middle Tennessee State U.,Tennessee,Public,Tennessee Board of Regents System,Middle Tennessee State U.,4,"['7,673', '']"
3116,r921,Tennessee -> Public -> Tennessee Board of Regents System -> Tennessee State U.,Tennessee,Public,Tennessee Board of Regents System,Tennessee State U.,4,"['15,236', '']"
3116,r922,Tennessee -> Public -> Tennessee Board of Regents System -> Tennessee Technological U.,Tennessee,Public,Tennessee Board of Regents System,Tennessee Technological U.,4,"['13,801', '']"
3116,r923,Tennessee -> Public -> Tennessee Board of Regents System -> U. Memphis,Tennessee,Public,Tennessee Board of Regents System,U. Memphis,4,"['58,700', '']"
3116,r924,Tennessee -> Public -> U. Tennessee System,Tennessee,Public,U. Tennessee System,,3,"['425,711', '']"
3116,r925,"Tennessee -> Public -> U. Tennessee System -> U. Tennessee, Chattanooga",Tennessee,Public,U. Tennessee System,"U. Tennessee, Chattanooga",4,"['9,280', '']"
3116,r926,"Tennessee -> Public -> U. Tennessee System -> U. Tennessee, Health Science Center",Tennessee,Public,U. Tennessee System,"U. Tennessee, Health Science Center",4,"['96,979', '']"
3116,r927,"Tennessee -> Public -> U. Tennessee System -> U. Tennessee, Knoxville",Tennessee,Public,U. Tennessee System,"U. Tennessee, Knoxville",4,"['247,693', '']"
3116,r928,"Tennessee -> Public -> U. Tennessee System -> U. Tennessee, Knoxville, Institute of Agriculture",Tennessee,Public,U. Tennessee System,"U. Tennessee, Knoxville, Institute of Agriculture",4,"['71,396', '']"
3116,r929,"Tennessee -> Public -> U. Tennessee System -> U. Tennessee, Martin",Tennessee,Public,U. Tennessee System,"U. Tennessee, Martin",4,"['363', '']"
3116,r930,Tennessee -> Private,Tennessee,Private,,,2,"['801,050', '']"
3116,r931,Tennessee -> Private -> Fisk U.,Tennessee,Private,Fisk U.,,3,"['4,748', '']"
3116,r932,Tennessee -> Private -> Meharry Medical C.,Tennessee,Private,Meharry Medical C.,,3,"['18,286', '']"
3116,r933,Tennessee -> Private -> Sewanee: U. of the South,Tennessee,Private,Sewanee: U. of the South,,3,"['867', '']"
3116,r934,Tennessee -> Private -> Southern C. of Optometry,Tennessee,Private,Southern C. of Optometry,,3,"['212', '']"
3116,r935,Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,,3,"['776,937', '']"
3116,r936,Texas,Texas,,,,1,"['5,975,045', '']"
3116,r937,Texas -> Public,Texas,Public,,,2,"['5,039,952', '']"
3116,r938,Texas -> Public -> Midwestern State U.,Texas,Public,Midwestern State U.,,3,"['1,100', '']"
3116,r939,Texas -> Public -> Stephen F. Austin State U.,Texas,Public,Stephen F. Austin State U.,,3,"['3,679', '']"
3116,r940,Texas -> Public -> Texas A&M U. System,Texas,Public,Texas A&M U. System,,3,"['1,054,201', '']"
3116,r941,Texas -> Public -> Texas A&M U. System -> Prairie View A&M U.,Texas,Public,Texas A&M U. System,Prairie View A&M U.,4,"['18,018', '']"
3116,r942,Texas -> Public -> Texas A&M U. System -> Tarleton State U.,Texas,Public,Texas A&M U. System,Tarleton State U.,4,"['13,171', '']"
3116,r943,Texas -> Public -> Texas A&M U. System -> Texas A&M International U.,Texas,Public,Texas A&M U. System,Texas A&M International U.,4,"['6,068', '']"
3116,r944,"Texas -> Public -> Texas A&M U. System -> Texas A&M U., College Station and Health Science Center",Texas,Public,Texas A&M U. System,"Texas A&M U., College Station and Health Science Center",4,"['952,156', '']"
3116,r945,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-Central Texas,Texas,Public,Texas A&M U. System,Texas A&M U.-Central Texas,4,"['428', '']"
3116,r946,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-Commerce,Texas,Public,Texas A&M U. System,Texas A&M U.-Commerce,4,"['3,403', '']"
3116,r947,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-Corpus Christi,Texas,Public,Texas A&M U. System,Texas A&M U.-Corpus Christi,4,"['32,944', '']"
3116,r948,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-Kingsville,Texas,Public,Texas A&M U. System,Texas A&M U.-Kingsville,4,"['22,268', '']"
3116,r949,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-San Antonio,Texas,Public,Texas A&M U. System,Texas A&M U.-San Antonio,4,"['308', '']"
3116,r950,Texas -> Public -> Texas A&M U. System -> West Texas A&M U.,Texas,Public,Texas A&M U. System,West Texas A&M U.,4,"['5,437', '']"
3116,r951,Texas -> Public -> Texas Southern U.,Texas,Public,Texas Southern U.,,3,"['4,893', '']"
3116,r952,Texas -> Public -> Texas State U. System,Texas,Public,Texas State U. System,,3,"['81,199', '']"
3116,r953,Texas -> Public -> Texas State U. System -> Lamar U.,Texas,Public,Texas State U. System,Lamar U.,4,"['4,848', '']"
3116,r954,Texas -> Public -> Texas State U. System -> Sam Houston State U.,Texas,Public,Texas State U. System,Sam Houston State U.,4,"['9,445', '']"
3116,r955,Texas -> Public -> Texas State U. System -> Sul Ross State U.,Texas,Public,Texas State U. System,Sul Ross State U.,4,"['2,352', '']"
3116,r956,Texas -> Public -> Texas State U. System -> Texas State U.,Texas,Public,Texas State U. System,Texas State U.,4,"['64,554', '']"
3116,r957,Texas -> Public -> Texas Tech U. System,Texas,Public,Texas Tech U. System,,3,"['250,693', '']"
3116,r958,Texas -> Public -> Texas Tech U. System -> Angelo State U.,Texas,Public,Texas Tech U. System,Angelo State U.,4,"['815', '']"
3116,r959,Texas -> Public -> Texas Tech U. System -> Texas Tech U.,Texas,Public,Texas Tech U. System,Texas Tech U.,4,"['193,923', '']"
3116,r960,"Texas -> Public -> Texas Tech U. System -> Texas Tech U., Health Sciences Center",Texas,Public,Texas Tech U. System,"Texas Tech U., Health Sciences Center",4,"['44,072', '']"
3116,r961,"Texas -> Public -> Texas Tech U. System -> Texas Tech U., Health Sciences Center, El Paso",Texas,Public,Texas Tech U. System,"Texas Tech U., Health Sciences Center, El Paso",4,"['11,883', '']"
3116,r962,Texas -> Public -> Texas Woman's U.,Texas,Public,Texas Woman's U.,,3,"['4,477', '']"
3116,r963,Texas -> Public -> U. Houston System,Texas,Public,U. Houston System,,3,"['199,949', '']"
3116,r964,Texas -> Public -> U. Houston System -> U. Houston,Texas,Public,U. Houston System,U. Houston,4,"['195,398', '']"
3116,r965,Texas -> Public -> U. Houston System -> U. Houston system administration,Texas,Public,U. Houston System,U. Houston system administration,4,"['965', '']"
3116,r966,Texas -> Public -> U. Houston System -> U. Houston-Clear Lake,Texas,Public,U. Houston System,U. Houston-Clear Lake,4,"['1,370', '']"
3116,r967,Texas -> Public -> U. Houston System -> U. Houston-Downtown,Texas,Public,U. Houston System,U. Houston-Downtown,4,"['2,216', '']"
3116,r968,Texas -> Public -> U. North Texas System,Texas,Public,U. North Texas System,,3,"['128,815', '']"
3116,r969,"Texas -> Public -> U. North Texas System -> U. North Texas, Denton",Texas,Public,U. North Texas System,"U. North Texas, Denton",4,"['78,691', '']"
3116,r970,"Texas -> Public -> U. North Texas System -> U. North Texas, Health Science Center",Texas,Public,U. North Texas System,"U. North Texas, Health Science Center",4,"['50,124', '']"
3116,r971,Texas -> Public -> U. Texas System,Texas,Public,U. Texas System,,3,"['3,310,946', '']"
3116,r972,"Texas -> Public -> U. Texas System -> U. Texas Health Science Center, Houston",Texas,Public,U. Texas System,"U. Texas Health Science Center, Houston",4,"['271,525', '']"
3116,r973,"Texas -> Public -> U. Texas System -> U. Texas Health Science Center, San Antonio",Texas,Public,U. Texas System,"U. Texas Health Science Center, San Antonio",4,"['188,483', '']"
3116,r974,"Texas -> Public -> U. Texas System -> U. Texas Health Science Center, Tyler",Texas,Public,U. Texas System,"U. Texas Health Science Center, Tyler",4,"['16,538', 'i']"
3116,r975,Texas -> Public -> U. Texas System -> U. Texas M. D. Anderson Cancer Center,Texas,Public,U. Texas System,U. Texas M. D. Anderson Cancer Center,4,"['969,496', '']"
3116,r976,Texas -> Public -> U. Texas System -> U. Texas Medical Branch,Texas,Public,U. Texas System,U. Texas Medical Branch,4,"['175,372', '']"
3116,r977,Texas -> Public -> U. Texas System -> U. Texas of the Permian Basin,Texas,Public,U. Texas System,U. Texas of the Permian Basin,4,"['1,642', '']"
3116,r978,Texas -> Public -> U. Texas System -> U. Texas Rio Grande Valley,Texas,Public,U. Texas System,U. Texas Rio Grande Valley,4,"['52,016', '']"
3116,r979,Texas -> Public -> U. Texas System -> U. Texas Southwestern Medical Center,Texas,Public,U. Texas System,U. Texas Southwestern Medical Center,4,"['496,697', '']"
3116,r980,"Texas -> Public -> U. Texas System -> U. Texas, Arlington",Texas,Public,U. Texas System,"U. Texas, Arlington",4,"['123,207', '']"
3116,r981,"Texas -> Public -> U. Texas System -> U. Texas, Austin",Texas,Public,U. Texas System,"U. Texas, Austin",4,"['696,111', '']"
3116,r982,"Texas -> Public -> U. Texas System -> U. Texas, Dallas",Texas,Public,U. Texas System,"U. Texas, Dallas",4,"['126,661', '']"
3116,r983,"Texas -> Public -> U. Texas System -> U. Texas, El Paso",Texas,Public,U. Texas System,"U. Texas, El Paso",4,"['106,809', '']"
3116,r984,"Texas -> Public -> U. Texas System -> U. Texas, San Antonio",Texas,Public,U. Texas System,"U. Texas, San Antonio",4,"['84,326', '']"
3116,r985,"Texas -> Public -> U. Texas System -> U. Texas, Tyler",Texas,Public,U. Texas System,"U. Texas, Tyler",4,"['2,063', '']"
3116,r986,Texas -> Private,Texas,Private,,,2,"['935,093', '']"
3116,r987,Texas -> Private -> Abilene Christian U.,Texas,Private,Abilene Christian U.,,3,"['979', '']"
3116,r988,Texas -> Private -> Austin C.,Texas,Private,Austin C.,,3,"['376', '']"
3116,r989,Texas -> Private -> Baylor C. of Medicine,Texas,Private,Baylor C. of Medicine,,3,"['651,920', '']"
3116,r990,Texas -> Private -> Baylor U.,Texas,Private,Baylor U.,,3,"['33,304', '']"
3116,r991,Texas -> Private -> LeTourneau U.,Texas,Private,LeTourneau U.,,3,"['239', '']"
3116,r992,Texas -> Private -> Rice U.,Texas,Private,Rice U.,,3,"['182,564', '']"
3116,r993,Texas -> Private -> Southern Methodist U.,Texas,Private,Southern Methodist U.,,3,"['42,562', '']"
3116,r994,Texas -> Private -> Southwestern U.,Texas,Private,Southwestern U.,,3,"['334', '']"
3116,r995,Texas -> Private -> St. Edward's U.,Texas,Private,St. Edward's U.,,3,"['9,650', '']"
3116,r996,"Texas -> Private -> St. Mary's U., San Antonio",Texas,Private,"St. Mary's U., San Antonio",,3,"['865', '']"
3116,r997,Texas -> Private -> Texas Chiropractic C.,Texas,Private,Texas Chiropractic C.,,3,"['212', 'i']"
3116,r998,Texas -> Private -> Texas Christian U.,Texas,Private,Texas Christian U.,,3,"['6,552', '']"
3116,r999,Texas -> Private -> Trinity U.,Texas,Private,Trinity U.,,3,"['3,736', '']"
3116,r1000,Texas -> Private -> U. of the Incarnate Word,Texas,Private,U. of the Incarnate Word,,3,"['1,800', '']"
3116,r1001,Utah,Utah,,,,1,"['926,676', '']"
3116,r1002,Utah -> Public (Utah System of Higher Education),Utah,Public (Utah System of Higher Education),,,2,"['887,094', '']"
3116,r1003,Utah -> Public (Utah System of Higher Education) -> Southern Utah U.,Utah,Public (Utah System of Higher Education),Southern Utah U.,,3,"['812', '']"
3116,r1004,Utah -> Public (Utah System of Higher Education) -> U. Utah,Utah,Public (Utah System of Higher Education),U. Utah,,3,"['601,133', '']"
3116,r1005,Utah -> Public (Utah System of Higher Education) -> Utah State U.,Utah,Public (Utah System of Higher Education),Utah State U.,,3,"['283,917', '']"
3116,r1006,Utah -> Public (Utah System of Higher Education) -> Utah Valley U.,Utah,Public (Utah System of Higher Education),Utah Valley U.,,3,"['151', '']"
3116,r1007,Utah -> Public (Utah System of Higher Education) -> Weber State U.,Utah,Public (Utah System of Higher Education),Weber State U.,,3,"['1,081', '']"
3116,r1008,Utah -> Private,Utah,Private,,,2,"['39,582', '']"
3116,r1009,"Utah -> Private -> Brigham Young U., Provo",Utah,Private,"Brigham Young U., Provo",,3,"['39,582', '']"
3116,r1010,Vermont,Vermont,,,,1,"['139,708', '']"
3116,r1011,Vermont -> Public,Vermont,Public,,,2,"['135,859', '']"
3116,r1012,Vermont -> Public -> U. Vermont,Vermont,Public,U. Vermont,,3,"['135,859', '']"
3116,r1013,Vermont -> Private,Vermont,Private,,,2,"['3,849', '']"
3116,r1014,Vermont -> Private -> Middlebury C.,Vermont,Private,Middlebury C.,,3,"['1,657', '']"
3116,r1015,Vermont -> Private -> Norwich U.,Vermont,Private,Norwich U.,,3,"['992', '']"
3116,r1016,Vermont -> Private -> Saint Michael's C.,Vermont,Private,Saint Michael's C.,,3,"['1,200', '']"
3116,r1017,Virginia,Virginia,,,,1,"['1,817,467', '']"
3116,r1018,Virginia -> Public,Virginia,Public,,,2,"['1,790,614', '']"
3116,r1019,Virginia -> Public -> Christopher Newport U.,Virginia,Public,Christopher Newport U.,,3,"['1,961', '']"
3116,r1020,Virginia -> Public -> Eastern Virginia Medical School,Virginia,Public,Eastern Virginia Medical School,,3,"['27,064', '']"
3116,r1021,Virginia -> Public -> George Mason U.,Virginia,Public,George Mason U.,,3,"['186,267', '']"
3116,r1022,Virginia -> Public -> James Madison U.,Virginia,Public,James Madison U.,,3,"['8,726', '']"
3116,r1023,Virginia -> Public -> Longwood U.,Virginia,Public,Longwood U.,,3,"['353', '']"
3116,r1024,Virginia -> Public -> Norfolk State U.,Virginia,Public,Norfolk State U.,,3,"['8,050', '']"
3116,r1025,Virginia -> Public -> Old Dominion U.,Virginia,Public,Old Dominion U.,,3,"['67,425', '']"
3116,r1026,Virginia -> Public -> Radford U.,Virginia,Public,Radford U.,,3,"['879', '']"
3116,r1027,Virginia -> Public -> U. of Mary Washington,Virginia,Public,U. of Mary Washington,,3,"['1,315', '']"
3116,r1028,"Virginia -> Public -> U. Virginia, Charlottesville",Virginia,Public,"U. Virginia, Charlottesville",,3,"['613,938', '']"
3116,r1029,Virginia -> Public -> Virginia Commonwealth U.,Virginia,Public,Virginia Commonwealth U.,,3,"['255,648', '']"
3116,r1030,Virginia -> Public -> Virginia Military Institute,Virginia,Public,Virginia Military Institute,,3,"['727', '']"
3116,r1031,Virginia -> Public -> Virginia Polytechnic Institute and State U.,Virginia,Public,Virginia Polytechnic Institute and State U.,,3,"['541,969', '']"
3116,r1032,Virginia -> Public -> Virginia State U.,Virginia,Public,Virginia State U.,,3,"['11,457', '']"
3116,r1033,Virginia -> Public -> William & Mary,Virginia,Public,William & Mary,,3,"['64,835', '']"
3116,r1034,Virginia -> Private,Virginia,Private,,,2,"['26,853', '']"
3116,r1035,Virginia -> Private -> Eastern Mennonite U.,Virginia,Private,Eastern Mennonite U.,,3,"['209', '']"
3116,r1036,Virginia -> Private -> Edward Via C. of Osteopathic Medicine,Virginia,Private,Edward Via C. of Osteopathic Medicine,,3,"['7,225', '']"
3116,r1037,Virginia -> Private -> Ferrum C.,Virginia,Private,Ferrum C.,,3,"['184', '']"
3116,r1038,Virginia -> Private -> Hampton U.,Virginia,Private,Hampton U.,,3,"['13,605', '']"
3116,r1039,Virginia -> Private -> Liberty U.,Virginia,Private,Liberty U.,,3,"['1,780', '']"
3116,r1040,Virginia -> Private -> Roanoke C.,Virginia,Private,Roanoke C.,,3,"['826', '']"
3116,r1041,Virginia -> Private -> U. Richmond,Virginia,Private,U. Richmond,,3,"['2,783', '']"
3116,r1042,Virginia -> Private -> Washington and Lee U.,Virginia,Private,Washington and Lee U.,,3,"['241', '']"
3116,r1043,Washington,Washington,,,,1,"['1,834,048', '']"
3116,r1044,Washington -> Public,Washington,Public,,,2,"['1,826,807', '']"
3116,r1045,Washington -> Public -> Central Washington U.,Washington,Public,Central Washington U.,,3,"['3,223', '']"
3116,r1046,Washington -> Public -> Eastern Washington U.,Washington,Public,Eastern Washington U.,,3,"['2,024', '']"
3116,r1047,Washington -> Public -> Evergreen State C.,Washington,Public,Evergreen State C.,,3,"['563', '']"
3116,r1048,Washington -> Public -> Northwest Indian C.,Washington,Public,Northwest Indian C.,,3,"['2,659', '']"
3116,r1049,Washington -> Public -> U. Washington,Washington,Public,U. Washington,,3,"['1,437,022', '']"
3116,r1050,"Washington -> Public -> U. Washington -> U. Washington, Bothell",Washington,Public,U. Washington,"U. Washington, Bothell",4,"['7,950', '']"
3116,r1051,"Washington -> Public -> U. Washington -> U. Washington, Seattle",Washington,Public,U. Washington,"U. Washington, Seattle",4,"['1,425,601', '']"
3116,r1052,"Washington -> Public -> U. Washington -> U. Washington, Tacoma",Washington,Public,U. Washington,"U. Washington, Tacoma",4,"['3,471', '']"
3116,r1053,Washington -> Public -> Washington State U.,Washington,Public,Washington State U.,,3,"['369,333', '']"
3116,r1054,Washington -> Public -> Western Washington U.,Washington,Public,Western Washington U.,,3,"['11,983', '']"
3116,r1055,Washington -> Private,Washington,Private,,,2,"['7,241', '']"
3116,r1056,Washington -> Private -> Bastyr U.,Washington,Private,Bastyr U.,,3,"['389', '']"
3116,r1057,Washington -> Private -> Gonzaga U.,Washington,Private,Gonzaga U.,,3,"['187', '']"
3116,r1058,Washington -> Private -> Pacific Lutheran U.,Washington,Private,Pacific Lutheran U.,,3,"['342', '']"
3116,r1059,Washington -> Private -> Pacific Northwest U. of Health Sciences,Washington,Private,Pacific Northwest U. of Health Sciences,,3,"['833', '']"
3116,r1060,Washington -> Private -> Seattle Pacific U.,Washington,Private,Seattle Pacific U.,,3,"['724', '']"
3116,r1061,Washington -> Private -> Seattle U.,Washington,Private,Seattle U.,,3,"['2,223', '']"
3116,r1062,Washington -> Private -> U. Puget Sound,Washington,Private,U. Puget Sound,,3,"['1,039', '']"
3116,r1063,Washington -> Private -> Whitman C.,Washington,Private,Whitman C.,,3,"['1,083', '']"
3116,r1064,Washington -> Private -> Whitworth U.,Washington,Private,Whitworth U.,,3,"['421', '']"
3116,r1065,West Virginia,West Virginia,,,,1,"['217,031', '']"
3116,r1066,West Virginia -> Public (West Virginia Higher Education Policy Commission),West Virginia,Public (West Virginia Higher Education Policy Commission),,,2,"['216,417', '']"
3116,r1067,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> Bluefield State C.,West Virginia,Public (West Virginia Higher Education Policy Commission),Bluefield State C.,,3,"['595', '']"
3116,r1068,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> Marshall U.,West Virginia,Public (West Virginia Higher Education Policy Commission),Marshall U.,,3,"['19,622', '']"
3116,r1069,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> West Liberty U.,West Virginia,Public (West Virginia Higher Education Policy Commission),West Liberty U.,,3,"['908', '']"
3116,r1070,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> West Virginia School of Osteopathic Medicine,West Virginia,Public (West Virginia Higher Education Policy Commission),West Virginia School of Osteopathic Medicine,,3,"['1,951', '']"
