table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_dot,field_hhs,field_nsf,field_usda
11231,r712,All institutions -> Ramapo C. New Jersey,All institutions,Ramapo C. New Jersey,2,711,38,0,0,0,0,38,0
11231,r713,"All institutions -> State U. New York, C. Optometry",All institutions,"State U. New York, C. Optometry",2,712,37,0,0,0,37,0,0
11231,r714,All institutions -> Colorado C.,All institutions,Colorado C.,2,713,37,0,0,0,0,37,0
11231,r715,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,714,36,0,0,0,0,36,0
11231,r716,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,715,35,0,0,0,0,35,0
11231,r717,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,716,35,0,0,0,35,0,0
11231,r718,All institutions -> Western New Mexico U.,All institutions,Western New Mexico U.,2,717,32,0,0,0,0,0,32
11231,r719,"All institutions -> Los Angeles Community C. District, Pierce C.",All institutions,"Los Angeles Community C. District, Pierce C.",2,718,32,0,0,0,0,32,0
11231,r720,All institutions -> Northwestern Michigan C.,All institutions,Northwestern Michigan C.,2,718,32,0,0,32,0,0,0
11231,r721,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,720,32,0,0,0,0,32,0
11231,r722,"All institutions -> Eastern New Mexico U., Portales",All institutions,"Eastern New Mexico U., Portales",2,721,31,0,0,0,0,31,0
11231,r723,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,722,31,0,0,0,31,0,0
11231,r724,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,723,31,0,0,0,31,0,0
11231,r725,All institutions -> Stillman C.,All institutions,Stillman C.,2,724,31,0,0,0,0,31,0
11231,r726,"All institutions -> Southern Illinois U., System Office",All institutions,"Southern Illinois U., System Office",2,725,30,0,0,0,0,0,30
11231,r727,All institutions -> Barnard C.,All institutions,Barnard C.,2,726,27,0,0,0,0,27,0
11231,r728,"All institutions -> Westminster C., Salt Lake City",All institutions,"Westminster C., Salt Lake City",2,727,24,0,0,0,0,24,0
11231,r729,All institutions -> Skagit Valley C.,All institutions,Skagit Valley C.,2,728,24,0,0,0,0,24,0
11231,r730,"All institutions -> U. North Carolina, The, Asheville",All institutions,"U. North Carolina, The, Asheville",2,729,24,0,0,0,0,24,0
11231,r731,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,730,24,0,0,0,0,24,0
11231,r732,All institutions -> Siena C.,All institutions,Siena C.,2,731,24,0,0,0,0,24,0
11231,r733,All institutions -> Pratt Institute,All institutions,Pratt Institute,2,732,24,0,0,0,0,24,0
11231,r734,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,733,24,0,0,0,0,24,0
11231,r735,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,734,22,0,0,0,0,22,0
11231,r736,All institutions -> Avila U.,All institutions,Avila U.,2,735,21,0,0,0,0,21,0
11231,r737,All institutions -> Pima Community C.,All institutions,Pima Community C.,2,736,21,0,0,0,0,21,0
11231,r738,All institutions -> Galveston C.,All institutions,Galveston C.,2,737,21,0,0,0,0,21,0
11231,r739,All institutions -> Lourdes U.,All institutions,Lourdes U.,2,738,20,0,0,0,20,0,0
11231,r740,All institutions -> Houston Baptist U.,All institutions,Houston Baptist U.,2,739,20,0,0,0,0,20,0
11231,r741,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,740,20,0,0,0,0,20,0
11231,r742,"All institutions -> U. Maryland, Global Campus",All institutions,"U. Maryland, Global Campus",2,741,19,0,0,0,0,0,19
11231,r743,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,742,18,0,0,0,0,18,0
11231,r744,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,743,18,0,0,0,18,0,0
11231,r745,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,744,18,0,0,0,0,18,0
11231,r746,All institutions -> Alma C.,All institutions,Alma C.,2,745,17,0,0,0,0,17,0
11231,r747,All institutions -> Bloomfield C.,All institutions,Bloomfield C.,2,746,16,0,0,0,0,16,0
11231,r748,"All institutions -> CUNY, John Jay C. Criminal Justice",All institutions,"CUNY, John Jay C. Criminal Justice",2,746,16,0,0,0,0,16,0
11231,r749,All institutions -> Fairleigh Dickinson U.,All institutions,Fairleigh Dickinson U.,2,748,16,0,0,0,0,16,0
11231,r750,All institutions -> Menlo C.,All institutions,Menlo C.,2,749,16,0,0,0,0,16,0
11231,r751,All institutions -> Bakersfield C.,All institutions,Bakersfield C.,2,750,16,0,0,0,0,16,0
11231,r752,All institutions -> Alamo Colleges District,All institutions,Alamo Colleges District,2,751,15,0,0,0,0,15,0
11231,r753,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,752,14,0,0,0,0,14,0
11231,r754,"All institutions -> Evergreen State C., The",All institutions,"Evergreen State C., The",2,753,13,0,0,0,0,13,0
11231,r755,All institutions -> New Jersey City U.,All institutions,New Jersey City U.,2,754,12,0,0,0,0,12,0
11231,r756,All institutions -> Smith C.,All institutions,Smith C.,2,755,12,0,0,0,0,12,0
11231,r757,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,756,12,0,0,0,0,12,0
11231,r758,All institutions -> Ursinus C.,All institutions,Ursinus C.,2,757,11,0,0,0,0,11,0
11231,r759,All institutions -> Knox C.,All institutions,Knox C.,2,758,10,0,0,0,0,10,0
11231,r760,All institutions -> U. Richmond,All institutions,U. Richmond,2,759,10,0,0,0,0,10,0
11231,r761,All institutions -> State U. New York at Oswego,All institutions,State U. New York at Oswego,2,760,8,0,0,0,0,8,0
11231,r762,All institutions -> Vassar C.,All institutions,Vassar C.,2,761,8,0,0,0,0,8,0
11231,r763,All institutions -> St. Lawrence U.,All institutions,St. Lawrence U.,2,762,8,0,0,0,0,8,0
11231,r764,"All institutions -> California State U., system office",All institutions,"California State U., system office",2,763,8,0,0,0,0,8,0
11231,r765,All institutions -> Hope C.,All institutions,Hope C.,2,764,8,0,0,0,0,8,0
11231,r766,All institutions -> Grand View U.,All institutions,Grand View U.,2,765,7,0,0,0,0,7,0
11231,r767,All institutions -> St. Catherine U.,All institutions,St. Catherine U.,2,766,6,0,0,0,0,6,0
11231,r768,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,767,5,0,0,0,0,5,0
11231,r769,All institutions -> Bellevue C.,All institutions,Bellevue C.,2,768,5,0,0,0,0,5,0
11231,r770,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,769,5,0,0,0,0,5,0
11231,r771,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,770,4,0,0,0,0,4,0
11231,r772,All institutions -> Texas Lutheran U.,All institutions,Texas Lutheran U.,2,771,3,0,0,0,0,3,0
11231,r773,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,772,3,0,0,0,0,3,0
11231,r774,"All institutions -> U. North Carolina, General Administration",All institutions,"U. North Carolina, General Administration",2,773,3,0,0,0,0,3,0
11231,r775,All institutions -> Davidson C.,All institutions,Davidson C.,2,774,2,0,0,0,0,0,2
