table_id,row_id,_b_state_institutional_control_system_and_institution_b_full_path,_b_state_institutional_control_system_and_institution_b_level_1,_b_state_institutional_control_system_and_institution_b_level_2,_b_state_institutional_control_system_and_institution_b_level_3,_b_state_institutional_control_system_and_institution_b_level_4,_b_state_institutional_control_system_and_institution_b_hierarchy_depth,field_all_r_d_expenditures
7947,r845,Pennsylvania -> Private -> Philadelphia C. of Osteopathic Medicine,Pennsylvania,Private,Philadelphia C. of Osteopathic Medicine,,3,"['6,186', '']"
7947,r846,Pennsylvania -> Private -> Saint Francis U.,Pennsylvania,Private,Saint Francis U.,,3,"['872', '']"
7947,r847,Pennsylvania -> Private -> Saint Joseph's U.,Pennsylvania,Private,Saint Joseph's U.,,3,"['2,922', '']"
7947,r848,Pennsylvania -> Private -> Salus U.,Pennsylvania,Private,Salus U.,,3,"['677', '']"
7947,r849,Pennsylvania -> Private -> Susquehanna U.,Pennsylvania,Private,Susquehanna U.,,3,"['360', '']"
7947,r850,Pennsylvania -> Private -> Swarthmore C.,Pennsylvania,Private,Swarthmore C.,,3,"['3,296', '']"
7947,r851,Pennsylvania -> Private -> Thomas Jefferson U.,Pennsylvania,Private,Thomas Jefferson U.,,3,"['200,393', '']"
7947,r852,Pennsylvania -> Private -> U. of the Sciences Philadelphia,Pennsylvania,Private,U. of the Sciences Philadelphia,,3,"['4,005', '']"
7947,r853,Pennsylvania -> Private -> U. Pennsylvania,Pennsylvania,Private,U. Pennsylvania,,3,"['1,631,950', '']"
7947,r854,Pennsylvania -> Private -> U. Scranton,Pennsylvania,Private,U. Scranton,,3,"['630', '']"
7947,r855,Pennsylvania -> Private -> Ursinus C.,Pennsylvania,Private,Ursinus C.,,3,"['835', '']"
7947,r856,Pennsylvania -> Private -> Villanova U.,Pennsylvania,Private,Villanova U.,,3,"['24,723', '']"
7947,r857,"Pennsylvania -> Private -> Widener U., Chester",Pennsylvania,Private,"Widener U., Chester",,3,"['417', '']"
7947,r858,Pennsylvania -> Private -> Wilkes U.,Pennsylvania,Private,Wilkes U.,,3,"['372', '']"
7947,r859,Rhode Island,Rhode Island,,,,1,"['426,721', '']"
7947,r860,Rhode Island -> Public,Rhode Island,Public,,,2,"['145,828', '']"
7947,r861,Rhode Island -> Public -> Naval War C.,Rhode Island,Public,Naval War C.,,3,"['5,542', '']"
7947,r862,Rhode Island -> Public -> Rhode Island Board of Governors for Higher Education,Rhode Island,Public,Rhode Island Board of Governors for Higher Education,,3,"['140,286', '']"
7947,r863,Rhode Island -> Public -> Rhode Island Board of Governors for Higher Education -> Rhode Island C.,Rhode Island,Public,Rhode Island Board of Governors for Higher Education,Rhode Island C.,4,"['10,990', '']"
7947,r864,Rhode Island -> Public -> Rhode Island Board of Governors for Higher Education -> U. Rhode Island,Rhode Island,Public,Rhode Island Board of Governors for Higher Education,U. Rhode Island,4,"['129,296', '']"
7947,r865,Rhode Island -> Private,Rhode Island,Private,,,2,"['280,893', '']"
7947,r866,Rhode Island -> Private -> Brown U.,Rhode Island,Private,Brown U.,,3,"['276,331', '']"
7947,r867,Rhode Island -> Private -> Bryant U.,Rhode Island,Private,Bryant U.,,3,"['347', '']"
7947,r868,Rhode Island -> Private -> Providence C.,Rhode Island,Private,Providence C.,,3,"['766', '']"
7947,r869,Rhode Island -> Private -> Rhode Island School of Design,Rhode Island,Private,Rhode Island School of Design,,3,"['971', 'i']"
7947,r870,Rhode Island -> Private -> Roger Williams U.,Rhode Island,Private,Roger Williams U.,,3,"['1,854', '']"
7947,r871,Rhode Island -> Private -> Salve Regina U.,Rhode Island,Private,Salve Regina U.,,3,"['624', '']"
7947,r872,South Carolina,South Carolina,,,,1,"['756,005', '']"
7947,r873,South Carolina -> Public,South Carolina,Public,,,2,"['751,520', '']"
7947,r874,South Carolina -> Public -> C. Charleston,South Carolina,Public,C. Charleston,,3,"['6,361', '']"
7947,r875,South Carolina -> Public -> Citadel Military C. South Carolina,South Carolina,Public,Citadel Military C. South Carolina,,3,"['2,054', '']"
7947,r876,South Carolina -> Public -> Clemson U.,South Carolina,Public,Clemson U.,,3,"['237,485', '']"
7947,r877,South Carolina -> Public -> Coastal Carolina U.,South Carolina,Public,Coastal Carolina U.,,3,"['2,245', '']"
7947,r878,South Carolina -> Public -> Francis Marion U.,South Carolina,Public,Francis Marion U.,,3,"['207', '']"
7947,r879,South Carolina -> Public -> Medical U. South Carolina,South Carolina,Public,Medical U. South Carolina,,3,"['277,761', '']"
7947,r880,South Carolina -> Public -> South Carolina State U.,South Carolina,Public,South Carolina State U.,,3,"['3,933', 'i']"
7947,r881,South Carolina -> Public -> U. South Carolina,South Carolina,Public,U. South Carolina,,3,"['218,888', '']"
7947,r882,South Carolina -> Public -> U. South Carolina -> U. South Carolina Upstate,South Carolina,Public,U. South Carolina,U. South Carolina Upstate,4,"['496', '']"
7947,r883,"South Carolina -> Public -> U. South Carolina -> U. South Carolina, Aiken",South Carolina,Public,U. South Carolina,"U. South Carolina, Aiken",4,"['2,042', '']"
7947,r884,"South Carolina -> Public -> U. South Carolina -> U. South Carolina, Beaufort",South Carolina,Public,U. South Carolina,"U. South Carolina, Beaufort",4,"['976', '']"
7947,r885,"South Carolina -> Public -> U. South Carolina -> U. South Carolina, Columbia",South Carolina,Public,U. South Carolina,"U. South Carolina, Columbia",4,"['215,374', '']"
7947,r886,South Carolina -> Public -> Winthrop U.,South Carolina,Public,Winthrop U.,,3,"['2,586', '']"
7947,r887,South Carolina -> Private,South Carolina,Private,,,2,"['4,485', '']"
7947,r888,South Carolina -> Private -> Benedict C.,South Carolina,Private,Benedict C.,,3,"['745', '']"
7947,r889,South Carolina -> Private -> Claflin U.,South Carolina,Private,Claflin U.,,3,"['1,015', '']"
7947,r890,South Carolina -> Private -> Converse C.,South Carolina,Private,Converse C.,,3,"['294', '']"
7947,r891,South Carolina -> Private -> Furman U.,South Carolina,Private,Furman U.,,3,"['2,431', '']"
7947,r892,South Dakota,South Dakota,,,,1,"['101,197', '']"
7947,r893,South Dakota -> Public,South Dakota,Public,,,2,"['100,184', '']"
7947,r894,South Dakota -> Public -> Oglala Lakota C.,South Dakota,Public,Oglala Lakota C.,,3,"['473', '']"
7947,r895,South Dakota -> Public -> South Dakota Board of Regents,South Dakota,Public,South Dakota Board of Regents,,3,"['99,711', '']"
7947,r896,South Dakota -> Public -> South Dakota Board of Regents -> Black Hills State U.,South Dakota,Public,South Dakota Board of Regents,Black Hills State U.,4,"['1,280', '']"
7947,r897,South Dakota -> Public -> South Dakota Board of Regents -> Dakota State U.,South Dakota,Public,South Dakota Board of Regents,Dakota State U.,4,"['3,416', '']"
7947,r898,South Dakota -> Public -> South Dakota Board of Regents -> Northern State U.,South Dakota,Public,South Dakota Board of Regents,Northern State U.,4,"['190', '']"
7947,r899,South Dakota -> Public -> South Dakota Board of Regents -> South Dakota School of Mines and Technology,South Dakota,Public,South Dakota Board of Regents,South Dakota School of Mines and Technology,4,"['15,746', '']"
7947,r900,South Dakota -> Public -> South Dakota Board of Regents -> South Dakota State U.,South Dakota,Public,South Dakota Board of Regents,South Dakota State U.,4,"['51,542', '']"
7947,r901,South Dakota -> Public -> South Dakota Board of Regents -> U. South Dakota,South Dakota,Public,South Dakota Board of Regents,U. South Dakota,4,"['27,537', '']"
7947,r902,South Dakota -> Private,South Dakota,Private,,,2,"['1,013', '']"
7947,r903,South Dakota -> Private -> Augustana U.,South Dakota,Private,Augustana U.,,3,"['1,013', '']"
7947,r904,Tennessee,Tennessee,,,,1,"['1,630,727', '']"
7947,r905,Tennessee -> Public,Tennessee,Public,,,2,"['590,305', '']"
7947,r906,Tennessee -> Public -> Tennessee Board of Regents System,Tennessee,Public,Tennessee Board of Regents System,,3,"['153,079', '']"
7947,r907,Tennessee -> Public -> Tennessee Board of Regents System -> Austin Peay State U.,Tennessee,Public,Tennessee Board of Regents System,Austin Peay State U.,4,"['2,740', '']"
7947,r908,Tennessee -> Public -> Tennessee Board of Regents System -> East Tennessee State U.,Tennessee,Public,Tennessee Board of Regents System,East Tennessee State U.,4,"['18,449', '']"
7947,r909,Tennessee -> Public -> Tennessee Board of Regents System -> Middle Tennessee State U.,Tennessee,Public,Tennessee Board of Regents System,Middle Tennessee State U.,4,"['22,531', '']"
7947,r910,Tennessee -> Public -> Tennessee Board of Regents System -> Tennessee State U.,Tennessee,Public,Tennessee Board of Regents System,Tennessee State U.,4,"['26,880', 'i']"
7947,r911,Tennessee -> Public -> Tennessee Board of Regents System -> Tennessee Technological U.,Tennessee,Public,Tennessee Board of Regents System,Tennessee Technological U.,4,"['15,387', '']"
7947,r912,Tennessee -> Public -> Tennessee Board of Regents System -> U. Memphis,Tennessee,Public,Tennessee Board of Regents System,U. Memphis,4,"['67,092', '']"
7947,r913,Tennessee -> Public -> U. Tennessee System,Tennessee,Public,U. Tennessee System,,3,"['437,226', '']"
7947,r914,"Tennessee -> Public -> U. Tennessee System -> U. Tennessee, Chattanooga",Tennessee,Public,U. Tennessee System,"U. Tennessee, Chattanooga",4,"['11,192', '']"
7947,r915,"Tennessee -> Public -> U. Tennessee System -> U. Tennessee, Health Science Center",Tennessee,Public,U. Tennessee System,"U. Tennessee, Health Science Center",4,"['109,562', '']"
7947,r916,"Tennessee -> Public -> U. Tennessee System -> U. Tennessee, Knoxville",Tennessee,Public,U. Tennessee System,"U. Tennessee, Knoxville",4,"['316,273', '']"
7947,r917,"Tennessee -> Public -> U. Tennessee System -> U. Tennessee, Martin",Tennessee,Public,U. Tennessee System,"U. Tennessee, Martin",4,"['199', '']"
7947,r918,Tennessee -> Private,Tennessee,Private,,,2,"['1,040,422', '']"
7947,r919,Tennessee -> Private -> Fisk U.,Tennessee,Private,Fisk U.,,3,"['4,320', '']"
7947,r920,Tennessee -> Private -> Lipscomb U.,Tennessee,Private,Lipscomb U.,,3,"['321', '']"
7947,r921,Tennessee -> Private -> Meharry Medical C.,Tennessee,Private,Meharry Medical C.,,3,"['15,840', '']"
7947,r922,Tennessee -> Private -> Sewanee: U. of the South,Tennessee,Private,Sewanee: U. of the South,,3,"['668', '']"
7947,r923,Tennessee -> Private -> Vanderbilt U. and Vanderbilt U. Medical Center,Tennessee,Private,Vanderbilt U. and Vanderbilt U. Medical Center,,3,"['1,019,273', '']"
7947,r924,Texas,Texas,,,,1,"['6,855,976', '']"
7947,r925,Texas -> Public,Texas,Public,,,2,"['5,804,489', '']"
7947,r926,Texas -> Public -> Midwestern State U.,Texas,Public,Midwestern State U.,,3,"['882', '']"
7947,r927,Texas -> Public -> Stephen F. Austin State U.,Texas,Public,Stephen F. Austin State U.,,3,"['3,204', '']"
7947,r928,Texas -> Public -> Texas A&M U. System,Texas,Public,Texas A&M U. System,,3,"['1,256,721', '']"
7947,r929,Texas -> Public -> Texas A&M U. System -> Prairie View A&M U.,Texas,Public,Texas A&M U. System,Prairie View A&M U.,4,"['17,582', '']"
7947,r930,Texas -> Public -> Texas A&M U. System -> Tarleton State U.,Texas,Public,Texas A&M U. System,Tarleton State U.,4,"['17,729', '']"
7947,r931,Texas -> Public -> Texas A&M U. System -> Texas A&M International U.,Texas,Public,Texas A&M U. System,Texas A&M International U.,4,"['3,740', '']"
7947,r932,"Texas -> Public -> Texas A&M U. System -> Texas A&M U., College Station and Health Science Center",Texas,Public,Texas A&M U. System,"Texas A&M U., College Station and Health Science Center",4,"['1,147,720', '']"
7947,r933,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-Central Texas,Texas,Public,Texas A&M U. System,Texas A&M U.-Central Texas,4,"['814', '']"
7947,r934,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-Commerce,Texas,Public,Texas A&M U. System,Texas A&M U.-Commerce,4,"['3,827', '']"
7947,r935,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-Corpus Christi,Texas,Public,Texas A&M U. System,Texas A&M U.-Corpus Christi,4,"['30,500', '']"
7947,r936,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-Kingsville,Texas,Public,Texas A&M U. System,Texas A&M U.-Kingsville,4,"['23,578', '']"
7947,r937,Texas -> Public -> Texas A&M U. System -> Texas A&M U.-San Antonio,Texas,Public,Texas A&M U. System,Texas A&M U.-San Antonio,4,"['1,311', '']"
7947,r938,Texas -> Public -> Texas A&M U. System -> West Texas A&M U.,Texas,Public,Texas A&M U. System,West Texas A&M U.,4,"['9,920', '']"
7947,r939,Texas -> Public -> Texas Southern U.,Texas,Public,Texas Southern U.,,3,"['9,128', '']"
7947,r940,Texas -> Public -> Texas State U. System,Texas,Public,Texas State U. System,,3,"['92,702', '']"
7947,r941,Texas -> Public -> Texas State U. System -> Lamar U.,Texas,Public,Texas State U. System,Lamar U.,4,"['4,734', '']"
7947,r942,Texas -> Public -> Texas State U. System -> Sam Houston State U.,Texas,Public,Texas State U. System,Sam Houston State U.,4,"['13,315', '']"
7947,r943,Texas -> Public -> Texas State U. System -> Sul Ross State U.,Texas,Public,Texas State U. System,Sul Ross State U.,4,"['2,143', 'i']"
7947,r944,Texas -> Public -> Texas State U. System -> Texas State U.,Texas,Public,Texas State U. System,Texas State U.,4,"['72,510', '']"
7947,r945,Texas -> Public -> Texas Tech U. System,Texas,Public,Texas Tech U. System,,3,"['251,625', '']"
7947,r946,Texas -> Public -> Texas Tech U. System -> Angelo State U.,Texas,Public,Texas Tech U. System,Angelo State U.,4,"['943', '']"
7947,r947,Texas -> Public -> Texas Tech U. System -> Texas Tech U.,Texas,Public,Texas Tech U. System,Texas Tech U.,4,"['197,739', '']"
7947,r948,"Texas -> Public -> Texas Tech U. System -> Texas Tech U., Health Sciences Center",Texas,Public,Texas Tech U. System,"Texas Tech U., Health Sciences Center",4,"['41,583', '']"
7947,r949,"Texas -> Public -> Texas Tech U. System -> Texas Tech U., Health Sciences Center, El Paso",Texas,Public,Texas Tech U. System,"Texas Tech U., Health Sciences Center, El Paso",4,"['11,360', '']"
7947,r950,Texas -> Public -> Texas Woman's U.,Texas,Public,Texas Woman's U.,,3,"['4,943', '']"
7947,r951,Texas -> Public -> U. Houston System,Texas,Public,U. Houston System,,3,"['206,593', '']"
7947,r952,Texas -> Public -> U. Houston System -> U. Houston,Texas,Public,U. Houston System,U. Houston,4,"['202,536', '']"
7947,r953,Texas -> Public -> U. Houston System -> U. Houston system administration,Texas,Public,U. Houston System,U. Houston system administration,4,"['513', '']"
7947,r954,Texas -> Public -> U. Houston System -> U. Houston-Clear Lake,Texas,Public,U. Houston System,U. Houston-Clear Lake,4,"['1,716', '']"
7947,r955,Texas -> Public -> U. Houston System -> U. Houston-Downtown,Texas,Public,U. Houston System,U. Houston-Downtown,4,"['1,828', '']"
7947,r956,Texas -> Public -> U. North Texas System,Texas,Public,U. North Texas System,,3,"['131,950', '']"
7947,r957,"Texas -> Public -> U. North Texas System -> U. North Texas, Denton",Texas,Public,U. North Texas System,"U. North Texas, Denton",4,"['81,252', '']"
7947,r958,"Texas -> Public -> U. North Texas System -> U. North Texas, Health Science Center",Texas,Public,U. North Texas System,"U. North Texas, Health Science Center",4,"['50,698', '']"
7947,r959,Texas -> Public -> U. Texas System,Texas,Public,U. Texas System,,3,"['3,846,741', '']"
7947,r960,"Texas -> Public -> U. Texas System -> U. Texas Health Science Center, Houston",Texas,Public,U. Texas System,"U. Texas Health Science Center, Houston",4,"['308,823', '']"
7947,r961,"Texas -> Public -> U. Texas System -> U. Texas Health Science Center, San Antonio",Texas,Public,U. Texas System,"U. Texas Health Science Center, San Antonio",4,"['219,734', '']"
7947,r962,"Texas -> Public -> U. Texas System -> U. Texas Health Science Center, Tyler",Texas,Public,U. Texas System,"U. Texas Health Science Center, Tyler",4,"['27,928', '']"
7947,r963,Texas -> Public -> U. Texas System -> U. Texas M. D. Anderson Cancer Center,Texas,Public,U. Texas System,U. Texas M. D. Anderson Cancer Center,4,"['1,124,971', '']"
7947,r964,Texas -> Public -> U. Texas System -> U. Texas Medical Branch,Texas,Public,U. Texas System,U. Texas Medical Branch,4,"['185,759', '']"
7947,r965,Texas -> Public -> U. Texas System -> U. Texas of the Permian Basin,Texas,Public,U. Texas System,U. Texas of the Permian Basin,4,"['3,504', '']"
7947,r966,Texas -> Public -> U. Texas System -> U. Texas Rio Grande Valley,Texas,Public,U. Texas System,U. Texas Rio Grande Valley,4,"['58,187', '']"
7947,r967,Texas -> Public -> U. Texas System -> U. Texas Southwestern Medical Center,Texas,Public,U. Texas System,U. Texas Southwestern Medical Center,4,"['632,134', '']"
7947,r968,"Texas -> Public -> U. Texas System -> U. Texas, Arlington",Texas,Public,U. Texas System,"U. Texas, Arlington",4,"['126,477', '']"
7947,r969,"Texas -> Public -> U. Texas System -> U. Texas, Austin",Texas,Public,U. Texas System,"U. Texas, Austin",4,"['779,348', '']"
7947,r970,"Texas -> Public -> U. Texas System -> U. Texas, Dallas",Texas,Public,U. Texas System,"U. Texas, Dallas",4,"['122,825', '']"
7947,r971,"Texas -> Public -> U. Texas System -> U. Texas, El Paso",Texas,Public,U. Texas System,"U. Texas, El Paso",4,"['109,410', '']"
7947,r972,"Texas -> Public -> U. Texas System -> U. Texas, San Antonio",Texas,Public,U. Texas System,"U. Texas, San Antonio",4,"['145,362', '']"
7947,r973,"Texas -> Public -> U. Texas System -> U. Texas, Tyler",Texas,Public,U. Texas System,"U. Texas, Tyler",4,"['2,279', '']"
7947,r974,Texas -> Private,Texas,Private,,,2,"['1,051,487', '']"
7947,r975,Texas -> Private -> Abilene Christian U.,Texas,Private,Abilene Christian U.,,3,"['4,597', '']"
7947,r976,Texas -> Private -> Austin C.,Texas,Private,Austin C.,,3,"['302', '']"
7947,r977,Texas -> Private -> Baylor C. of Medicine,Texas,Private,Baylor C. of Medicine,,3,"['716,976', '']"
7947,r978,Texas -> Private -> Baylor U.,Texas,Private,Baylor U.,,3,"['48,809', '']"
7947,r979,Texas -> Private -> LeTourneau U.,Texas,Private,LeTourneau U.,,3,"['346', '']"
7947,r980,Texas -> Private -> McMurry U.,Texas,Private,McMurry U.,,3,"['296', '']"
7947,r981,Texas -> Private -> Parker U.,Texas,Private,Parker U.,,3,"['190', '']"
7947,r982,Texas -> Private -> Rice U.,Texas,Private,Rice U.,,3,"['207,404', '']"
7947,r983,Texas -> Private -> Southern Methodist U.,Texas,Private,Southern Methodist U.,,3,"['41,960', '']"
7947,r984,Texas -> Private -> Southwestern U.,Texas,Private,Southwestern U.,,3,"['408', '']"
7947,r985,Texas -> Private -> St. Edward's U.,Texas,Private,St. Edward's U.,,3,"['9,527', '']"
7947,r986,Texas -> Private -> Texas Chiropractic C.,Texas,Private,Texas Chiropractic C.,,3,"['200', 'i']"
7947,r987,Texas -> Private -> Texas Christian U.,Texas,Private,Texas Christian U.,,3,"['15,336', '']"
7947,r988,Texas -> Private -> Trinity U.,Texas,Private,Trinity U.,,3,"['2,905', '']"
7947,r989,Texas -> Private -> U. Dallas,Texas,Private,U. Dallas,,3,"['249', '']"
7947,r990,Texas -> Private -> U. of the Incarnate Word,Texas,Private,U. of the Incarnate Word,,3,"['1,982', '']"
7947,r991,Utah,Utah,,,,1,"['996,625', '']"
7947,r992,Utah -> Public (Utah System of Higher Education),Utah,Public (Utah System of Higher Education),,,2,"['952,709', '']"
7947,r993,Utah -> Public (Utah System of Higher Education) -> Southern Utah U.,Utah,Public (Utah System of Higher Education),Southern Utah U.,,3,"['773', '']"
7947,r994,Utah -> Public (Utah System of Higher Education) -> U. Utah,Utah,Public (Utah System of Higher Education),U. Utah,,3,"['624,737', '']"
7947,r995,Utah -> Public (Utah System of Higher Education) -> Utah State U.,Utah,Public (Utah System of Higher Education),Utah State U.,,3,"['325,223', '']"
7947,r996,Utah -> Public (Utah System of Higher Education) -> Utah Valley U.,Utah,Public (Utah System of Higher Education),Utah Valley U.,,3,"['1,154', '']"
7947,r997,Utah -> Public (Utah System of Higher Education) -> Weber State U.,Utah,Public (Utah System of Higher Education),Weber State U.,,3,"['822', '']"
7947,r998,Utah -> Private,Utah,Private,,,2,"['43,916', '']"
7947,r999,"Utah -> Private -> Brigham Young U., Provo",Utah,Private,"Brigham Young U., Provo",,3,"['43,916', '']"
7947,r1000,Vermont,Vermont,,,,1,"['200,013', '']"
7947,r1001,Vermont -> Public,Vermont,Public,,,2,"['195,320', '']"
7947,r1002,Vermont -> Public -> U. Vermont,Vermont,Public,U. Vermont,,3,"['195,320', '']"
7947,r1003,Vermont -> Private,Vermont,Private,,,2,"['4,693', '']"
7947,r1004,Vermont -> Private -> Middlebury C.,Vermont,Private,Middlebury C.,,3,"['2,927', '']"
7947,r1005,Vermont -> Private -> Norwich U.,Vermont,Private,Norwich U.,,3,"['890', '']"
7947,r1006,Vermont -> Private -> Saint Michael's C.,Vermont,Private,Saint Michael's C.,,3,"['876', '']"
7947,r1007,Virginia,Virginia,,,,1,"['1,946,364', '']"
7947,r1008,Virginia -> Public,Virginia,Public,,,2,"['1,921,151', '']"
7947,r1009,Virginia -> Public -> Christopher Newport U.,Virginia,Public,Christopher Newport U.,,3,"['2,656', '']"
7947,r1010,Virginia -> Public -> Eastern Virginia Medical School,Virginia,Public,Eastern Virginia Medical School,,3,"['19,415', '']"
7947,r1011,Virginia -> Public -> George Mason U.,Virginia,Public,George Mason U.,,3,"['214,207', '']"
7947,r1012,Virginia -> Public -> James Madison U.,Virginia,Public,James Madison U.,,3,"['14,687', '']"
7947,r1013,Virginia -> Public -> Longwood U.,Virginia,Public,Longwood U.,,3,"['544', '']"
7947,r1014,Virginia -> Public -> Norfolk State U.,Virginia,Public,Norfolk State U.,,3,"['4,316', '']"
7947,r1015,Virginia -> Public -> Old Dominion U.,Virginia,Public,Old Dominion U.,,3,"['62,332', '']"
7947,r1016,Virginia -> Public -> Radford U.,Virginia,Public,Radford U.,,3,"['832', '']"
7947,r1017,Virginia -> Public -> U. of Mary Washington,Virginia,Public,U. of Mary Washington,,3,"['1,123', '']"
7947,r1018,Virginia -> Public -> U. Virginia's C. Wise,Virginia,Public,U. Virginia's C. Wise,,3,"['3,310', '']"
7947,r1019,"Virginia -> Public -> U. Virginia, Charlottesville",Virginia,Public,"U. Virginia, Charlottesville",,3,"['611,313', '']"
7947,r1020,Virginia -> Public -> Virginia Commonwealth U.,Virginia,Public,Virginia Commonwealth U.,,3,"['364,096', '']"
7947,r1021,Virginia -> Public -> Virginia Military Institute,Virginia,Public,Virginia Military Institute,,3,"['1,351', '']"
7947,r1022,Virginia -> Public -> Virginia Polytechnic Institute and State U.,Virginia,Public,Virginia Polytechnic Institute and State U.,,3,"['542,045', '']"
7947,r1023,Virginia -> Public -> Virginia State U.,Virginia,Public,Virginia State U.,,3,"['10,123', '']"
7947,r1024,Virginia -> Public -> William & Mary,Virginia,Public,William & Mary,,3,"['68,801', '']"
7947,r1025,Virginia -> Private,Virginia,Private,,,2,"['25,213', '']"
7947,r1026,Virginia -> Private -> Eastern Mennonite U.,Virginia,Private,Eastern Mennonite U.,,3,"['233', '']"
7947,r1027,Virginia -> Private -> Edward Via C. of Osteopathic Medicine,Virginia,Private,Edward Via C. of Osteopathic Medicine,,3,"['6,629', '']"
7947,r1028,Virginia -> Private -> Hampton U.,Virginia,Private,Hampton U.,,3,"['11,669', '']"
7947,r1029,Virginia -> Private -> Liberty U.,Virginia,Private,Liberty U.,,3,"['937', '']"
7947,r1030,Virginia -> Private -> Marymount U.,Virginia,Private,Marymount U.,,3,"['2,307', '']"
7947,r1031,Virginia -> Private -> Roanoke C.,Virginia,Private,Roanoke C.,,3,"['738', '']"
7947,r1032,Virginia -> Private -> U. Lynchburg,Virginia,Private,U. Lynchburg,,3,"['150', 'i']"
7947,r1033,Virginia -> Private -> U. Richmond,Virginia,Private,U. Richmond,,3,"['2,294', '']"
7947,r1034,Virginia -> Private -> Washington and Lee U.,Virginia,Private,Washington and Lee U.,,3,"['256', '']"
7947,r1035,Washington,Washington,,,,1,"['1,886,061', '']"
7947,r1036,Washington -> Public,Washington,Public,,,2,"['1,880,265', '']"
7947,r1037,Washington -> Public -> Central Washington U.,Washington,Public,Central Washington U.,,3,"['2,410', '']"
7947,r1038,Washington -> Public -> Eastern Washington U.,Washington,Public,Eastern Washington U.,,3,"['1,921', '']"
7947,r1039,Washington -> Public -> Evergreen State C.,Washington,Public,Evergreen State C.,,3,"['783', '']"
7947,r1040,Washington -> Public -> Northwest Indian C.,Washington,Public,Northwest Indian C.,,3,"['2,806', 'i']"
7947,r1041,Washington -> Public -> U. Washington,Washington,Public,U. Washington,,3,"['1,501,247', '']"
7947,r1042,"Washington -> Public -> U. Washington -> U. Washington, Bothell",Washington,Public,U. Washington,"U. Washington, Bothell",4,"['8,311', '']"
7947,r1043,"Washington -> Public -> U. Washington -> U. Washington, Seattle",Washington,Public,U. Washington,"U. Washington, Seattle",4,"['1,488,645', '']"
7947,r1044,"Washington -> Public -> U. Washington -> U. Washington, Tacoma",Washington,Public,U. Washington,"U. Washington, Tacoma",4,"['4,291', '']"
7947,r1045,Washington -> Public -> Washington State U.,Washington,Public,Washington State U.,,3,"['357,648', '']"
7947,r1046,Washington -> Public -> Western Washington U.,Washington,Public,Western Washington U.,,3,"['13,450', '']"
7947,r1047,Washington -> Private,Washington,Private,,,2,"['5,796', '']"
7947,r1048,Washington -> Private -> Gonzaga U.,Washington,Private,Gonzaga U.,,3,"['212', '']"
7947,r1049,Washington -> Private -> Pacific Lutheran U.,Washington,Private,Pacific Lutheran U.,,3,"['370', '']"
7947,r1050,Washington -> Private -> Saint Martin's U.,Washington,Private,Saint Martin's U.,,3,"['299', '']"
7947,r1051,Washington -> Private -> Seattle Pacific U.,Washington,Private,Seattle Pacific U.,,3,"['683', '']"
7947,r1052,Washington -> Private -> Seattle U.,Washington,Private,Seattle U.,,3,"['1,562', '']"
7947,r1053,Washington -> Private -> U. Puget Sound,Washington,Private,U. Puget Sound,,3,"['1,233', '']"
7947,r1054,Washington -> Private -> Whitman C.,Washington,Private,Whitman C.,,3,"['1,034', '']"
7947,r1055,Washington -> Private -> Whitworth U.,Washington,Private,Whitworth U.,,3,"['403', '']"
7947,r1056,West Virginia,West Virginia,,,,1,"['239,076', '']"
7947,r1057,West Virginia -> Public (West Virginia Higher Education Policy Commission),West Virginia,Public (West Virginia Higher Education Policy Commission),,,2,"['232,591', '']"
7947,r1058,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> Bluefield State C.,West Virginia,Public (West Virginia Higher Education Policy Commission),Bluefield State C.,,3,"['506', '']"
7947,r1059,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> Marshall U.,West Virginia,Public (West Virginia Higher Education Policy Commission),Marshall U.,,3,"['23,620', '']"
7947,r1060,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> West Liberty U.,West Virginia,Public (West Virginia Higher Education Policy Commission),West Liberty U.,,3,"['738', '']"
7947,r1061,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> West Virginia School of Osteopathic Medicine,West Virginia,Public (West Virginia Higher Education Policy Commission),West Virginia School of Osteopathic Medicine,,3,"['1,255', '']"
7947,r1062,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> West Virginia State U.,West Virginia,Public (West Virginia Higher Education Policy Commission),West Virginia State U.,,3,"['6,565', '']"
7947,r1063,West Virginia -> Public (West Virginia Higher Education Policy Commission) -> West Virginia U.,West Virginia,Public (West Virginia Higher Education Policy Commission),West Virginia U.,,3,"['199,907', '']"
7947,r1064,West Virginia -> Private,West Virginia,Private,,,2,"['6,485', '']"
7947,r1065,West Virginia -> Private -> Future Generations U.,West Virginia,Private,Future Generations U.,,3,"['270', 'i']"
7947,r1066,West Virginia -> Private -> U. Charleston,West Virginia,Private,U. Charleston,,3,"['6,215', '']"
7947,r1067,Wisconsin,Wisconsin,,,,1,"['1,774,267', '']"
